NAME	PVL Differentiated	Macrophage	GenMod4	T cells CD8+	T cells CD4+	Endothelial RGS5	B cells Memory	GenMod1	Myoepithelial	CAFs MSC iCAF-like	CAFs myCAF-like	Plasmablasts	B cells Naive	GenMod3	GenMod2	GenMod7	DCs	GenMod5	Endothelial ACKR1	Monocyte	Mature Luminal	GenMod6	Endothelial CXCL12	NK cells	PVL Immature	Luminal Progenitors	NKT cells	Endothelial Lymphatic LYVE1
ABHD3	1	1	1	1	1	1	1	32.9495143291125	1	1	1	1	1	1	1	1	1	1	1	1	30.2989351701441	42.6347879397364	1	1	1	1	1	1
ABI1	1	73.9671992682282	49.1913835008868	100.822818161395	97.4714274269744	33.5071026835086	78.9439379300624	30.7889322532799	1	1	38.6115675464523	1	89.075227914955	44.9760298118645	43.2094562812977	52.7890062252666	78.8516160294018	1	42.4321295735603	56.3317357226312	37.874928306545	44.2792533383367	63.0774267110384	88.6084108780642	1	56.8952603123501	114.411293086377	30.6801169966014
ABI3	1	83.5801997689164	1	109.351407455661	1	70.8561668868343	1	1	1	1	1	1	1	1	1	1	1	1	83.5522264689667	80.3476249194186	1	1	50.0696392323069	1	1	1	204.017788142858	1
ABI3BP	1	1	1	1	1	1	1	1	1	157.274181345064	96.4997464872926	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABL2	1	112.354081404143	1	1	1	157.764214464393	1	1	1	63.6817500830781	115.047732795177	1	1	38.9290753803042	1	1	1	1	133.180281830711	77.9634138714015	1	1	213.517563309955	1	1	1	1	109.249226280439
ABLIM1	1	1	64.1890689363233	1	102.868828652383	133.697039527207	1	58.6617478634978	77.0758175111257	75.3365246176433	1	1	93.791718391956	1	44.0161151568196	73.450462614545	1	1	179.183865640651	1	31.7420098377992	52.1425129064102	137.142681371951	113.143494226969	1	29.5599547058169	151.662824007261	158.895711511206
ABLIM3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.663363902938	1	1	1	50.2513512104094	1	1	1	1	1
ABR	1	46.1850635039774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABRACL	1	150.732272057769	329.324244806603	320.852521953954	327.247007480317	86.9371922035245	79.0514785729704	153.785907744104	1	1	83.5671983645823	1	198.059538635909	203.464710315405	302.16645049529	216.410427938026	220.978154765046	171.246113715842	74.433545256312	219.735397307667	110.593758644	182.858672892367	151.928970184935	278.86075931924	1	88.049727140283	281.617018634143	240.036103094503
ABTB1	133.810366040199	1	1	1	1	38.4322504720384	1	1	64.9424413110498	1	1	1	1	1	1	1	1	1	1	1	1	1	52.1413656215955	1	97.6151195489347	1	1	1
AC006129.2	1	1	1	1	1	1	1	1	1	1	1	1	159.555091726179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC007246.3	1	1	1	1	1	38.0936518212903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	68.5129276769683	1	1	1	1	1
AC013461.1	334.374382670917	1	1	1	1	39.057511601753	1	54.0900710893785	121.516252878429	86.2600065390709	42.8201003193094	1	1	54.5639009691713	1	56.0956361154795	1	1	1	1	36.1680641415611	53.7826595163529	49.2089899521474	1	282.607989274839	1	1	1
AC018816.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.0660458596092	1	1	120.779083259471	1	1	1	1	1	1	1	1	1	1
AC058791.1	1	1	1	1	1	1	1	35.5855550781675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC079767.4	1	1	1	1	1	1	149.31065833031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092580.4	1	1	1	104.839458085985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.9356247093479	1	1	1	1
AC093818.1	1	1	1	1	1	1	1	1	1	1	1	53.9387407448453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACACA	1	1	1	1	1	1	1	41.1510811645707	1	1	1	1	1	1	27.6028070632116	1	1	44.1080623253187	1	1	32.8069350794357	36.7401472579731	1	1	1	1	1	1
ACACB	1	1	1	1	1	30.2804213846997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	68.2966203545996	1	1	1	1	1
ACAD9	1	1	36.7544253483819	1	1	1	1	1	1	1	1	1	1	1	23.3972285478427	1	1	1	1	1	1	1	1	1	1	1	1	1
ACADS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.2379627586777	1	1	1	1	1	1	1
ACADSB	1	1	1	1	1	1	1	44.783921948663	1	1	1	1	1	1	51.4792038173107	42.6686219011142	1	97.8274121187039	1	1	142.972613987047	32.5960415429463	1	1	1	1	1	1
ACAP1	1	1	1	334.598181141377	330.314229312661	1	300.128580641209	1	1	1	1	1	241.325178385028	1	1	1	116.484056548076	1	1	1	1	1	1	352.24277315677	1	1	269.097195737195	1
ACAT2	1	1	99.5485400452196	1	1	1	1	1	38.1899056609359	1	1	1	1	42.5496509648281	40.6943217570071	1	1	1	1	1	1	43.9568860286463	1	1	1	1	1	1
ACBD3	1	1	41.1919955500214	1	1	35.316430871257	1	77.84260239821	1	1	56.0274380462547	1	1	91.5640236036642	35.3386637506885	63.46092438339	1	73.9055871336532	1	1	41.732460838439	72.7014438689701	1	1	1	1	1	1
ACD	1	1	1	1	1	1	1	1	51.4839984705476	1	1	1	1	1	1	1	1	1	1	1	35.0031642452122	1	1	1	1	1	1	1
ACE	1	1	1	1	1	62.1411016841828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	167.134378401662	1	1	1	1	1
ACER3	1	57.735953982565	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.9575940165125	1	1	1	1	1	1	1	1
ACKR1	1	1	1	1	1	159.44871495999	1	1	1	1	1	1	1	1	1	1	1	1	4006.31429433659	1	1	1	1	1	1	1	1	1
ACLY	1	1	1	1	1	1	1	41.640741209821	1	1	1	1	1	1	34.823272633312	55.7945357604448	1	79.6846856935106	1	1	49.2978976536431	49.8411935341404	1	1	1	1	1	1
ACOT4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.0980816085421	1	1	1	1	1	1
ACOT7	1	1	56.4033889994067	1	1	1	1	1	1	1	1	1	1	1	21.896381636477	1	87.7650208249829	1	1	1	1	1	1	1	1	1	1	1
ACOT8	1	1	28.4387710376875	1	1	1	1	41.7668323550077	1	1	1	1	1	1	60.6156840529817	27.775520519254	1	37.8474111888385	1	1	1	48.201551940739	1	1	1	1	1	1
ACOT9	1	49.3540557345041	32.509543248916	1	1	50.5293414638566	1	1	1	1	56.8979052132001	1	1	1	1	1	1	1	1	72.4546752163342	1	1	36.0559545437182	1	35.7355276550892	1	1	96.3426820242996
ACOX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.0148482884309	39.0795888849023	1	1	1	1	1	26.8372359655552	1	1	1	1	1	1
ACP2	1	121.19489259811	1	1	1	1	1	1	1	1	37.3812218408932	1	1	1	28.4245438984637	1	1	1	1	1	1	34.5284114833035	1	1	1	1	1	1
ACP5	1	366.731466464981	1	96.18236885531	1	1	151.442215313973	47.0208379062772	1	113.39361038448	1	1	1	1	1	1	64.7969490683264	55.7304242071457	1	124.559089644945	40.60667554151	46.6243546011535	1	96.1330639948752	1	1	1	1
ACSF2	1	1	1	1	1	1	1	45.1539908772006	1	1	1	1	1	1	1	1	1	1	1	1	47.5149365423611	27.6981566705953	1	1	1	1	1	1
ACSL1	1	111.519018020437	1	1	1	1	1	1	1	1	1	1	1	1	54.9266787006042	47.4917518749546	1	1	1	165.89451274589	1	1	1	1	1	1	1	1
ACSL4	1	52.690235397857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.1557314575823	1	1	1	1	1	1	1	29.4528149343198
ACSL5	1	1	1	1	1	42.7379772734124	1	1	1	1	1	1	1	1	1	1	1	1	39.0460383694151	1	1	1	1	1	1	1	1	1
ACTA2	7162.56997966084	1	1	1	1	161.199669476688	1	1	5907.08694228078	333.145230829478	1162.35569978898	1	1	349.89310127301	1	1	1	1	1	1	38.0305160431114	1	97.9776346117973	1	3470.29689362625	39.0775405302669	1	1
ACTG2	275.88907425348	1	1	1	1	1	1	1	1618.28013070347	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACTR3B	1	1	47.5801379739832	1	1	1	1	1	1	1	1	1	1	72.6544890796806	52.0404288377152	1	1	1	1	1	1	1	1	1	1	49.9268616509916	1	1
ACTR6	1	1	78.6146484277993	1	1	1	1	35.0137277705905	1	1	1	1	1	1	62.6804522848461	35.9750088536112	1	1	1	1	39.7255829833291	34.8688003225743	1	1	1	28.9145971392839	1	1
ACVRL1	1	1	1	1	1	115.664619935442	1	1	1	1	1	1	1	1	1	1	1	1	112.228079503749	1	1	1	186.235979542269	1	1	1	1	1
ACYP1	63.506072975904	1	57.7194984687663	1	1	1	1	1	1	1	1	1	1	1	21.8527520725539	1	1	1	1	1	37.9765318934016	1	1	1	1	1	1	1
ACYP2	1	1	46.277131372474	1	1	51.3787908627345	1	1	43.5482916818204	1	1	1	1	93.5405850511633	43.9777758368326	40.5335989516425	59.8172298513734	1	1	1	65.589813721241	45.6286254278733	1	1	1	52.3751846880697	1	1
ADA	1	1	1	1	1	46.4588983029178	1	1	1	1	1	1	1	1	1	1	65.3105640003157	1	1	1	1	1	1	1	1	1	1	1
ADAM12	1	1	1	1	1	1	1	1	1	115.933146204994	283.459708737721	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAM15	1	1	173.204178613076	1	1	266.95055472398	1	155.700979020462	87.3132968707348	1	1	1	1	102.717128775746	144.290756242975	174.24068094331	1	122.157487224647	418.398235148751	1	63.7578110433971	189.854347914016	418.395970246869	1	1	79.3403283385727	1	234.016139300416
ADAM19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.1653209122035	1	1	1	1	1	1	1	1	1	1	1
ADAM28	1	52.434898685535	1	1	1	1	269.365980477894	1	1	1	1	1	382.784692869802	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAM8	1	72.612572365231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.3297866663764	1	1	60.3065574228194	1	1	1	66.282170195324	1	1	1	1
ADAM9	57.8397558919809	105.603307161777	1	1	1	1	1	1	1	1	44.8477263218639	1	1	48.5325404461491	1	1	1	1	1	41.1582608855846	1	27.5202356994563	1	1	1	1	1	1
ADAMDEC1	1	103.677784670002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS1	641.315461674532	1	1	1	1	155.982755024828	1	1	92.4475096420696	192.924446022914	61.3527183435891	1	1	1	1	1	1	1	513.276730741552	1	1	1	474.737001175634	1	380.212226851353	1	1	34.8028541629605
ADAMTS12	1	1	1	1	1	1	1	1	1	1	106.296246156191	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS2	1	1	1	1	1	1	1	1	1	1	161.716256141641	1	1	1	1	1	1	1	1	1	1	1	1	1	55.4483998154178	1	1	1
ADAMTS4	243.454260751107	1	1	1	1	151.360141008699	1	1	1	1	1	1	1	1	1	1	1	1	105.288958055614	1	1	1	94.6376229941839	1	284.296041654854	1	1	1
ADAMTS5	1	1	1	1	1	1	1	1	81.1249270218389	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	159.324463212293	1	1	1	1	1
ADAMTS9	63.9695406057795	1	1	1	1	172.638727351183	1	1	1	1	1	1	1	1	1	1	1	1	377.98279950453	1	1	1	185.666589894812	1	76.5805120382983	1	1	1
ADAP2	94.2071106895771	355.208335394556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.816886871979	1	1	175.575456454986	1	1	1	1	74.7034274050005	1	1	1
ADCK3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.8654955640953	1	1	1	1	1	1	1	1	1	1	1	1	1
ADCY3	97.3410150444462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.983062238362	1	1	1
ADCY4	1	1	1	1	1	184.247820840674	1	1	1	1	1	1	1	1	1	1	1	1	221.814883631161	1	1	1	263.033700767127	1	1	1	1	167.893461810912
ADCY7	1	48.0949017719843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.9812435888668	1	1	1	1	1	1	1	1
ADD1	84.1181579429252	40.3172472496829	1	1	1	90.8966619371171	1	1	1	109.372226800906	95.9517727847848	1	1	38.6224277024781	1	1	1	51.0221765875284	85.5352762870825	1	53.4891370466568	1	249.413445178904	81.5965216484598	181.399563138543	27.7791179030282	1	42.5320922494026
ADD3	1	1	30.0436040373851	1	115.087760130665	139.953623756787	89.9772097619207	1	1	226.861415697762	172.199199166868	1	69.8021847883014	45.2814347561025	1	1	1	1	1	1	60.5968003807284	1	1	1	51.4139590980077	55.7607416452512	147.343528248703	69.9171438574938
ADGRA2	90.9573466371882	1	1	1	1	1	1	1	1	87.4114568893031	57.3270750689106	1	1	1	1	1	1	1	1	1	1	1	1	1	74.6321084598207	1	1	54.8345871016459
ADGRD2	1	1	1	1	1	1	1	1	60.9648720935854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADGRE2	1	57.5418165337186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.2770903667429	1	1	94.6210828147593	1	1	1	1	1	1	1	1
ADGRE5	64.7444037875846	89.3053525294291	1	348.169000877053	193.254596006134	1	190.306013554715	1	1	1	1	1	1	1	1	1	95.3179368134799	1	1	105.258238762682	1	1	1	403.248924868885	67.995240764701	1	236.134541594978	1
ADGRF5	71.78721073421	1	1	1	1	355.027414328152	1	1	1	1	1	1	1	1	1	1	1	1	115.234487341456	1	1	1	465.94898700358	1	200.366525621445	1	1	199.554937776788
ADGRG1	1	1	32.528659321741	1	1	89.3338649705613	1	1	60.3781987538297	1	1	1	1	1	1	1	1	1	88.9688956379577	1	1	29.6540955692529	136.244274923019	1	1	1	158.152067009566	1
ADGRL2	1	1	1	1	1	62.1074962902228	1	1	1	1	1	1	1	1	1	1	1	1	42.9021294706273	1	1	1	1	1	78.4449083469588	1	1	1
ADGRL4	1	1	1	1	1	523.110521599052	1	1	1	1	1	1	1	1	1	1	1	1	537.223533749561	1	1	1	598.833334686254	1	1	1	1	1
ADH1B	1	1	1	1	1	1	1	1	1	292.009628112729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.5345318353884	1	1	1
ADIRF	3298.5701995139	1	149.566469845803	1	1	247.775823208522	1	540.148845072789	158.559742117252	400.112303717792	64.4328755629943	1	1	153.895723376139	133.982942292649	235.693005556314	1	1614.14219629794	1132.40154862092	1	483.721715263262	391.699543371182	355.617428384188	1	1309.25724623448	132.268361738585	1	651.651990810927
ADK	1	1	92.9773470855481	1	1	1	101.94053122468	45.5283562769884	53.0318580044672	1	1	1	163.533087805187	57.1091844426313	60.0894634978493	54.9039475074259	43.2946300557479	54.9316037257849	1	1	68.8693496604634	51.0554901682325	1	1	1	50.3680475334609	1	1
ADM	1	81.6935414653612	1	1	1	197.395944500711	1	1	200.867741598603	160.871154430313	1	1	1	1	1	1	1	1	63.2053599553796	60.6755635968111	1	1	81.576217248883	1	59.6857332056113	1	1	82.3314988513659
ADM5	1	1	1	1	1	57.7120599696	1	1	1	1	1	1	1	1	1	1	1	1	241.05998813749	1	1	1	60.2531703456991	1	1	1	1	1
ADNP	1	1	36.4573161467721	1	1	1	1	1	1	1	1	1	1	1	1	36.9569373930111	1	51.5125964235801	1	1	33.9289879755813	36.635283908308	1	1	1	1	1	1
ADORA3	1	57.6588021431972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADPGK	1	80.4434792747535	1	1	1	1	1	1	1	1	1	1	94.0622862533669	37.1992708994564	1	1	57.0875832199221	1	1	56.9231712814128	1	32.9264088873343	1	1	1	1	1	1
ADPRHL2	1	1	55.8465701668514	1	1	1	1	1	1	1	1	1	1	53.1513139901732	38.885865075233	38.7200022062589	1	1	1	1	32.0865813990933	29.5531083821281	1	1	1	24.9577633918124	1	1
ADRA2A	78.6760850644576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.1482064549228	1	1	1
ADRB2	1	1	1	1	1	1	1	1	82.3582709926902	1	1	1	1	1	1	1	1	1	59.6877522326146	1	1	1	60.3721308685372	1	1	1	98.9223111897299	1
ADRBK1	1	64.9389210072294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.9483902365754	1	1	70.3891649957912	1	1	1	1	1	1	1	1
ADRBK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.1967186759171	1	1	1	1	1	1	1	1	1	1	1
ADSS	1	41.3320044188685	100.08409167375	81.1924367670396	1	49.9591729003657	1	111.856708806198	1	1	1	1	1	87.329085016764	76.0576218303408	99.5776786646389	1	125.197223004656	72.1728788708541	47.8650822368181	70.5728478280195	95.9467470223942	84.116815804215	80.2073111298509	1	64.5843909459978	114.411034588555	119.6446437325
AEBP1	281.833299910051	1	1	1	1	48.3356876112371	1	1	83.3513001204778	741.575114057975	1646.75880430944	1	1	1	1	1	1	1	1	1	1	1	1	1	225.572901872562	1	1	1
AFAP1	1	1	1	1	1	1	1	1	1	1	47.1103994380671	1	1	1	1	1	1	1	55.7696793810341	1	1	1	1	1	1	1	1	1
AFAP1L1	1	1	1	1	1	145.964412382707	1	1	1	1	1	1	1	1	1	1	1	1	54.6259031305835	1	1	1	76.5302612417985	1	1	1	1	181.377576539936
AFF1	1	46.7441489239951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.2116920689028	1	56.0273602048795	1	28.444967040023	1	52.1934798295826	1	1	1	1	1
AFF3	1	1	1	1	1	1	79.7393761478517	1	1	1	1	1	103.769571073561	1	1	1	42.7286102508328	58.9767659190226	1	1	150.781937680339	1	1	1	1	1	1	1
AFF4	93.4815148536603	99.0186810195192	61.6367015017059	1	1	113.52655251601	110.455293640803	136.324323443308	97.9387741565407	117.96815190136	112.34658001535	1	267.906707675881	67.2889342128209	53.900160041874	133.53837593841	83.1949618905171	101.309092803363	137.767812143427	103.658190311874	168.460314641444	66.5230929941055	155.973203557445	1	113.669754649482	110.691086791709	103.768325237568	1
AFG3L2	1	1	71.6400734079228	1	1	1	1	30.5218693085129	1	1	1	1	1	69.4729032254624	40.4638760521549	39.1562034553313	1	1	1	1	31.1320957612858	39.2784856652215	1	1	1	34.5674563895585	1	1
AFMID	1	1	51.7425963417363	1	1	1	1	43.0674923940125	57.4207015452744	1	1	1	1	60.1957024029006	63.506795422091	92.9329242092494	1	61.8834782160774	1	1	34.3047834238347	54.2725042916939	1	1	1	39.5722080761898	1	126.168323229356
AGA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.7186081429569	1	1	49.1552538416914	1	1	39.1983823106696	27.9818757710563	1	1	1	1	1	1
AGAP2.AS1	1	1	1	1	1	1	1	1	1	1	45.615958512708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.6581126278871	1	1
AGFG1	1	1	1	1	1	47.5711180454254	1	1	1	1	1	1	1	1	1	1	1	1	1	49.9488472916342	1	1	1	1	1	1	1	1
AGO2	1	1	27.087190557338	1	1	61.1362787014766	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.1158055390415	1	1	1	1	1
AGO3	1	1	1	1	1	1	1	1	1	1	1	1	1	41.7466642945114	1	37.7317060297452	1	1	1	1	35.2164063506931	1	41.2994781204375	1	1	25.5675739506222	1	1
AGPAT1	1	1	33.3500284350876	1	1	71.5068820942497	1	1	48.3719703331579	1	43.7739345816583	1	1	31.8088146614981	32.343775132163	1	1	1	1	1	1	1	86.7848851885338	1	1	1	1	1
AGPAT4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.3712523729731
AGPAT5	1	1	1	1	1	1	1	1	1	1	1	1	117.05022839576	1	1	1	1	1	1	1	1	1	48.2309596813289	1	1	1	1	112.287209050486
AGR2	1	1	363.58957565075	1	1	1	1	1498.27463997121	1	1	1	1	1	87.511800274285	1508.86646010946	527.49418641709	1	2490.82369882102	1	1	605.170268513174	2741.97541972903	1	1	1	1	1	1
AGR3	1	1	1	1	1	1	1	819.83930745149	1	1	1	1	1	1	594.993650606541	329.471845090445	1	1241.40893312225	1	1	572.980018776247	666.227680643928	1	1	1	1	1	1
AGRN	1	1	1	1	1	132.482161237101	1	1	1	1	1	1	1	27.449342274088	1	1	1	49.5794643746611	1	1	30.0246313886963	42.064908993642	66.0982726980736	1	135.912427662218	1	1	199.554937776788
AHCTF1	1	1	33.1969897876394	1	1	31.4813982871669	1	28.224654285708	1	1	1	1	1	24.4302249893277	1	48.0553520029331	1	1	1	1	1	21.837267422017	1	1	1	1	1	1
AHI1	1	1	38.5253041780041	1	1	1	1	41.2002758881783	83.9070461869327	90.198742237887	58.9874836290968	1	1	32.9435890890632	27.7580355150797	55.1818015144353	54.9844188721695	50.2225749748445	62.7145841068496	1	66.0191154924486	25.3367885493048	1	104.08229756422	1	53.6809317803978	1	39.1370728097199
AHNAK2	1	1	1	1	1	1	1	1	1	1	1	1	1	96.4835923509273	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AHR	1	132.358394462415	1	1	106.720538120148	119.604241060032	1	43.5335729762909	79.887409039572	1	1	1	1	54.90467413121	1	37.8700240330223	116.312469545328	1	155.479524741176	115.059698998079	49.134364379509	41.0034188414496	174.909599437064	1	72.8315825852921	44.2749318862042	1	28.3621611648301
AHSA2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.131390435643	1	1	1	1	1	1	1	1	1	1
AIF1	1	1490.31515366021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	360.277299310676	1	1	1688.89244964314	1	1	1	1	1	1	1	1
AIF1L	1	1	1	1	1	44.3294192652227	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	149.616888817223	1	1	36.4295077049192	1	1
AIFM1	1	1	31.2646544819489	1	1	1	1	1	1	1	1	1	1	1	35.7477907581551	1	1	1	1	1	1	36.8168530189978	1	1	1	1	1	1
AIFM2	1	1	1	1	1	1	1	1	1	1	1	1	1	49.5071338351109	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIM1	1	47.2977186266146	595.733686467191	118.606485927519	202.609418864774	1	1	1	46.2878456864015	1	1	1	1	54.7945924423751	148.576178133434	340.558675482245	62.2804859302028	1	1	63.6739448224902	47.5453989690015	60.9946068950148	1	119.649686501112	1	56.9966101015736	1	1
AIM2	1	1	1	1	1	1	119.020735741105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIMP2	1	1	65.8565846416893	1	1	1	1	1	1	1	1	1	1	61.0090519084105	47.8961289821368	1	1	1	1	1	1	46.5408189219637	1	1	1	29.3615818195703	1	1
AK4	1	1	56.7358131601013	1	1	1	1	1	68.5678095968151	1	1	1	1	67.31500701303	54.2253651486012	70.5850593991398	1	1	1	1	32.8611871456262	41.3297138914174	1	1	1	33.385673534345	1	1
AK5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	136.632681069939	1	1	1	1	125.120550074197	1	1
AKAP1	89.1717018654653	1	1	1	1	1	1	33.8915284220284	72.6401271356858	1	1	1	1	1	32.738561377514	36.0607240626594	1	46.1709503556427	1	1	1	1	1	1	1	38.0523608484082	1	1
AKAP12	118.667204650848	1	1	1	1	1	1	1	1	186.801960073952	106.615510470562	1	1	1	1	1	1	1	96.3970189921088	1	1	1	1	1	85.6319278474582	1	1	575.823461812897
AKAP13	94.7377180243541	166.682080876138	37.8285491822385	266.569631211671	202.201451428917	257.580515890814	167.515164225848	1	1	163.251614817787	134.261195808318	1	174.93223027342	68.6460657332223	1	43.4279133751887	344.473284723849	1	192.575747872655	179.835972657932	65.5895761423904	33.6183413126676	222.139302855491	324.318018955815	155.627377529838	83.2756826785896	296.557521324339	86.229615685498
AKAP17A	1	1	1	1	1	46.7899707623828	1	34.7990704166583	1	1	1	1	1	1	1	36.2299067841799	41.974414421292	1	1	1	34.7337470920991	1	1	1	1	1	1	1
AKAP8	1	1	1	1	1	1	1	1	1	1	1	1	1	29.9585277532214	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKAP8L	1	1	1	1	1	1	1	1	1	1	1	1	1	37.2153801339687	1	1	1	1	1	1	29.3414260754841	1	1	1	1	1	1	1
AKIP1	1	37.7585620671332	28.6607457513062	1	1	1	1	1	1	1	1	1	1	37.0273383867155	22.8252391549981	1	1	1	1	1	35.7350203715328	1	1	1	1	1	1	96.5579063185258
AKNA	1	1	1	136.70534103453	76.766058324643	1	94.5034738842491	1	1	1	1	1	85.8817224139158	1	1	1	58.0085490203185	1	1	45.2680177797115	1	1	1	184.835547842762	1	1	191.021319735786	1
AKR1B1	1	179.539232573818	40.0699596751944	1	1	43.7130142557029	1	1	89.2116027817637	70.754571004694	56.2705465065245	1	1	99.4484826276596	1	1	80.115250568571	1	43.9961005232365	91.2372995807379	1	1	133.70000686201	1	1	1	130.771572822362	15.2264074671599
AKR1C3	1	1	1	1	1	49.4057770350361	1	1	1	1	1	1	1	52.8868693100161	1	1	1	1	83.1025597175198	1	1	1	1	1	1	1	88.4233096518089	1
AKR7A3	1	1	1	1	1	1	1	49.2194893398359	1	1	1	1	1	1	1	1	1	112.976613762182	1	1	69.6568610698822	35.4065379480784	1	1	1	1	1	1
AKT2	1	1	36.276484127856	1	1	1	1	1	1	1	1	1	1	30.2541104405162	34.2036258721899	62.3731861322908	1	49.2944597735676	1	1	36.3469373547446	26.2118233906261	1	1	1	1	1	1
AKT3	1	1	1	1	1	59.3007535255607	1	1	1	1	1	1	1	1	1	1	1	1	77.5868794374517	1	1	1	1	1	1	1	1	1
AKTIP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.6436064248857	40.5283058779591	1	1	1	1	1	1
ALAD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.2745774199327	1	1	1	1	1	1	1
ALAS1	1	43.4218349440676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.0761454985891	1	49.9671520509724	1	1	32.4676846671884	1	144.487936683634
ALCAM	1	117.402357349442	66.7833208329189	1	1	1	1	149.49808168642	1	1	1	1	1	99.7614785213483	66.682612324975	138.097811606145	35.2096759632141	229.549574823839	1	56.1483797733409	139.477641456102	129.089340137199	1	1	1	33.5813921492654	1	80.4504465625115
ALDH16A1	1	1	1	1	1	45.5206830851038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.8695396040521	1	1	1	1	1
ALDH18A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.7188103335926	1	1	1	1	1	1
ALDH1A1	1	52.5347849512118	1	1	1	1	1	1	1	177.388009370979	62.9399688647179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.799225006112
ALDH1A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.3199971912617	1	1
ALDH1B1	1	1	1	1	1	1	1	1	1	1	50.893124107955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALDH3A2	1	1	1	1	1	1	1	40.0510773511826	89.271537132189	1	1	1	1	1	33.572670982306	1	1	50.7863358380049	1	1	41.7285581751016	37.9348654893347	1	1	1	1	1	1
