NAME	Endothelial ACKR1	Endothelial RGS5	GenMod5	Endothelial CXCL12	NK cells	T cells CD4+	GenMod1	GenMod3	T cells CD8+	Macrophage	NKT cells	Plasmablasts	PVL Differentiated	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Monocyte	GenMod2	GenMod7	Myoepithelial	GenMod6	PVL Immature	Luminal Progenitors	B cells Memory	GenMod4	Mature Luminal	B cells Naive	Endothelial Lymphatic LYVE1
AHNAK2	1	1	1	1	1	1	1	85.9944836541121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AHR	152.364986558987	78.7415738975369	1	125.602567995631	98.1127451547748	1	58.5235142187163	65.9069752422696	1	110.552437601107	1	1	1	1	90.9338286591955	1	102.735830185357	1	41.5581384561758	93.6913784492863	41.1810360294703	78.1455431053858	41.0880793083996	1	1	49.0990626943585	1	20.381909265435
AHSA2	1	1	62.7816077125728	1	1	1	1	27.235192493071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIF1	1	1	1	1	1	1	1	1	1	1631.02266191205	1	1	1	1	474.449521813954	1	1670.62420710665	1	1	1	1	1	1	1	1	1	1	1
AIF1L	1	80.6430207187537	1	118.834569755677	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.3282496702747	1	28.0056068655329	1	1	1
AIFM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.2277902443053	1	1	35.2598002549674	1	1	1	38.1013591647949	1	1	1
AIFM2	1	1	1	1	1	1	1	35.5574529169818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIM1	1	1	1	1	104.688505577874	203.874925496885	1	84.3153495702328	133.626304281675	42.6046297886109	1	1	1	1	48.2540825775454	1	55.6842847848527	178.877361398609	404.331464669487	44.2754114911847	103.031325335063	1	56.8785475753004	1	652.144067291971	33.8986035970159	1	1
AIM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	117.92531449018	1	1	1	1
AIMP2	1	1	33.7854605176205	1	1	1	1	54.5687747700293	1	1	1	1	1	1	1	1	1	55.3804987586436	1	1	40.5696167031884	1	1	1	60.8477298037504	38.8954187208393	1	56.1863572443798
AK4	1	1	1	1	1	1	1	80.035934259728	1	1	1	1	1	1	1	1	1	51.3672302584385	54.8385901986398	88.7628542896011	47.5460968473949	1	32.8916473178904	1	59.6119664668032	1	1	1
AK5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.8613427760409	1	1	126.775703255896	1	1
AKAP1	1	1	52.5443784871718	1	1	1	28.2718715105064	1	1	1	1	1	76.4079039446166	1	1	1	1	30.9672988836386	47.6439097707866	70.7485266292626	28.5796739561938	1	33.0555806876926	1	1	1	1	1
AKAP12	122.952737432389	1	1	1	1	1	1	1	1	1	1	1	137.19850553077	185.90677416229	1	128.478818471216	1	1	1	1	1	152.37562329952	1	1	1	1	1	696.422539153216
AKAP17A	1	51.4544315687141	1	1	1	1	1	1	1	1	1	1	1	1	32.9104924113622	1	1	1	42.8554504013524	1	25.5677768983689	1	29.6305354477511	1	1	39.1946527187301	123.025906522139	1
AKAP8	1	1	1	1	1	1	1	42.6808055846015	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKAP8L	1	1	1	1	1	1	1	31.3529018961442	1	1	1	1	1	1	1	1	1	24.3780256283749	1	1	1	1	1	1	1	29.3745831512445	1	1
AKIP1	1	31.152908009443	1	1	1	1	1	24.295894014948	1	48.735847404387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKIRIN1	59.60539562095	62.7383650434593	1	46.2014294720414	113.805970816749	147.225768360159	75.4550744391911	81.3325511354988	146.788894571815	42.1347469309485	117.429129576528	1	48.2533416631001	1	113.746743118942	58.5178161382415	61.661038094857	62.2393926149969	84.5275184341607	97.4242848828089	44.7803787116998	50.1602660462663	79.1528829564251	1	91.4372026435978	80.8422189855448	1	56.1863572443798
AKIRIN2	51.8853878579591	1	1	65.4222632941011	125.361875250229	132.396726622719	32.8030396742342	44.9091403197282	139.620091931197	101.501805731482	1	1	1	59.916967062774	159.116642905807	47.3164096352266	109.313251485882	46.0300038458924	51.2353455495057	67.9887290479053	42.7953545080922	45.5359065499393	54.5009947225479	96.0348262371561	52.4212034358267	30.0774108267692	113.696918144427	1
AKNA	1	1	1	1	134.162218868709	82.1765162769036	1	1	141.185766511045	1	282.422816558384	1	1	1	64.1534564958664	1	47.249655727214	1	1	1	1	1	1	1	1	1	1	1
AKR1B1	43.5163915817772	53.0415469267835	1	122.852856452032	1	1	1	106.8405946808	1	219.141172888383	1	1	1	79.6458864237172	41.7563581364366	56.549295026612	69.5854175690938	1	1	54.3249025013007	1	1	1	1	46.5904830540761	1	1	1
AKR1C1	1	1	1	1	1	1	1	57.9092679667725	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.381909265435
AKR1C3	85.8345869909637	60.9506800912378	1	59.6759273065114	1	1	1	56.3307541081982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	147.281533402427
AKR7A3	1	1	84.6338006292791	1	1	1	44.208055844604	1	1	1	1	1	1	1	1	1	1	1	1	1	48.9088306557337	1	1	1	1	80.4044850872902	1	1
AKT3	56.0907831167603	82.3249232424275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKTIP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.8316908068891	1	1	1	1	1	1	1
ALAD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.4194352923041	1	1
ALAS1	1	1	1	1	1	1	1	1	1	47.1325796576824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.730168579107	1	1
ALCAM	1	1	250.529196727632	1	1	1	117.427327761035	89.4353827165577	1	88.5765546350552	1	1	1	1	58.909704624292	1	52.333720659741	54.5364355904274	135.196775585638	1	124.825065981801	1	49.1892293602605	1	65.4180331688199	185.887802533678	1	1
ALDH16A1	1	40.2396483495128	1	47.1696623118436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALDH18A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4479783563952	1	1	1	1	1	1	1	1	1	1	1	1
ALDH1A1	1	1	1	1	1	1	1	1	1	49.8728841233093	1	1	1	217.263348627499	1	91.3740084968804	1	1	1	1	1	1	1	1	1	1	1	94.202252867418
ALDH1A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94.8654184883039	1	1	1	1	1
ALDH2	57.0175681011589	1	46.3247749936699	1	1	1	45.0691325353866	1	1	172.957765587716	1	1	78.8932505981786	92.2439197281466	234.060644710488	1	172.743015600659	113.965506890515	60.9145297800598	1	60.3573994648617	1	1	1	78.0339010024115	102.797316735547	1	249.14677220713
ALDH3A2	1	1	52.9723445328548	1	1	1	36.888456267742	24.8618264247164	1	1	1	1	1	1	1	1	1	1	1	78.7591006824364	44.5103012911782	1	1	1	1	31.6594543033582	1	1
ALDH3B2	1	1	79.4542649541662	1	1	1	51.684721108797	1	1	1	1	1	1	1	1	1	1	67.6608194403878	88.6999077453223	1	63.6836412947886	1	1	1	58.1677220136054	129.128507139481	1	1
ALDH6A1	1	1	42.8364717874078	1	1	1	31.4535147081736	1	1	1	1	1	1	1	1	1	1	28.485927456294	1	1	1	1	1	1	1	40.81224139891	1	1
ALDH7A1	1	1	1	1	1	1	1	39.1937259223456	1	1	1	1	1	85.136469396611	1	45.1437634887988	1	53.8506609298135	1	166.835243195378	23.7712596903621	1	40.1014945442517	1	97.0631498206724	58.5532730166558	1	129.321594651522
ALG12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.0454403639418	1	1
ALG13	1	74.185774258027	54.3524090140696	45.8714758459893	104.716611442134	123.919886408845	40.8341953145923	37.0957244496704	105.715553110786	48.2962554061293	95.0986769636806	1	1	1	33.6428044156371	1	80.2663079325966	51.7940923915445	42.6348411782034	1	37.5334140289924	1	31.6790962033861	163.260622463907	48.3927751544213	78.6390512969547	238.023368749184	58.4086570835021
ALG14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.7836778946644	1	1	24.8312695709764	1	1	1	1	33.6978993826234	1	1
ALG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.85299183255	1	1	25.1476574921246	1	1	1	1	41.132295951973	1	1	55.001583506708	1	1
ALG3	1	24.721926100469	49.6900776501715	62.6474780580958	1	1	50.3931892266054	94.0780503584904	1	46.1041499063945	1	51.3603314508437	1	1	1	48.5533842067029	58.6816036302607	90.1567119232564	59.3889782156105	1	78.2983917914146	1	36.1433907551893	1	124.838353504123	49.6424999760956	1	63.8275463289801
ALG5	56.0397968268613	60.11027460376	36.6281218419721	68.0881104436791	1	1	47.2789742310891	52.882616051968	1	43.7687241280257	1	82.8826292837458	1	71.8911065040167	46.3169726665797	57.957889603709	1	47.8193217709793	46.9498963061359	1	62.3564014380786	44.0485717733583	46.784167979871	1	57.7775541885586	125.008648488414	1	1
ALKBH2	1	1	1	1	1	1	1	31.128070388322	1	1	1	1	1	1	1	1	1	38.9944602577013	1	1	1	1	50.6604329330276	1	39.7722494464924	1	1	1
ALKBH3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.6421123293986	1	1	42.4840795502276
ALOX5	1	1	1	1	1	1	1	1	1	135.402877731738	1	1	1	1	63.3770275117567	1	129.56767033182	1	1	1	1	1	1	99.808649416461	1	1	114.75244170844	1
ALOX5AP	1	1	1	1	514.379917488248	346.901458507566	1	1	738.507492943332	450.508465942307	646.851632508481	1	1	1	522.942962865222	1	276.939526623261	1	1	1	1	1	1	179.464912284783	1	1	190.375757803188	1
ALPL	1	71.2098657686441	1	151.044670764797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMDHD2	1	1	43.3169066105284	1	1	1	1	25.7504967593812	1	44.9571906858919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMFR	1	1	264.394187001819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.6392444885947	1	85.6516417861419
AMIGO2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	144.297346833267	1	1	1	1	1	1	1	1
AMOTL1	40.624626084788	47.7013493218292	1	51.2872519759056	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.9350504524511	1	1	1	1	1	1	1	1
AMOTL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.8548682065743	1	1	1	1	1	1	35.0711491156343	1	1	1	1	1
AMPD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.7727905536714	1	1	1	1	1	1	1	1	1	1	1
AMZ2	53.9344276328933	1	103.23372653512	1	1	1	73.0627810455623	87.3510378090907	84.8571187083332	46.7687148658061	1	60.1799325966701	1	1	54.8563375185531	1	33.3769169332941	93.9318224047404	50.328896902006	61.4977620133604	56.7293690129861	1	32.1117394543749	1	84.560333868027	59.0056568140028	1	1
ANG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.8919033964764	1	1
ANGEL2	1	1	1	1	1	1	34.6528160457303	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANGPT1	1	1	1	1	1	1	1	1	1	1	1	1	87.2904085341879	1	1	1	1	1	1	1	1	100.196298820934	1	1	1	1	1	1
ANGPT2	180.83959849139	134.634852646686	1	163.225103385414	1	1	1	1	1	1	1	1	185.884253378522	1	1	1	1	1	1	1	1	253.651691960711	1	1	1	1	1	319.218777971318
ANGPTL2	1	192.361251740661	1	1	1	1	1	1	1	1	1	1	1	158.786299630861	1	110.81938765935	1	1	1	81.1281088860904	1	54.8257067213627	1	1	1	1	1	240.328393293959
ANGPTL4	54.587799081272	103.716904614122	1	1	1	1	47.5930830703846	1	1	1	1	1	321.104677301507	248.614887825602	1	115.097917115365	1	1	1	106.05317160468	1	350.487552899265	139.276560764384	1	1	280.077215707414	1	1
ANK2	1	1	1	1	1	1	1	1	1	1	1	1	1	88.3084491950658	1	59.3441233474805	1	1	1	1	1	1	1	1	1	1	1	1
ANK3	1	1	54.9178349027752	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.2779395019725	1	30.1728899102033	1	40.7212010735006	1	1	42.6979233478766	1	1
ANKH	1	47.7880083300432	1	1	1	1	1	1	1	70.8085893022908	1	1	1	1	1	131.301242937517	1	1	1	64.0407659056869	1	1	1	1	1	1	1	1
ANKIB1	1	1	1	1	1	1	1	44.123760539401	1	1	1	1	1	1	1	1	1	1	42.5294286350452	1	28.4140816717617	1	1	1	1	31.0092649309141	1	55.9298148117499
ANKRA2	1	1	48.2793370725984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.5907742229976	1	1
ANKRD13D	1	35.8246979792267	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.6260553047811	1	1	1	1	1	1	1	1	1
ANKRD22	1	1	1	1	1	1	1	1	1	56.5938468690875	1	1	1	1	1	1	87.22344069794	1	1	1	1	1	1	1	1	1	1	1
ANKRD26	1	1	1	52.0785907313682	1	1	1	41.2922313484395	1	1	1	1	1	1	1	1	1	25.6700640360622	1	1	1	1	1	1	25.6229656094573	32.922076168088	1	1
ANKRD28	106.070276905107	201.731846678748	249.733265867371	217.915582943373	179.128178828028	1	1	1	179.031219536528	1	168.478292072271	217.561010118502	1	81.5346341451099	63.3293299499576	72.5500160234005	88.0557039685183	1	1	1	1	136.798448359682	1	1	1	101.419365440227	1	1
ANKRD29	148.719936144601	76.1403141317243	1	102.850028191711	1	1	1	1	1	1	1	1	71.3424979569301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD30A	1	1	1399.68087956249	1	1	1	535.952079841276	1	1	1	1	1	1	1	1	1	1	144.926999122987	438.669118295751	1	466.996797250529	1	1	1	1	924.904779966076	1	1
ANKRD35	1	1	1	1	1	1	1	1	1	1	1	1	1	59.6064525245939	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD36C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.2633040814858	1	1	1	67.3799755846898	1	1	1	1	1
ANKRD37	58.8728306929621	54.6399799517428	1	83.4686008707026	350.521674706164	188.626523732077	128.643759706088	35.2507588183447	264.242554406922	109.444851237747	86.9527933845361	174.379322608722	70.2105987688913	76.8343986512511	113.988985471566	52.2008040264519	132.070649337818	78.0499596570445	156.784959434127	97.2319981088025	81.0394185415133	81.2151053521682	123.744748130364	326.641849102517	61.4308117236629	102.692121641643	102.092348439073	1
ANKRD39	1	1	1	1	1	1	1	32.9693798682818	1	1	1	1	1	1	1	1	1	38.190777606154	1	1	30.6321850400284	1	1	1	49.2259391938936	1	1	20.3697983161554
ANKRD44	1	1	1	1	119.002802976941	108.026815883618	1	1	127.531536728499	41.0429325681419	158.18439129375	1	1	1	64.213964591502	1	55.3244025920869	1	1	1	1	1	1	188.116553517515	1	1	197.159775102486	1
ANKRD46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.6622602128603	1	1	1	1	1	1	1	1	1	1
ANKRD50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.5375131379944
ANKRD65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.557948786689	1	1	1	1	1	1	1	1
ANKS3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.5363630368196	1	1	1	1	1	1	1	1	1
ANLN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.8588769902154	1	1	1
ANO1	1	1	1	1	1	1	1	1	1	1	1	1	55.4196081977972	1	1	57.9840082019718	1	1	1	186.159877156152	1	142.266543289812	1	1	1	25.6611729305573	1	1
ANP32E	1	1	1	70.8767527441547	1	83.885521376321	1	64.0789559056066	1	1	1	1	1	1	1	1	1	45.1048624099835	1	44.4587652311603	40.9712290160277	1	1	1	174.448242273838	1	1	1
ANPEP	1	1	165.829504301399	1	1	1	1	1	1	1	1	1	1	67.3189448216447	44.7474687623596	1	95.1987686256777	1	1	1	1	1	64.3867807421619	1	1	1	1	1
ANTXR1	1	1	1	1	1	1	1	1	1	1	1	1	73.8045622481779	149.912682203253	1	333.402763579433	1	1	1	92.7861151418456	1	67.6096930145635	36.4491921038881	1	1	1	1	1
ANTXR2	1	1	1	1	1	1	1	1	1	1	1	1	1	85.3823347011039	50.6331371500934	57.4682267877168	1	1	1	1	1	1	1	1	1	1	1	1
ANXA1	533.834152555101	344.362048470309	1	306.768863278448	842.895756635595	1801.7973269496	1	761.480505529775	1933.86491052803	404.091770052785	1470.79300188922	1	336.445149252097	589.588964335783	461.007464228433	583.404686830434	497.159800428585	77.4328093095159	195.065192094497	2135.12638071662	221.03841202063	426.770971922545	1445.3129858389	1	203.93208783143	64.0735282913067	1	420.842921769415
ANXA3	1	1	1	158.747647959261	1	1	1	60.9938519027433	1	1	1	1	1	1	1	1	1	1	1	310.254729231167	46.3765508714508	1	79.912572565308	1	1	75.6290134431969	1	1
ANXA6	61.4558926626842	47.4364694963456	100.501548693007	1	143.350998411444	156.544742754594	46.6998011637808	68.278253692654	218.433295360356	1	142.2392841304	1	278.707936219795	135.204927131366	104.537672098465	135.812367600427	1	68.9627457292024	1	88.1374600131356	47.0429637025796	186.375976483445	32.6963042543425	184.889913797178	1	122.740053120625	283.306031446006	95.7911541085222
ANXA8L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.1674318183353	1	1	1	1	1
ANXA9	1	1	58.6904981716714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.866710905838	1	1	1	1	1	1	1
AOAH	1	1	1	1	112.953727819338	1	1	1	82.8553483947161	93.5549520410461	105.210448726906	1	1	1	31.3944484422699	1	113.4541963001	1	1	1	1	1	1	1	1	1	1	1
AOC3	82.07762225603	108.504205904112	1	1	1	1	1	1	1	1	1	1	154.517844021089	1	1	1	1	1	1	1	1	80.856963998154	1	1	1	1	1	1
AP000769.1	1	1	213.269703715781	1	1	1	217.274597918522	1	1	1	1	1	1	1	1	1	1	1	271.434213475787	1	76.2868813706565	1	1	1	1	62.1042089507563	1	1
AP1AR	1	1	56.1208404216293	1	1	1	43.1187495295524	1	1	1	1	1	1	1	1	1	1	1	1	1	26.5652557653482	1	1	1	1	36.1135108355876	1	1
AP1B1	1	1	1	1	1	1	1	1	1	134.901929690822	1	1	1	1	26.5208265914897	1	75.4329585534877	29.1432595787625	1	1	1	1	1	1	26.9424167090451	1	1	1
AP1G1	1	1	1	1	1	1	1	40.0694383346286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.9331132542875	1	1	43.7448952838566	1	1
AP1G2	1	1	65.9482912131578	1	1	1	30.8901151492382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.8136901347158	1	1	44.0969476334022	1	1
AP1M2	1	1	82.7354135525703	1	1	1	82.4684299608116	66.2119113658983	1	1	1	1	1	1	1	1	1	97.0088585467142	70.3715026375476	1	102.988795336916	1	53.7147353345211	1	82.3651737344618	137.078363413545	1	1
AP1S2	145.029690698752	175.459471775408	1	166.155749173088	1	1	1	1	1	214.247093674736	65.089923693094	1	1	1	318.436236103299	1	436.07688578751	1	1	1	1	1	1	76.1556837780125	1	1	1	177.420440512183
AP2A2	47.2849982390445	48.0294573697832	1	64.2215713541273	1	1	1	1	1	93.9884934245783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.9497233163868	1	1
AP3B1	42.2949242025713	42.5363184728018	41.0230719076808	1	1	1	1	34.2357081001727	1	51.7288935200181	1	1	1	1	32.8627657555643	41.195153323079	35.4851959553752	21.0947418779504	1	1	24.0874830964073	1	1	1	1	53.524103371093	140.552545328465	1
AP3M2	1	44.4106703178969	1	1	1	101.24302217896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AP4E1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.4840795502276
AP5S1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.9585557065074
AP5Z1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.8493964039328
APAF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.4269391771358	1	36.9103986116651	1	1	1	1	1	1	1	1	1	1	1
APBB1IP	1	1	1	1	104.233366612435	145.183838540888	1	1	164.721329696947	126.59775671403	133.657331385187	1	1	1	99.0515946071554	1	141.035753859982	1	1	1	1	1	1	131.248194764552	1	1	143.685829419665	1
APBB2	51.4397114898719	104.418639632202	1	90.6563538311459	1	1	1	1	1	1	1	1	1	1	1	58.6829488247178	1	1	1	1	1	1	1	1	1	50.1641216722997	1	1
APC	46.1599302225085	39.4101552439767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APH1B	1	1	1	1	1	1	1	28.2912434973513	1	41.7452849431144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.3443748914838	1	1
APLNR	203.181812776986	217.622150635384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APMAP	52.4708122024664	63.6633945758554	102.338509252076	68.4470770461014	147.386557672714	1	94.14515194048	54.5321260329467	94.2280350276469	77.811267290194	392.271992971945	1	1	61.4837726971788	56.3107022953308	57.0759006447983	61.0919225140537	70.5756421672952	66.9614227679386	69.0219852855753	126.389640600584	68.3619832485983	35.3041130979294	1	78.0761774423286	127.235272079468	1	1
APOBEC3A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	295.364765542044	1	1	1	1	1	1	1	1	1	1	1
APOBEC3C	1	1	1	1	112.102364785653	1	1	1	164.377371480948	1	94.3532567718215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	166.033449428204	1
APOBEC3G	1	1	1	1	382.923936094794	108.807419519022	1	1	394.870329231879	1	466.707909681691	1	1	1	37.574635094602	1	1	1	1	1	1	1	1	77.8506675691551	1	1	101.042534936795	1
APOBR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.1970886918228	1	1	1	1	1	1	1	1	1	1	1	1	1
APOC1	1	1	1	1	1	1	1	1	1	2419.73231118765	1	1	1	135.803198520415	86.9952637723158	1	490.271093080884	1	1	124.880931866409	1	1	1	1	1	1	1	1
APOD	192.936488960394	231.841560320957	749.03477991567	1	1	1	415.289163279463	1	1	1	1	1	1	14519.2103030959	1	4332.45315058045	1	542.723357269427	328.442827489582	147.464691299781	364.902003838468	1	1	1	341.08673406673	2022.45851023462	1	293.627431628485
APOE	1	99.1168155688492	1	1	1	1	1	304.591755472185	1	7438.27445347961	1	78.8714141306621	831.942124637366	1767.84154373821	96.3819570816875	854.387868620158	1023.60280591832	282.441263403903	137.890380756842	1313.31201440298	1	1615.86444451259	88.3418509288243	1	105.252178455538	1	1	1
APOL1	68.1484167095588	55.271720888186	1	80.3482432732255	1	1	1	1	1	1	1	1	1	68.0394925881408	1	84.8650429013615	1	1	1	1	1	1	1	1	1	1	1	1
APOL3	52.9581797591117	80.0562517376811	1	120.791461308062	1	1	1	1	1	42.5308515325653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.6880045214405
APOL6	45.9834554195489	40.2091357925889	1	1	1	1	1	50.5996472165305	87.1863035948447	76.7336805006741	98.3973505611857	48.3697932706781	58.6866986170725	1	1	1	57.2387982309667	1	1	1	1	83.8247434210507	1	1	1	31.7269579320095	1	1
APOLD1	217.409844494556	243.276498565024	1	199.378734594496	1	1	1	1	1	1	1	1	110.435321400587	1	1	1	1	1	1	1	1	117.435979676302	1	1	1	1	1	72.8436430559958
APOO	1	1	40.8065164525828	1	1	1	37.3702031844612	1	1	1	1	1	1	1	1	1	1	60.2753113006163	33.3062107756114	1	39.0273188716466	1	1	1	54.9261466972099	31.6793334736479	1	1
APOPT1	1	1	1	1	1	1	31.1985884065256	63.897150783872	1	1	1	1	1	1	1	1	1	39.9041966388586	73.8154533925876	1	47.2282703908965	1	1	1	66.8163835986082	68.5365123745078	1	1
APPL2	1	1	43.6732038008181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.4136868632519	1	1
APTR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.810397882127	1	1
APTX	1	1	1	1	1	1	1	36.3195323636283	1	1	1	1	1	1	1	1	1	30.3379101862483	1	1	1	1	23.2917661485006	1	1	37.2314669531164	1	1
AQP1	1427.91803033089	894.293358917072	1	629.451315099622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.1028223290894	1	1	1	1	1	1	1	301.444376384195
AQP3	1	1	79.6485497582228	1	1	154.656840102027	287.829541784291	1	1	1	1	1	1	1	1	1	1	108.872547479737	101.150218986888	54.2046473266912	323.148771188963	1	40.6130693939923	1	130.329152331952	190.378855106296	1	1
AQP5	1	1	1	1	1	1	1	60.1995110909036	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.30604014853	1	1	1	1	1
AQP7	1	54.5419335836037	1	69.4652028954003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AQP9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	113.902716171903	1	1	1	1	1	1	1	1	1	1	1
AR	1	1	231.447104971702	1	1	1	185.778705109031	1	1	1	1	1	1	1	1	1	1	111.894721960232	204.81541440897	1	138.709254997131	1	1	1	99.7109926663219	233.929751346637	1	1
ARAF	1	32.7824688400455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.7816795467948	1	1	25.2194143969063	1	1	1	1	1	1	47.1709704455777
ARAP1	1	1	1	1	1	1	1	1	1	57.7173637030392	1	1	1	1	1	46.0288890932247	47.3301465293841	1	1	1	1	1	1	1	1	1	1	1
ARAP2	1	1	1	1	146.834889828253	101.237683839676	1	1	121.207324109654	1	165.825328045907	1	1	1	36.0680353392039	1	1	1	1	1	1	1	1	1	1	1	1	1
ARAP3	1	168.939685119569	1	51.6659059883433	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARC	1	1	1	1	1	1	1	1	1	1	1	1	1	97.7529444852246	1	1	1	1	1	250.915057899736	1	1	63.3703029299213	1	1	1	1	1
AREG	1	1	92.4547837271728	1	3436.65255121354	285.85451665858	246.044463055128	89.9241003761597	384.525520192775	212.34856836017	845.053700436397	150.114262682408	1	1	1424.62879023717	1	1503.73952780029	84.1875622327998	101.032376231898	99.4371144609176	147.006178085875	1	317.356721814642	270.3952892123	1	1324.29032875414	208.299269760952	1
ARFGEF3	1	1	84.4909259857395	1	1	1	54.8524713583138	1	1	1	1	1	1	1	1	1	1	35.0008526275035	105.434480809935	1	63.245144388635	1	1	1	43.2711095896785	94.2765447528219	1	1
ARFIP2	1	1	96.5724056240572	1	1	1	98.881045904284	42.252369264873	1	1	1	1	1	1	1	1	1	94.0761013301501	65.7951218648092	1	77.491029585107	1	59.2524386339771	1	54.5051460452978	123.863567883198	1	1
