NAME	Macrophage	T cells CD4+	Mature Luminal	PVL Differentiated	GenMod1	GenMod6	Endothelial CXCL12	Endothelial ACKR1	GenMod4	Plasmablasts	CAFs MSC iCAF-like	NK cells	Monocyte	CAFs myCAF-like	T cells CD8+	Luminal Progenitors	GenMod2	GenMod3	B cells Memory	GenMod5	DCs	NKT cells	B cells Naive	GenMod7	Myoepithelial	PVL Immature	Endothelial RGS5	Endothelial Lymphatic LYVE1
MTERF3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.0652677642252	1	1	1	1	1	1	1	1	1	1	1
MTERF4	1	1	1	1	1	31.9681882206006	1	1	1	1	1	1	1	1	1	1	24.3699290841666	29.7328693272865	1	1	1	1	127.987580345012	1	1	1	37.2776133657637	85.6486639712748
MTF2	1	1	43.5911009728522	1	1	23.3797358853891	72.7653621698396	1	42.6834662146586	1	1	1	1	1	1	1	23.9557175079457	28.3485173384779	77.1825986526633	1	40.9554714131771	1	1	1	1	1	77.5931927312661	90.8373637155219
MTFR1	1	1	1	1	1	1	1	1	33.7203303612772	1	1	1	1	1	1	1	39.046322663378	30.3037025017707	1	1	1	1	1	1	1	1	1	1
MTG1	1	1	41.1707354935267	1	1	38.9808520183171	1	1	32.2317837015292	1	1	1	1	1	1	1	23.0078628838645	40.7966737626462	1	1	1	1	52.8032392548407	43.2943626997322	1	1	1	1
MTHFD1	1	1	1	1	1	1	1	1	35.5711064754398	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MTHFD2	105.458716552715	145.61608423568	126.619515292182	289.085008202486	117.24396687603	111.459136411183	1	1	228.991187604726	1	1	136.155506654569	140.511739898135	1	140.827061659798	33.5236978784456	149.610726415422	152.368487321072	1	117.728351740652	225.419515219143	126.395437180303	1	99.1839140386495	98.8675841899656	193.536254504508	64.9387993519106	1
MTHFD2L	1	1	87.269482451944	1	38.4698113880066	32.1668820787136	56.896189616017	1	38.6311855132447	1	1	1	1	1	1	56.0562275215003	41.1144903089933	1	1	57.7628320022456	1	1	1	36.807125427572	1	1	1	1
MTHFS	1	1	39.1245567511566	1	1	32.4158142383682	1	1	36.1461935792322	1	1	1	1	1	1	1	23.1216794708461	1	1	1	1	1	1	1	1	1	1	1
MTIF2	1	1	1	1	1	1	1	1	53.6352370462554	1	1	1	1	1	1	1	34.2261177168441	54.0049768611923	1	1	1	1	1	1	1	1	1	1
MTL5	1	1	1	1	1	1	1	1	36.6385857037758	1	1	1	1	1	1	1	33.705032944223	1	1	54.4749468134161	1	1	1	1	1	1	1	1
MTMR14	71.4995006821619	1	1	1	1	1	1	1	1	1	1	1	54.8469695925901	1	1	1	29.2327733533276	1	1	48.2348385490511	93.5296696419169	1	1	1	1	1	1	1
MTMR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.6217923333805	1	1	1	1	1	1	1	1	1	1
MTMR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.1153006756916	1	1	1	1	1	1	1	1
MTR	1	1	35.7331852748489	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MTRF1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.0795848501325	167.892500209132
MTRNR2L8	77.5510761888353	83.2651927694147	60.3482066573619	356.063727157896	65.9344630400148	56.8837454191874	79.5810333043804	114.529384209904	1	1	117.970970686773	1	1	163.432849001928	1	69.8163003994823	29.9943436783438	1	1	113.498505987256	71.7556016695589	1	1	60.3721488685027	1	117.488618665343	167.404957865994	101.495110582857
MTSS1	66.2516077700267	1	1	1	34.1617095797576	42.6016845423995	1	1	1	1	1	1	54.7057743103404	1	1	1	35.8502607457264	1	138.78850181361	46.7869478051901	1	149.439837333424	190.604999050857	1	1	1	114.308990368244	1
MTURN	1	1	1	1	34.3348448988778	23.1512181426318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MTUS1	1	1	38.4896364477097	1	34.7805698549642	34.237975419133	415.049738024391	227.981330895419	1	1	130.053807100757	1	1	48.3947738992401	1	34.0491562612693	1	1	1	43.8963347273012	1	1	1	49.6304884446764	1	78.788155602814	227.515899613467	95.009205561734
MUC1	1	1	174.688345226184	1	301.104817282168	303.822788810157	1	1	41.9919890525281	1	1	1	1	1	1	30.8068101775874	49.6925246750689	39.7235222532883	1	613.855432833658	1	1	1	195.907900744851	1	1	1	1
MUC15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.261395382208	1	1	1	1	1	1	1	1	1	1	1	1
MUC5B	1	1	1	1	1	51.7281495672377	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MUC6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	200.341555027845	1	1	1	1	1	1	1	1
MUCL1	1	1	7713.34727566169	1	1523.8952580327	6389.77137086178	1	1	4614.77503062354	173.296351910218	1	1	1	1	1	1	5863.73932243788	1437.67707976286	1	6421.93181519054	1	389.186569935847	1	5402.36531327703	51.4922796213392	1	1	1
MUM1	1	1	39.1026002241991	1	42.2097405692634	38.8214491920834	1	1	1	1	1	1	1	43.5591507829875	1	1	24.8785907433435	1	1	70.4493545231217	1	1	1	73.3132504940061	1	49.2005826346331	34.645770712046	1
MVD	1	1	1	1	1	31.3419256836274	1	1	71.761074045024	1	1	1	1	1	1	1	37.0302411851943	27.2462449525002	1	1	1	1	1	1	1	1	1	1
MX1	183.403184932491	109.73403099252	1	1	1	1	195.403920899263	172.602145449883	1	73.0095696457186	85.8465718695605	120.993715416743	156.274009307528	73.2436734405982	233.698088547646	1	1	62.9746045076738	233.963450048852	1	183.172315420582	1	105.600257291811	1	77.6841407726545	60.9756009482481	116.177969159487	142.245819366256
MX2	82.8553734360337	1	1	1	1	1	53.2604285103137	1	1	1	1	95.7788285478578	87.3349776879783	47.5130579445769	96.7880439937427	1	1	1	1	1	122.405728092613	1	136.692647077529	1	1	69.3533667751585	1	1
MXD1	101.233162180791	1	60.8128946815381	1	63.1879721659614	28.938570927381	1	1	1	1	1	114.892556689731	217.417624863055	1	1	1	1	29.5413494832874	1	1	114.359415625841	1	1	42.6083481092099	1	1	1	1
MXD3	1	1	1	1	1	1	1	1	32.7373649712509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MXD4	1	1	1	1	1	1	57.6685105229551	1	1	1	1	1	1	49.2470990921024	1	1	1	1	1	1	1	1	1	1	1	59.2906973256685	48.5361380570139	1
MXI1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.977905618051	1	1	1	1	1	1	1	1	1	1	1	1
MXRA5	1	1	1	1	1	1	1	1	1	1	210.038498232187	1	1	473.416053892381	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MXRA7	1	1	1	1	1	1	1	1	1	1	64.7367292224639	1	1	90.4710031443707	1	1	1	1	1	1	1	1	1	1	1	1	45.1160931350419	1
MXRA8	1	1	1	147.228965259573	1	1	1	1	1	1	688.756821263454	1	1	862.378564409839	1	1	1	1	1	1	1	1	1	1	250.599633475705	324.169542485889	1	1
MYB	1	1	50.9219161831718	1	30.3749871765945	1	1	1	1	1	1	1	1	1	1	1	22.8011879041396	1	1	107.036339233433	1	1	1	1	1	1	1	1
MYBL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	126.737340912376	1	1	1	1	1	1
MYBL2	1	1	1	1	1	1	1	1	46.7838226871289	1	1	1	1	1	1	1	1	1	1	1	78.3432550664184	1	1	1	1	1	1	1
MYBPC1	1	1	114.226891740436	1	1	54.5888119996978	1	1	1	1	1	1	1	1	1	1	1	1	1	86.8399163485379	1	1	1	1	1	1	1	1
MYC	1	1	372.396841029178	557.161534066137	382.235715108167	135.98010269889	197.025872158679	390.245685328705	233.776700863619	1	306.528520691114	1	1	115.389976009827	1	515.874351706016	251.73827785075	303.050912545822	195.990495292931	204.618532144139	1	1	1	231.572105045339	1013.55189617709	1129.09206197175	244.820827511823	486.117494782373
MYCT1	1	1	1	1	1	1	217.946176875305	124.351766331106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.244905682469	160.274886959357
MYD88	59.0109481162729	1	1	1	1	1	1	1	1	1	1	1	118.738388886401	1	1	1	1	1	1	1	108.268404799916	1	1	1	1	1	43.5476993077024	1
MYEOV	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.6192231264601	1	1	1	1	1	1	1	1	1	1	1	1
MYH10	1	1	39.2358879755625	1	1	1	1	1	1	1	1	1	1	60.9098907702207	1	1	1	1	1	1	1	1	1	1	1	1	42.9946385282283	1
MYH11	1	1	1	932.877612067198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	426.908665735173	1	1	1
MYH14	1	1	1	1	1	29.6073159997852	1	1	1	1	1	1	1	1	1	35.2966767512989	1	1	1	1	1	1	1	1	1	1	1	1
MYL9	1	1	49.8436983825914	5385.78455347332	1	56.2690287651299	314.225521934873	146.49975636687	1	1	569.557755020287	1	1	1202.94997896272	1	69.7692590599253	1	259.304096643336	1	1	1	1	1	1	2053.26392837423	2387.09501601119	496.604328648998	89.1838802702808
MYLK	1	1	1	656.199817939591	1	1	1	92.9511837136639	1	1	1	1	1	82.211115649241	1	1	1	36.9361118479932	1	1	1	1	1	1	2054.71095540592	315.42694168394	74.6751174145642	1
MYNN	1	1	1	1	1	23.1050766432858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.6268398344347	1	1	1	1
MYO10	1	1	36.0573661805049	1	1	1	75.1828627813325	1	58.8530273399823	1	1	1	1	1	1	1	22.3572159427978	70.6958969091684	1	1	1	1	1	53.2511156223291	1	1	105.312050565513	81.9041308133108
MYO1B	1	1	74.9406133890207	195.328660032506	1	32.2416109861164	56.6828434182447	1	32.1775479037918	1	68.814473505845	1	1	82.8868331570055	1	1	1	45.5717122363119	1	1	1	1	1	1	1	342.763804350721	181.020131173092	1
MYO1D	1	1	1	1	1	1	1	1	1	1	1	1	1	61.4291306494442	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MYO1E	38.1598559559506	1	1	1	1	1	128.338032648574	122.357988607709	1	1	1	1	1	63.5042808470199	1	86.2299171224063	1	42.2497374308334	1	1	54.4860758963615	1	1	1	1	1	131.00327623647	1
MYO1F	90.1478209530415	1	1	1	1	1	1	1	1	1	1	96.7115367914868	120.227150626826	1	93.827804253138	1	1	1	1	1	98.0052546017263	228.481864511511	1	1	1	1	1	1
MYO1G	1	1	1	1	1	1	1	1	1	1	1	1	53.0039883594911	1	78.8214719797659	1	1	1	1	1	1	145.606409102256	1	1	1	1	1	1
MYO5A	56.1670508476484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	154.620471778705
MYO5C	1	1	69.6156706571978	1	1	24.5276500698827	1	61.454012853521	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MYO6	1	1	269.730920915177	1	132.225907163674	121.629959976487	75.0263941123145	67.490058446373	69.9957076900902	1	1	1	1	1	1	86.8040218456442	68.064919358087	65.1849923442555	1	211.039374557592	1	1	1	161.073890288856	47.1745947383608	94.3066283966104	113.87412079365	1
MYO9A	1	1	34.4452172331029	1	1	1	1	52.0572809741004	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.4045136310747	1	1	41.221085515427	1
MYO9B	99.4444333023373	1	1	1	1	1	1	1	1	1	1	1	95.3775391548555	1	1	1	1	1	1	1	44.5781450637725	1	1	1	1	1	1	1
MYOM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	557.822886244402	1	1	1	1	1	1
MYSM1	1	1	40.9701349590507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MZB1	1	1	1	1	1	1	1	1	1	2034.21749165076	1	1	1	1	1	1	1	1	1	1	194.79201192907	1	1	1	1	1	1	1
MZF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.8488657355348	1	1	1	1	1	1	1	1	1	1	1
MZT1	1	1	34.4226479613029	1	53.2694682908486	47.1335167273572	55.5834028223263	1	133.832895596785	1	1	1	1	1	1	28.6290278699338	43.5549852347903	61.6097981371222	1	49.9682398023578	31.1761976537919	1	1	56.0226163759792	1	1	1	1
MZT2A	1	94.631002315632	47.1861497872987	64.2192429156099	89.5429324300712	112.41535013684	1	61.1771973994564	157.196757911502	1	83.8856274240406	1	46.6598480995959	49.2948435574988	1	67.8044531546811	165.851669896717	89.5255827613232	1	166.076209951308	63.5307764440705	1	1	82.3067161426123	94.10863033816	56.8915034383814	51.9687995994601	72.9435035967033
N4BP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.0826652931448	1	1	1	1	1	1	1
N4BP2L1	1	1	1	1	1	1	1	1	1	1	1	74.2024726424547	1	1	1	1	1	1	1	1	103.110546481987	1	1	1	66.1660695909725	1	1	1
N4BP3	1	1	1	1	37.2444890631473	36.9573040306628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NAA15	1	1	43.81229386456	1	1	1	1	1	38.2530416059101	1	1	1	1	1	1	35.0854187839624	28.8490572259568	34.7106038189921	1	1	1	1	1	1	1	1	49.7362538424144	1
NAA35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.7842982138179	1	1	1	1	1	1	1	1	1	1
NAA50	47.9549470722478	1	55.2330950624317	1	56.0539188047914	65.2957998311217	1	42.4886189441889	121.301045681333	1	1	70.8690508414345	36.0893519806946	41.7507406992245	124.654240253289	45.6051119630721	69.0861152277233	99.7468752908979	1	86.9901840351867	49.7069543679932	1	84.5600836264334	54.5761742191816	1	1	49.3596916085872	23.4060063526762
NAAA	89.0963243749921	1	33.186180875324	1	1	33.2083123064255	1	1	1	1	1	1	120.409593087522	1	1	1	25.2671966348676	1	1	1	114.39880107231	1	1	1	1	1	1	1
NAALADL2	1	1	59.2279956654172	1	1	28.734914573658	1	1	1	1	1	1	1	1	1	47.576623021337	1	1	1	101.594981356025	1	1	1	1	1	1	1	1
NAB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.818470396676	1	1
NABP1	162.930051100994	125.503611703888	1	1	1	1	1	1	1	1	1	1	132.613285298736	1	91.7937851472302	60.0713141002966	1	42.7652537915064	103.180581673966	1	176.921321727749	144.495435153459	1	1	59.9849003035562	92.0283634361416	1	1
NADK	49.0031655239673	1	1	1	1	1	1	1	32.1629309557492	1	1	1	1	1	1	1	23.1424581561246	1	1	1	66.6799801817102	1	1	1	1	1	1	1
NADSYN1	1	1	39.3941502212206	1	1	1	1	1	1	1	1	1	1	1	1	1	21.7505899689941	1	1	1	45.7803845348944	1	1	1	1	1	1	1
NAF1	1	1	1	1	1	1	1	1	1	1	1	1	78.6203536909708	1	1	1	1	1	1	1	65.070625340685	1	1	1	1	1	1	1
NAGA	86.2506955969239	1	1	1	1	1	1	1	1	1	1	1	72.8639012333783	1	1	1	1	1	1	1	38.819047753233	1	1	1	1	1	1	1
NAIP	214.764970566326	1	1	1	1	1	1	1	1	1	1	1	171.770142969573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NANS	127.229020929393	90.5644202549046	141.291532007651	1	93.5790232264427	140.492307348734	63.5509356659277	82.6733866601233	132.043589011853	97.7862142241044	1	1	87.369073186091	58.3062324539452	1	60.3427923351136	165.061189318614	68.4823288659893	1	102.501913736722	50.9135785102278	1	1	112.673087368436	1	1	60.9202673464929	1
NAP1L4	1	118.353763347749	87.4316135725848	52.5810393556284	59.8307769906786	51.0201826154653	89.0217778754633	46.1857779807134	86.131906962899	1	1	158.945093180559	1	62.8364276790893	130.974616136836	56.3548261572238	63.6784286379514	51.4192933745145	1	63.9859645892209	35.1967740122574	1	1	78.3815295971622	70.5475385733128	49.5318376867581	75.7981258380368	107.687098375883
NAPSA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.7397214134605	1	1	1	1	1	1	1
NARFL	1	1	1	1	34.8006555815834	31.270205705686	1	1	37.3929118217993	1	1	1	1	1	1	1	30.5643299967831	1	1	1	1	1	1	42.3804807780915	1	1	1	1
NAT1	1	1	1	1	40.461179023868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	297.5057666219	1	1	1	1	1	1	1	1
NAT9	1	1	1	1	33.7196915989606	30.6040952669261	1	1	1	1	1	1	1	1	1	1	34.5919115930137	29.3997800071669	1	56.7843826869697	1	1	1	55.6616825121521	1	1	1	1
NAV1	1	1	1	1	1	1	46.7158784666241	45.967723469985	1	1	1	1	1	52.1291178620688	1	1	1	1	1	1	41.7592715065785	1	1	1	1	1	69.0599156278014	1
NAV2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.6737112711225	1	1	1	1	1	1	1	1	1	1	1	1
NBL1	1	1	51.6476943053939	1	1	1	1	1	1	1	149.062826596583	1	1	435.424911287257	1	1	1	26.6205560122682	1	1	1	1	1	1	1	107.159167450048	1	1
NBPF10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.3003869827753	1	1	1	1	1	1	1
NBPF19	1	1	1	1	39.5137831018206	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCALD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.3209505489784	1	1	1	1	1	1	1	1	1	1	1	1
NCAPD3	1	1	1	1	1	1	1	1	35.6197369648756	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCAPH	1	1	1	1	1	1	1	1	30.9739722983648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCAPH2	1	1	1	1	1	1	1	1	43.4696132313405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCBP3	1	1	39.0069702631002	1	31.7087324255988	25.5826595605892	47.6570800345054	39.3222083569097	1	1	1	1	1	1	1	26.7986018884978	1	1	1	1	1	1	1	44.5479334947375	52.9380852991947	1	36.9484973518257	143.193535441098
NCCRP1	1	1	1	1	1	68.3704292638707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCEH1	41.0038555098536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCF1	201.165699649515	1	1	1	1	1	1	1	1	118.354392012235	1	72.0745122818985	231.978941102571	1	93.0937688299014	1	1	1	335.96112111944	1	136.306562097375	1	687.558187624205	1	1	1	1	1
NCF2	140.369830673275	1	1	1	1	1	1	1	1	1	1	1	179.568400102375	1	1	1	1	1	1	1	83.015573579338	1	1	1	1	1	1	1
NCF4	160.092504112303	1	1	1	1	1	1	1	1	62.6762064699462	1	1	85.5381194381528	1	1	1	1	1	110.918245015488	1	39.8059921665311	1	1	1	1	1	1	1
NCK1	57.6723770027415	1	1	1	31.3982007262813	31.0842483090517	59.7274890109874	78.4236293339479	41.9090528332099	1	1	1	1	1	1	24.2704801790098	29.7093215918388	58.8889086522376	1	1	27.4754270963687	1	1	35.0257976782521	1	1	70.7507390864678	255.298417531113
NCK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	107.250560461819	32.9803699630296	1
NCKAP1L	107.8480486188	1	1	1	1	1	1	1	1	1	1	1	99.9472003307273	1	1	1	1	1	91.5952184463222	1	59.7914652527573	1	107.118352887846	1	1	1	1	1
NCLN	1	1	1	1	1	1	1	1	40.565152543152	1	1	1	1	1	1	1	26.7226956143839	33.7230814439207	1	1	1	1	1	1	1	1	1	1
NCOA1	1	1	36.1264407307693	1	1	1	1	1	1	1	1	1	1	37.2345211502782	1	1	1	1	1	1	1	1	1	1	1	1	57.8879267853154	1
NCOA2	1	1	40.028924020651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCOA3	1	1	1	1	1	1	38.4636072306428	1	1	1	1	1	57.629239707557	1	1	1	1	1	147.702752919633	32.9049618383509	58.236655733419	1	121.271659459545	35.9083740575767	1	1	62.1337246811327	1
NCOR2	42.8906057439827	1	36.3123775314885	1	1	1	1	1	1	1	62.9107395594951	1	41.972983982262	93.5546497158033	1	1	1	29.1324851614198	1	1	1	1	1	1	1	1	1	1
NCR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.468353207946	1	1	1	1	1	1
NCR3	1	1	1	1	1	1	1	1	1	1	1	147.300707351955	1	1	1	1	1	1	119.211830973591	1	1	158.561375552718	1	1	1	1	1	1
NDC80	1	1	1	1	1	1	1	1	31.6212291540831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NDE1	1	1	1	1	35.5684550570604	35.3434777660628	1	1	48.1494994848012	1	1	1	1	1	1	1	26.2894727892998	1	73.856700923588	1	1	1	1	60.7142184062867	59.9148118312414	1	1	1
NDEL1	1	1	42.1661112425739	1	34.1196074688733	1	1	1	1	1	1	1	1	1	1	42.926692075312	1	1	1	1	63.2757708720866	1	1	1	1	1	41.3000337989378	1
NDFIP2	1	1	33.0890675116902	1	35.3393494330524	55.8499911627121	1	1	43.8075447456567	1	1	1	1	1	1	23.5611513758888	38.682569989933	51.2222781957772	1	1	1	1	1	1	1	1	1	1
NDN	1	1	1	138.158004368605	1	1	1	1	1	1	107.140310290963	1	1	72.1888772115485	1	1	1	1	1	1	1	1	1	1	1	87.1909399759687	1	1
NDRG2	1	1	38.470003022922	193.507208016356	1	51.0525228050167	1	1	1	1	153.939614882814	1	1	65.5056732096854	1	423.628206032546	1	55.4153535044823	1	1	70.5619825854265	1	1	1	171.812130456589	215.356325838689	73.2229328315403	1
NDRG3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.3257070013597	1	1	33.6626145258603	1	1	1	1	1	1	1	1
NDRG4	1	1	1	1	1	1	50.8153532731261	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NDST1	1	1	54.6426157787528	1	1	1	1	58.2532356700506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.154469569526	1
NDUFA4L2	1	1	1	1696.76817978909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1505.19852028292	234.632803113894	1
NDUFA7	1	1	1	1	1	29.364609859244	1	1	1	1	1	1	1	1	1	1	32.6242715540564	1	1	1	1	1	1	1	1	1	1	1
NDUFA9	1	1	1	1	1	30.3242541389098	1	1	39.4398105223864	1	1	1	1	1	1	1	45.3796237448322	43.703322411387	1	29.6756315975736	1	1	1	1	1	1	1	1
NDUFAF4	1	1	37.7654957523766	80.8689478316327	1	34.3478191056173	70.7671351892819	1	80.218517310477	1	1	1	1	1	1	36.7040048339481	68.6710971746515	55.2174263412532	1	1	1	1	1	47.8928332567975	1	1	43.0568645692552	77.3060494709135
NDUFAF6	1	1	51.1133871516632	1	51.9799198430234	57.5985013256342	1	1	108.651801137883	1	1	1	1	1	1	1	88.7971452432211	52.3220320073128	1	87.1353953959945	1	1	1	51.4838971820031	1	1	1	1
NDUFB8	81.129069557964	1	1	196.009882898339	37.7269478056496	70.1440003563312	94.7977665730286	64.2191219415385	91.2349984026752	1	1	63.0101069590809	70.7090042611237	70.6391286885825	1	1	108.569696913196	71.5687645214354	1	83.221669199636	70.8205319803653	157.027660242915	1	1	1	88.2305545685526	49.5981063297804	34.6986695328882
NDUFC2	78.6249853802447	1	110.551614239633	211.398285092826	133.097126305173	230.720363472253	207.287458524407	93.6704597218535	214.437950824578	1	111.55182078978	1	65.8470467137203	174.785987939449	1	1	175.826557702582	239.475163427656	1	164.873155089559	88.8124256394877	177.81044155422	1	92.7411129050907	1	144.325220933639	109.614599754583	240.776077510798
NDUFS1	1	1	29.4710028824707	1	1	30.5487369207399	1	1	35.9539536824596	1	1	1	1	1	1	1	46.1006463025398	31.8156639184826	1	40.7858194478934	1	1	1	1	1	1	1	1
NDUFV3	68.1995572583236	1	61.8079854529341	54.2382718490436	81.1560193212607	96.0658785692506	1	1	92.6045271651229	46.2887821157572	1	1	59.6178002789346	39.5892989771445	1	43.7314847353342	87.6909943104139	65.0388468981634	1	119.628422501384	34.5667041155557	1	1	76.4157628513093	1	48.2755919318776	41.3854957029151	1
NEBL	1	1	44.7411827221014	1	34.1405174282337	40.0425848607209	94.3054618735015	1	1	1	1	1	1	1	1	65.3933566106348	1	1	1	1	1	1	1	1	1	1	1	1
NECAB3	1	1	38.3985483330101	1	45.3677829057374	32.3606061259173	1	1	1	1	1	1	1	1	1	1	51.1145931167174	1	1	72.9918779234305	1	1	1	44.8413307349419	1	1	1	1
NECAP2	86.3367444830255	97.3768648859837	38.6535365947778	1	1	1	46.882765459571	56.1296703987977	36.714068705636	1	1	1	85.4145763457381	69.2750270727249	1	1	28.7572752485347	55.0686928226719	1	1	65.8369953148005	1	1	1	1	62.1003236284833	56.3121293871436	129.149683520152
NEDD4L	1	1	110.285506954127	1	28.3114805364845	35.6983763309548	1	1	1	1	1	1	1	1	1	45.1395043119703	1	1	1	1	1	1	1	1	1	1	1	1
NEDD9	1	1	150.34725372384	1	67.0708992382065	1	383.186317307646	334.422544259832	1	1	1	93.1310006989129	55.8820682063861	1	1	71.0533718124423	1	1	1	1	37.0750393956423	1	1	54.5645710421572	155.222141226652	1	300.854530013099	139.731569447474
NEGR1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.2153965934295	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NEIL1	1	1	45.4091872891031	1	33.5948040548416	22.3466091802634	1	1	1	1	1	1	1	1	1	25.4140238383654	1	1	1	1	1	1	1	1	1	1	41.7343788139204	1
NEK1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.4862996471724	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NEK10	1	1	93.1946271179597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.4924308104926	1	1	1	1	1	1	1	1
NEK3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.7045891847376	1
NEK6	63.2764357877598	1	1	1	1	1	1	1	30.6311256216988	1	1	1	64.7627340270489	37.7412218376008	1	1	32.7537529830814	35.5010601687732	103.425895801389	1	40.2302905270051	1	1	1	1	1	1	1
NEK7	1	1	33.3733641087784	1	34.403092542196	23.3050315467994	40.5977927872477	1	1	1	1	1	1	43.0461660270901	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NEK9	1	1	71.3382280318657	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.3835574236343	1	20.9645024732634
NELFA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.1704006604052	25.662774341259	1	1	1	1	1	1	1	1	1	1	1
NEMF	59.5072473557657	1	97.226202313423	104.635506184235	50.6730876325514	56.3117526880558	113.528905426172	86.490828740324	54.0359083403782	1	80.372520335168	1	62.8418843113364	79.654276042533	1	57.9372232627927	47.5231545999791	77.1042769943969	112.781514252699	45.4509571878274	59.5546588069193	1	157.053702483958	78.2643035142261	112.691101044549	67.0401998204441	90.9677246557202	147.789496760173
NES	1	1	1	1	1	1	282.156104840391	64.8792853120223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.066621863085	84.9333596800898	136.868110498309	1
