NAME	T cells CD4+	Endothelial ACKR1	GenMod2	GenMod4	PVL Immature	GenMod3	T cells CD8+	PVL Differentiated	GenMod7	Monocyte	Macrophage	NKT cells	Plasmablasts	Myoepithelial	GenMod5	CAFs myCAF-like	B cells Memory	Endothelial CXCL12	DCs	GenMod6	B cells Naive	Mature Luminal	GenMod1	Endothelial RGS5	CAFs MSC iCAF-like	Luminal Progenitors	NK cells	Endothelial Lymphatic LYVE1
ANXA9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.2039892250502	1	1	1	1	1	1	1	1	1	1	1	1	1
AOAH	1	1	1	1	1	1	91.9986115947599	1	1	98.0857256237046	91.085185202547	173.737683337614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123.866271234161	1
AOC3	1	72.3020071914319	1	1	55.4898102735564	1	1	179.1575120826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.8310285459881	1	1	1	1
AP000769.1	1	1	1	1	1	1	1	1	273.515279188046	1	1	1	1	1	190.354686741719	1	1	1	1	157.353061500907	1	62.8758019852572	193.113095630125	1	1	1	1	1
AP1AR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.5321799813471	1	1	1	1	1	1	30.1697986692493	42.6306307016739	1	1	1	1	1
AP1B1	1	1	28.6243893197398	1	1	1	1	1	1	52.0072155969045	137.297723208421	1	1	1	1	1	1	1	39.3275072051519	1	1	1	1	1	1	1	1	1
AP1G1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.1431101688897	1	1	1	1	1	69.4906055774838
AP1G2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.0744060804955	1	1	1	1	1	1	49.5585050434948	1	1	1	1	1	1
AP1M2	1	1	97.4385548796371	72.6406594488986	1	67.5381429221381	1	1	73.2620526271572	1	1	1	1	1	92.3801072671274	1	1	1	1	102.490366994752	1	89.4444079757091	81.3685283981057	1	1	46.7568682437786	1	1
AP1S2	1	153.860735594797	1	1	41.265329799068	1	1	1	1	377.309688194711	202.516985232154	1	1	1	1	1	76.0490315313813	177.190639232184	341.261500355842	1	1	1	1	127.315525303737	1	1	1	70.1382756740043
AP2A2	1	51.0619863717404	1	1	1	1	1	1	1	43.0881942163925	92.7965803740058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AP3B1	1	40.7737109283896	27.2005559111136	1	1	28.3965893457563	1	1	1	35.7803996094175	34.8779785727708	1	1	1	1	43.7933131441676	1	41.5026601952729	1	31.6110043022568	146.26419870913	39.7646379555554	1	1	1	1	1	46.2211289499439
AP3M2	108.128758093091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AP4M1	1	1	31.6509523654463	40.8202186081658	1	1	1	1	1	1	1	1	1	1	36.4833605705376	1	1	1	1	26.8443483293133	1	1	1	1	1	1	1	1
APAF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.2699455059987	1	1	1	1	1	1	1	1	1
APBB1IP	159.482783630547	1	1	1	1	1	185.80178210717	1	1	116.702699004864	125.58428789323	210.02958007124	1	1	1	1	127.227198680613	1	118.278203219649	1	74.0027713337754	1	1	1	1	1	73.0443336923926	1
APBB2	1	50.278720276926	1	1	50.2859206850728	1	1	1	1	1	1	1	1	1	1	44.0536003462283	1	105.731106166564	1	1	1	49.334163762153	1	100.330489859828	1	1	1	1
APEX2	1	1	1	31.3744798156669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APIP	1	1	53.5488437355634	64.0425189510655	1	59.969391112172	1	1	41.379720728963	36.0959942136726	56.9209735275569	1	1	1	60.810286607556	1	1	55.4311528262278	40.8057618486319	52.0386332160793	105.426836415831	30.8162114709143	53.2152238452696	40.3386145361882	1	27.1018682610865	1	112.724841514305
APLNR	1	186.063050097876	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	238.369133157494	1	1	1	126.420003108501
APMAP	1	65.9161245505808	70.9680028273236	82.1334349427671	55.4621724738332	54.0430731775831	100.272271747796	59.3256220700102	73.8925099623838	45.2868944557649	76.2717383659826	225.328966388949	1	75.7370772413609	117.469706597704	44.9442412542373	1	72.2701232981492	38.3912481762691	114.405574356857	1	105.145784666205	99.4499919542461	59.8216822568493	73.0512799863108	37.1346920114802	111.129667584662	104.842241637317
APOBEC3A	1	1	1	1	1	1	1	1	1	323.312736663448	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APOBEC3C	1	1	1	1	1	1	130.55521208237	1	1	41.8558917137307	1	133.46912094495	1	1	1	1	87.1443550553575	1	60.9577594150825	1	1	1	1	1	1	1	1	1
APOBEC3G	107.838107322554	1	1	1	1	1	416.681976340282	1	1	40.0164941466763	36.2732348990751	438.785919131063	1	1	1	1	72.3040234902027	1	42.2526799189703	1	95.4265470323097	1	1	1	1	1	422.180931019352	63.087063131148
APOC1	1	1	1	1	1	1	1	1	1	402.812855999521	2761.43745545341	1	1	227.021567083421	1	1	1	1	1	1	1	1	1	1	207.932352908105	1	1	1
APOD	1	127.892197016783	444.561090550002	402.701530553617	1	1	1	1	236.200014427364	1	1	1	1	136.224819826927	424.89325908141	3394.18858465303	1	1	1	339.841263734612	1	2469.62279937942	333.402475451718	232.639467258613	16659.8331018861	1	1	240.07805130123
APOE	1	1	322.106338924112	164.156907656516	1707.31382575976	293.827547876212	1	825.470667886754	1	817.205981133908	7908.41324319321	1	71.7314315217492	1635.98837184798	1	799.398655354269	136.97888138919	1	128.406804566738	1	254.62392620179	1	1	139.809231688602	1781.52916783969	118.26107214507	1	1
APOL1	1	57.855578068307	1	1	1	1	1	1	1	1	1	1	1	1	1	72.1052777548238	1	104.013093118534	1	1	1	1	1	88.5829796677115	99.1911060229158	1	1	1
APOL3	1	49.1461045622059	1	1	1	1	1	1	1	40.2930616787753	1	1	1	1	1	1	1	128.546787078295	1	1	1	1	1	65.3632188121908	1	1	1	36.6650756915403
APOL6	1	1	1	1	71.4655171255076	62.6324601839076	1	1	1	82.5788696953027	83.7161306283414	80.4392045497526	54.7115938175924	1	1	47.4003573048277	1	1	1	1	75.4557591059333	1	1	39.591857975223	1	1	1	1
APOLD1	1	237.403732428968	1	1	121.120430994829	1	1	162.175895396202	1	1	1	1	1	1	1	1	1	208.3712834094	1	1	1	1	1	240.832481727928	1	1	1	95.0310424830478
APOO	1	1	54.3664492143666	49.7339881644616	1	1	1	1	42.674973677407	1	1	1	1	1	38.6882587090839	1	1	1	1	48.648922473315	1	39.3969618103144	33.8420677059249	1	1	1	1	1
APOPT1	1	1	42.5018331766934	69.2707545813282	1	65.1779300254278	1	1	49.7564313513477	1	1	1	1	1	29.61873155581	1	1	1	31.3496205528932	56.7153493387887	1	1	31.9585555340193	1	1	1	1	1
APPL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.2966104534641	1	1	1	1	1	1
APTR	1	1	1	1	1	1	1	1	33.0138202820367	1	1	1	1	1	1	1	1	1	1	1	1	28.9680259961912	31.6317884560648	1	1	1	1	1
APTX	1	1	34.0354187322709	30.3889284914609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.2732316393611	1	1
AQP1	1	1335.1998146887	1	1	1	1	1	1	1	1	1	1	1	88.2370284275398	1	1	1	816.598681452092	1	1	1	1	1	976.183457946859	1	1	1	123.28812155105
AQP3	151.011704526864	1	94.0498341054437	133.554881394141	1	1	1	1	155.420772244556	1	1	1	1	64.3426941843565	98.5199567723049	1	1	1	1	307.146548713919	1	182.295089275449	238.725272041391	1	1	78.1228166164843	1	1
AQP5	1	1	1	1	1	59.0949318715657	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AQP7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.4215032549489	1	1	1	1	1	1	1	1	1	1
AQP9	1	1	1	1	1	1	1	1	1	85.9614210898663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AR	1	1	91.4625310633604	113.73896942758	1	1	1	1	202.129180310302	1	1	1	1	1	183.132493259542	1	1	1	1	136.311599311977	1	214.112340487815	197.436264675693	1	1	1	1	1
ARAF	1	1	23.8601290041336	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.6857114999129	1	1	31.1782325552807	1	1	1	1	1
ARAP1	1	1	1	1	1	1	1	1	1	37.2205594918213	66.0034679411216	1	1	1	1	50.1550966335582	1	1	1	1	1	1	1	1	1	1	1	1
ARAP2	86.8021369969443	1	1	1	1	1	124.297904733231	1	1	1	1	101.485988587402	1	1	1	1	1	1	53.6922401174705	1	1	1	1	1	1	1	158.273317093343	1
ARAP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.0870203506622	1	1	1	1	1	49.9232031080162	1	1	1	1
ARC	1	1	1	1	1	1	1	1	1	1	1	1	1	375.260541128078	1	1	1	69.0600541020345	1	1	1	1	1	1	93.2007315693162	1	1	1
AREG	268.015236371107	1	47.8577828571957	1	1	66.5472038989888	382.581098757923	1	108.372112044936	1474.38447842768	246.953667197711	1239.45743531062	130.143894796182	102.128579363813	120.265106004513	1	250.000993164729	1	1843.28926821183	82.6405235130709	328.908218228943	1700.05989980803	261.765364410777	1	1	428.305595703511	2341.30159503318	1
ARFGAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.7454179763754	1	1	1	1	1	1	1	1	1	1	1	1
ARFGEF1	1	1	1	1	1	1	1	1	44.9492319113745	1	1	1	1	1	52.5228700628641	1	1	1	1	31.3921012717149	1	37.7599242796416	42.9607420455887	1	1	1	1	44.2983192261696
ARFGEF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.3021253742346	1	31.6298900834625	1	1	1	1	1	1
ARFGEF3	1	1	45.9261142180324	33.1565606366968	1	1	1	1	104.063727245864	1	1	1	1	1	89.1409175359157	1	1	1	1	71.6130655834311	1	97.1563220643759	64.2444838798365	1	1	1	1	1
ARFIP2	1	1	98.3496415032974	51.9172710346676	1	41.9719424498324	1	1	64.4459146412925	1	1	1	1	1	102.50477486654	1	1	1	1	78.0599526190856	1	149.096106123431	91.2082594880152	1	1	56.5485379103265	1	1
ARG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.1125072305981	1	1
ARHGAP1	1	1	21.3288380972126	1	114.620289039722	31.0657471359279	1	105.154487166024	1	1	1	1	1	35.5103491519495	36.9948790572961	98.9659745240289	1	1	1	33.5509937424438	1	34.8345626088379	1	34.115582633375	1	1	1	1
ARHGAP10	1	1	1	1	115.79019109919	1	1	122.540376638946	1	1	40.3224112299856	1	1	1	1	36.219671471456	1	1	1	1	1	1	1	1	1	1	1	1
ARHGAP12	1	1	1	1	1	24.8694137589278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.9515383370766	1	1	1	1	1	1
ARHGAP15	254.184513646801	1	1	1	168.908965696013	1	213.864327097653	1	1	46.7637347960104	1	163.828646554915	1	1	1	1	131.548081317287	1	1	1	275.865341965176	1	1	1	1	1	172.393673320137	1
ARHGAP17	1	1	1	1	57.8903813685976	1	1	77.4078000174341	1	1	1	1	1	1	1	1	1	52.9159960072187	40.5608727471922	1	79.46459510612	1	1	45.663568714423	1	1	1	1
ARHGAP18	1	1	1	1	44.2824736198769	1	1	1	1	163.895941458719	291.305192254046	1	1	1	1	1	1	1	70.1600085513934	1	1	37.9413369451609	1	162.128571448296	1	1	1	114.950437100137
ARHGAP21	1	1	1	1	41.7581806297601	1	1	1	1	1	1	1	1	1	1	70.4694059436215	1	1	1	1	1	1	1	1	83.5412639182244	1	1	1
ARHGAP23	1	52.5725703642496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.8373506859195	1	1	1	1	1	54.9461040801363	1	1	1	79.4986616593721
ARHGAP24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.1374285029703	345.098394393461	1	1	1	453.221392185439	1	1	1	1	1	1	1
ARHGAP25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.6839368067181	1	1	1	1	1	1	1	1	1	1	1
ARHGAP26	1	1	1	1	1	1	1	1	1	40.0810525174113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARHGAP29	1	349.183929243146	44.7857405654559	68.6116781605418	253.213680605056	96.5823937081075	1	238.564904246461	81.7289111376039	1	1	1	1	54.829790563281	1	1	1	537.482485718936	1	79.5445643738402	1	124.936368855655	98.6326923064773	661.859095747817	1	102.508130113831	1	261.591075518299
ARHGAP30	1	1	1	1	1	1	108.157597306634	1	1	76.8242014563798	54.2740450736386	148.884549687874	1	1	1	1	85.1716787747986	1	60.0882847364856	1	1	1	1	1	1	1	87.1407625153948	1
ARHGAP31	1	84.1558407843207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	113.418862935491	54.769621885081	1	1	1	1	133.426726087037	1	1	1	1
ARHGAP32	1	1	23.7460838846149	1	1	1	1	1	39.3137214350415	1	1	1	1	1	54.3200674731479	1	1	1	1	35.5968849761029	1	53.9894493564072	34.8939375691861	1	1	1	1	1
ARHGAP35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.1186086108286	1	1	1	1	32.363612707588	1	49.4467081980484	1	1	1	1	1	1
ARHGAP4	87.059912380753	1	1	1	1	1	89.8160905163672	1	1	96.9848480930535	106.788564109686	71.5424514215086	1	1	1	1	113.61871069393	59.7935931313444	75.2995552150607	1	1	1	1	1	1	1	1	1
ARHGAP40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.8467657493298	1	1	1	1	1	1
ARHGAP42	1	1	1	1	47.1202010040275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARHGAP9	139.562997728592	1	1	1	1	1	198.267864478871	1	1	60.8290951907972	48.7446736946528	233.777450716115	1	1	1	1	117.333177606674	1	82.8032813288166	1	137.884793261408	1	1	1	1	1	222.143919664084	1
ARHGDIB	1342.98280548349	289.034939977551	85.3769827160113	74.8159805885656	755.720749001119	134.113112309935	1310.17423234067	248.485763826032	74.1196796123578	818.467704996914	647.206424635072	1265.8882808139	109.535951380244	1	199.08230258663	96.940688708204	828.203588737758	300.966684076225	516.218343490351	121.597844142977	1146.43809824109	322.557753879629	120.735936293102	405.465704108019	103.164477248754	136.577927926512	968.188476840302	48.1426678912029
