NAME	GenMod2	PVL Differentiated	NK cells	T cells CD8+	PVL Immature	GenMod7	GenMod3	Plasmablasts	GenMod5	Macrophage	GenMod1	T cells CD4+	CAFs MSC iCAF-like	Myoepithelial	B cells Memory	CAFs myCAF-like	Endothelial CXCL12	GenMod6	Luminal Progenitors	Endothelial RGS5	Endothelial ACKR1	GenMod4	Endothelial Lymphatic LYVE1	Mature Luminal	DCs	Monocyte	B cells Naive	NKT cells
CYB561D2	31.5926489254127	1	1	1	1	1	1	1	96.8776300424726	44.6070575092273	64.9098816096391	1	1	1	1	1	1	86.3599931425009	1	1	1	1	1	42.6550401750098	1	1	1	107.639201124824
CYB5B	35.8569674805685	1	1	88.3924927674164	1	1	54.9220659384156	1	1	1	1	1	1	1	96.9112970782239	1	82.547101554136	37.1282581217657	33.9903173268686	73.1936851372486	56.9832740702667	61.8514359125413	120.045368734355	54.9148605961968	39.4147740251976	1	1	132.330701915857
CYB5D2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.2392885114788	1	1	33.9062091135436	1	1	57.3940759349782	35.7590714621919	1	1	1	1
CYB5R4	1	1	1	1	1	1	1	1	1	51.0255850028522	1	1	1	1	1	1	1	1	1	1	1	1	39.1782650171854	1	43.6660168936107	77.2814748639492	1	1
CYBA	119.876513060221	101.13459732409	487.458908258371	603.896136850386	254.231837712011	1	483.680910684343	652.266557590065	40.6680032501632	1268.73578872508	49.2099630624719	417.438286478694	173.641584821515	79.4299117751914	858.017390869265	285.588718472009	154.976926159379	223.240372708265	112.713148152629	138.355087995098	55.3712452012248	269.229386895014	349.809738618016	131.24602441844	1030.68387959615	1380.10208645164	1131.52560524462	1311.40230727434
CYBB	1	1	1	1	1	1	1	1	1	587.298892564047	1	1	1	1	94.8369995400967	1	1	1	1	1	1	1	1	1	147.731908600846	444.287740175921	94.1694917961839	1
CYBRD1	1	1	1	1	101.408792669813	1	65.5772535854884	1	227.965587596566	1	89.7163639799082	1	227.43390763737	1	1	200.158630120939	43.1571917692534	67.0428198475313	31.8955300190553	1	1	1	1	87.6847492294663	1	1	1	1
CYFIP2	1	1	1	100.298055348771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.3862976498324	1	1	130.979420454542
CYGB	1	1	1	1	190.193809935125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CYLD	1	1	158.238312570387	105.709843728098	1	1	1	1	1	47.5304548975568	1	131.671516224602	1	1	1	1	1	1	33.2998270678646	1	1	1	1	1	83.6759397013298	54.349025098781	1	150.177928850675
CYP1B1	1	1	1	1	1	1	1	1	1	1	1	1	319.818862612663	1	1	282.9593185438	64.2611808058862	1	1	1	131.562230810266	1	1	1	1	1	1	1
CYP20A1	30.8351279403814	1	85.0503897350916	1	61.2623218147933	41.4447567906313	1	1	1	37.9481779623709	1	91.4787862615871	60.3250806561715	1	1	64.5456190142105	66.4137451558634	27.2265480421725	42.852030405552	1	46.9918343683668	31.2884202701741	35.3748508704424	49.1921297728956	56.1797391819622	1	1	1
CYP27A1	46.7025791081862	1	1	1	1	1	1	1	1	79.1210789866407	35.4513391355264	1	62.6177353995325	74.7116709846514	1	1	1	35.1863563141581	52.6102743193371	1	1	1	106.823435565963	34.7639469867215	1	1	1	1
CYP4B1	1	1	1	1	1	1	1	1	336.105113991096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CYP4X1	1	1	1	1	1	1	1	1	277.074545227121	1	49.0757851907301	1	1	1	1	1	1	50.4714157439216	1	1	1	1	1	189.222373822595	1	1	1	1
CYP4Z1	1	1	1	1	1	77.9871441073742	1	1	225.612792177285	1	95.013192458341	1	1	1	1	1	1	86.8474036472509	1	1	1	1	1	139.660584874652	1	1	1	1
CYP51A1	34.6263671585675	1	1	1	1	62.0136642605904	1	1	1	1	31.9704657112226	1	1	1	1	1	1	41.2166162714944	1	1	1	42.9841041644574	1	1	1	1	1	1
CYP7B1	1	1	1	1	46.3967599510578	1	1	1	1	1	1	1	74.7427019685246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CYR61	84.7025971090889	448.828472697377	1	1	852.149858710105	112.649425958213	171.24450783821	1	81.6379187131974	1	155.538901500749	1	1750.78177213218	1554.68531388226	1	1651.52799407438	533.232192427603	101.786002087882	498.990577387438	379.150262743666	446.563712726114	98.8843264471762	371.120031610366	239.492006095227	1	1	1	1
CYSLTR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.8434884451607	1	1	1	1	1	69.1404311712456	1	1	1	55.7863281362466	1	1	1
CYTH1	1	1	1	1	1	1	1	1	1	71.8706573561981	1	96.4772590674816	1	1	79.9634441776951	1	88.3933753665128	1	1	60.1354257706648	114.694783703992	1	85.9830776909619	1	72.7922281790276	47.7117008793935	1	119.531613571601
CYTH3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.82145452158	1	1	1	1	1	1	1	1	1	1	1	1
CYTH4	1	1	1	1	1	1	1	1	1	70.353172890923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.7279453632583	39.5130599693256	1	1
CYTIP	1	1	600.282662991751	702.073723763495	1	1	1	122.906637982341	1	50.2599095569047	1	768.526192281457	1	1	439.859663074989	1	1	1	1	1	1	1	1	1	309.797694008342	126.402286409883	518.632675009542	444.666411292901
CYTL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.6339344770354	116.259243493978	1	1	1	1	1	1	1
CYYR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	433.981163661885	1	72.1228775081952	385.067886102967	311.859477763842	1	105.70639001953	1	1	1	1	1
DAAM2	1	69.2033666038269	1	1	81.079721024113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DAB2	1	1	1	1	70.3414549964317	1	42.2643691109236	1	1	631.120602799203	1	1	221.471281391544	76.8752617966792	1	197.426186257708	215.192515657755	1	1	203.903660315287	111.329601807601	1	85.2648309099246	1	56.7823994363042	136.645614142997	1	1
DACH1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.3844967877777	1	1	1	1
DAG1	1	1	1	1	1	39.0355853250682	1	1	70.8418697700979	1	31.751226473942	1	1	1	1	1	1	31.7782563574412	28.772322630004	1	1	1	1	39.1807491914428	1	1	1	1
DAPK1	1	1	1	1	1	1	1	1	1	75.6140928828139	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.0570773954762	1	1
DAPP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	113.573410400852	52.3840788772907	1	1
DAXX	46.5654823067732	1	1	1	1	47.0139274756032	51.2148295186143	1	35.881170946855	1	45.9247507078044	1	1	1	84.1059830333893	44.7138375808282	1	27.1168224506108	36.8498226786594	1	1	57.5021349649106	40.5467771888293	59.0975720734482	43.5173567903241	1	1	1
DBF4	1	1	1	1	1	1	48.8447209709792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.4461636823585	1	1	1	1	1	1
DBNDD2	1	78.7425198749804	1	1	1	1	1	1	1	54.3174436838778	57.7800101676701	1	1	1	1	1	1	1	27.6611578141509	1	1	1	1	55.0192795251175	1	37.1590697315869	1	1
DCAF10	38.9056892271547	1	1	1	1	1	44.9085850785032	1	74.5126541436295	1	36.8160353539426	1	1	1	1	1	1	37.0242291619179	1	1	1	36.4052149431639	71.4530366301678	45.3459995410925	1	1	1	1
DCAF5	1	1	1	1	1	44.7277907175081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.8122122522113	1	1	1	1
DCAF7	53.3996672847662	1	1	1	50.3547016270232	52.6528383022403	46.6162578821699	1	52.2390280475087	56.5123793537635	42.3425450276653	1	1	80.8709536417028	67.6246954283302	51.4828220638263	53.6772080056488	35.9232624863827	46.6927317659951	73.6546066220244	51.2404025834802	57.2707724381142	89.9290043757639	51.1641489937284	54.989288463558	61.318920878847	154.717645903381	1
DCAF8	26.3825281278883	1	1	1	1	59.1511602364303	1	1	94.53505088227	1	50.9665858506941	1	1	1	1	1	86.7509808063127	34.1134959355277	43.0197978600323	1	47.7811912578993	1	1	51.3747710498601	1	1	1	1
DCAKD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.5048379281012	1	1	1	1	35.9828358561886	1	1	1	1
DCBLD2	1	1	1	1	48.9348152950171	1	77.9233728119002	1	1	1	1	1	1	1	1	73.2841408619042	1	1	1	1	1	1	1	1	1	1	1	1
DCDC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	147.449510604457	1	1	1	1
DCHS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.3671905351368	1	1	63.1099248122473	59.9148499309134	1	1	1	1	1	1	1
DCK	1	1	1	1	1	1	1	1	1	44.5043644855557	1	1	1	1	106.409303829627	1	1	1	1	1	1	1	1	1	112.920907881664	51.2848540853711	1	1
DCLK1	1	1	1	1	1	1	1	1	1	1	1	1	125.084340059563	1	1	51.7560198557484	1	1	1	1	1	1	1	1	1	1	1	1
DCN	1	99.8096414061177	1	1	456.569406556996	1	1	1	1	1	1	1	10526.9373951627	1	1	5839.74111571685	1	1	1	53.6622072612454	1	1	1	1	1	1	1	1
DCP1A	1	1	1	1	1	1	1	1	1	1	1	1	1	65.0338969734647	1	39.0841774737449	1	1	1	1	45.3516096160952	1	43.1182742574282	50.8490031694133	1	1	1	1
DCP2	1	1	1	1	1	1	1	1	1	38.0722636478909	34.8848469956916	1	1	1	1	1	1	34.8781726690625	1	1	1	1	1	52.1047463655272	61.2776677424095	35.5306731165355	1	1
DCPS	39.0463663671351	1	1	1	1	1	34.6903220934885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.6977029576839	1	1	55.6654890960853	1	1	1
DCTN4	1	1	1	1	1	1	1	1	51.3487497062178	40.7615019883622	33.1236117105381	1	1	1	1	1	1	1	1	1	1	1	1	33.8597863954059	1	1	1	1
DCTN6	47.8008754839398	91.3080164916751	1	1	62.5699705351814	1	1	1	55.0062410994786	1	33.1245730153096	1	1	1	1	40.4601331188541	73.5489998913954	42.7093035348624	1	56.4034334657778	1	42.1633065778416	49.2826508506697	34.5629139784514	1	1	1	1
DCUN1D1	21.2897397073958	1	1	1	1	1	42.3220880373774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DCUN1D5	87.6202276458923	1	1	1	54.0135971716542	74.4859931342318	133.412686135211	1	41.2995079927465	1	47.7353406468946	1	1	1	1	68.227756856582	1	51.6792542884831	38.1996464453749	1	1	124.09388421219	54.8805001280281	46.9866207576266	1	1	1	1
DDB2	1	1	1	1	1	1	1	1	1	1	1	1	1	59.7218967263904	1	1	1	1	1	1	1	1	38.5435774278287	35.6576964852019	1	1	1	1
DDI2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.151859664429	1	1	1	1	1	1	1	1
DDR1	56.7625608010978	1	1	1	1	75.8981509140392	42.042179205443	1	175.611822621	1	83.6669932887716	1	1	86.2962564168199	1	1	1	83.6969600069605	78.4587937711757	1	1	31.8377209580919	1	107.951303868062	1	1	1	1
DDR2	1	93.7518230961532	1	1	84.9490751790683	1	40.4059468874076	1	1	1	1	1	85.7563646269827	99.8846175914005	1	99.3750746663194	1	1	1	1	1	1	1	1	1	1	1	1
DDX10	1	1	1	1	1	1	58.6552836722274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.6338616760508	1	1	1	1	1
DDX23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.3646563139769	1	1	1	1	32.3161007473917	1	45.6525555104771	1	1	1	1
DDX39A	52.0386042473741	1	78.8483628456587	90.2324917738304	42.1423233447416	64.6028074601994	82.2424155724948	1	42.3160095890144	45.6985303056019	42.4387238128174	1	1	1	131.470012175405	41.3500859025202	50.7303578086025	37.2297722987372	46.9707596275451	74.4888479640739	70.7382612825106	127.710661144923	161.456433288112	49.2653445905458	39.4085846403277	47.0564274555137	127.556894671003	170.330926804572
DDX39B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.2328723581546	1	1	1	1
DDX41	43.0162759756919	1	1	1	1	30.4752548236073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.7233282620211	1	34.2617438771691	1	1	1	1
DDX49	53.7160356592741	1	1	1	1	54.4133643254919	43.957731698793	1	1	1	1	1	1	1	1	1	1	32.622478793209	28.1337841342795	1	1	53.3003408314274	1	1	1	1	1	1
DDX52	41.4548680777366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.969726362785	1	1	1	1	1	1	1	1	1	1
DDX54	37.0278052060372	1	1	1	1	1	39.5499876390268	1	36.7508359705061	1	1	1	1	1	1	1	1	1	52.7771963057573	1	44.8985466855737	29.4690178186954	1	27.8917369544424	1	1	1	1
DDX58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.8974179189561	1	1	1	1	1	1	1	1	1	1	1
DDX59	1	1	1	1	1	1	1	1	1	1	30.3204674278495	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DDX60L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.3360271095584	1	1	1	1	1	1	1	1	70.0376117164024	1	1
DECR2	21.981708736154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DEDD	66.1331558477599	1	1	1	1	40.238848382453	62.3771428024754	1	1	1	36.913929964948	1	1	1	1	1	38.5052225818101	28.2648158261449	1	1	1	68.6283938098297	1	1	1	1	1	1
DEDD2	1	1	157.93414968322	124.883445193878	1	46.9671156735335	1	1	1	40.3997850113249	70.3478523952695	149.634639625809	1	1	115.958411614008	1	1	28.9609307954126	1	1	1	28.2931388313651	1	42.5438811372316	39.3042568158179	47.3167352763995	1	136.767445733856
DEF6	1	1	81.3948575830927	160.5958672158	1	1	1	1	1	1	1	136.890424630095	1	1	85.2481457689958	1	1	1	1	1	1	1	1	1	61.5375402471101	29.3666628318016	84.8678928059254	111.151575227131
DEFB1	76.8070067946391	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.5851547048733	116.867914097718	1	1	84.936490216192	1	1	1	1	1	1
DEGS2	156.829010671092	1	1	1	1	147.431900948604	1	1	251.584296479185	1	258.644096918729	1	1	1	1	1	1	297.567734796212	1	1	1	101.699379612259	1	136.897191809366	1	1	1	1
DENND1B	1	1	1	1	1	1	30.7756500229017	1	102.580514594571	1	41.8739580577651	1	1	1	1	1	1	43.0525307796916	1	1	1	1	1	43.5353628377754	56.4573886646673	1	1	1
DENND2D	1	1	93.3878955411843	146.136058632232	1	1	1	1	1	1	31.1982316378156	124.365699831851	1	1	1	1	1	29.1377637861105	1	1	1	1	1	44.4670754690147	1	1	1	202.062233970696
DENND3	1	1	1	1	1	1	1	1	1	55.7523887658487	1	1	1	1	1	1	52.025376184314	1	1	1	1	1	1	1	1	55.0052859598647	1	1
DENND4A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.8367854331119	1	1	1
DENND4C	1	1	1	1	1	1	1	1	1	41.3479767253589	1	1	1	1	1	1	1	1	1	1	1	1	1	42.1065001180997	1	1	1	1
DENND5A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.7017720681238	1	1	1	1	1	1	1	1	1	1	1
DEPDC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.1635306731485	1	1	1	1	1	1
DEPTOR	1	1	1	1	1	1	1	1	1	1	33.5758649001078	1	1	1	1	1	97.1989869333767	30.153198649278	1	1	1	1	1	47.6515723384054	1	1	1	1
DERL1	83.56536514928	1	113.08815996955	89.9776287969752	55.7028130895559	51.8136115256662	64.0866285481954	94.803684398954	81.195466942018	64.9198349753224	74.0698860072209	1	1	1	1	64.5664819539555	56.4986440114494	117.10201417464	28.7672438236361	57.0476194216078	65.9948606154592	65.7162515308866	42.5974121614037	51.106578134713	47.171552150545	43.2383727027771	1	1
DERL3	1	1	1	1	1	1	1	1000.18444914892	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	246.592499044531	1	1	1
DEXI	1	1	1	1	1	1	29.889975270238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.0513517639801	30.1090737446988	1	1	1	1	1
DGAT2	1	1	1	1	1	1	35.8954971719853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.0865269781894	1	1	1	1	1	1
DGCR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.7339921943883	1	1	1	1
DGKD	1	1	1	1	1	53.9727012256827	1	1	52.2095697731442	1	28.1486284336854	1	1	1	1	1	1	35.0185480813652	1	1	1	1	1	36.4053459146743	1	1	90.6113840379668	1
DGKE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.8962775521909	1	1	1	1	1	1	1	1
DGKZ	1	1	87.5701548912979	1	1	1	1	1	1	1	1	1	1	1	1	1	66.423202707247	1	1	143.23353478827	1	25.9060686591438	1	1	40.8044608829773	1	1	1
DHCR24	62.6091057182538	1	1	1	1	137.605513583387	66.1181065379049	1	178.074032952461	1	101.435275189726	1	1	1	1	1	1	129.417441068042	32.5036956811575	1	1	96.8947514782675	1	213.909258313646	1	1	1	1
DHCR7	63.2463655569212	1	1	1	1	57.4207837534572	64.0162695761534	1	1	1	1	1	1	1	1	1	1	43.1380981389194	1	1	1	79.4229136123835	1	1	1	1	1	1
DHFR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.5529520885142	29.9060995908163	1	1	1	1	1
DHH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.776378429227	1	1	1	1	1	1	1	1	1	1	1
DHPS	77.8810556082026	78.7740080293343	1	1	52.348509465614	59.5942672832253	55.1351908694744	1	67.0695638826779	1	82.1501497271936	1	56.1069346908514	101.849163431611	91.5367019173196	46.5295424055555	56.2233376253244	81.1885779578084	71.0682277131441	64.2701457367994	51.2008504350119	62.7996420286928	59.1058904835743	81.0773317860139	34.6503883315999	1	1	73.298904555882
DHRS1	26.9599598895825	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.1490611676091	35.3544608984852	1	1	34.3021121770111	1	45.8903995151577	1	1	1	1
DHRS12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.5962457492449	1	1	1	1
DHRS2	396.007718009104	1	1	1	1	1	1	1	869.506343872163	1	133.02774847959	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DHRS3	1	1	1	1	1	1	1	1	1	45.3551492304817	1	1	1	64.1339466097266	1	1	61.0661151631512	1	1	1	1	1	49.539138335658	40.2419574222263	1	1	1	1
DHRS4.AS1	24.7730396686294	1	1	1	1	56.4354717136926	24.1390469595224	1	1	1	48.1785523598233	1	1	1	1	1	1	44.1230504763967	1	1	1	31.499484978723	1	44.1979297558671	1	1	1	1
DHRS7B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.4184178499169	1	35.9094131206493	41.1979660591172	62.5113652324166	1	34.9904704757259	43.4206628202594	1	1	1	1
DHTKD1	27.4057272149038	1	1	1	1	35.5315302888121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.4014798698956	1	1	1	1	1	1
DHX30	37.4091691611091	1	1	1	1	1	1	1	99.3058717531791	1	37.1170414467136	1	1	1	1	1	76.166596638181	33.2800721243816	1	1	1	32.270292366181	33.7561479425663	49.6120135236763	1	1	1	1
DHX32	1	1	1	1	1	1	36.4987888508603	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.1505824000554	1	1	1	1	1
DHX38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.6331741242964	1	1	1	1	1
DIABLO	49.7330743589054	1	1	1	1	1	34.9874627397396	1	1	1	38.3650936615001	1	1	46.7851908348911	1	1	1	29.0985757386131	49.7400870304886	1	1	31.1803174161861	1	47.0112209498585	1	1	1	1
DIAPH1	1	1	81.7717982251115	79.9011890476427	1	1	32.3622623072332	1	1	1	1	76.2220396015605	1	1	1	1	1	1	1	52.1488074533495	53.9303147777852	32.4260516968464	1	54.0647336724359	42.2835693358507	44.4970147388076	1	94.3668122650281
DIAPH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.2430103260729	1	1	51.2761213854144	49.4940338732216	1	1	1	1	1	1	1
DIAPH3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.406814691514	1	1	1	1	1	1
DIDO1	23.6235224613114	1	1	1	1	37.786949160081	1	1	1	1	32.7083044234166	1	1	1	1	1	1	1	1	1	1	26.0601320673254	1	39.8509025965535	1	1	1	1
DIMT1	31.8666461110442	1	1	1	1	1	41.6508974580175	1	1	1	31.7865998071638	1	1	1	1	1	1	1	58.7520952688418	68.3189992606434	1	31.9994149342379	1	43.5989231015669	1	1	1	1
DIO1	1	1	1	1	1	1	1	1	66.5508400468997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DIO2	1	1	1	1	1	1	1	1	1	1	1	1	72.8509177595287	1	1	176.878149493355	1	1	1	1	1	1	1	1	1	1	1	1
DIP2B	1	1	1	1	1	37.6659504482416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.6060771626497	1	1	1	1
DIS3	1	1	1	1	1	1	21.2539926458473	1	1	1	1	1	1	1	1	1	1	1	1	1	44.753938242225	1	1	1	1	1	1	1
DIXDC1	1	1	1	1	1	1	40.3161833494044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.1846614194746	1	1	1	1
DKK1	114.53668178325	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.9843391363894	1	1	1	1	1	1
DKK3	1	308.341438867635	1	1	180.758965142298	1	80.919311846262	1	1	1	1	1	88.7896803456858	427.434074615798	1	205.182788659819	1	1	1	1	1	1	139.979056170871	1	1	1	1	1
DLAT	1	1	1	1	1	1	45.0175524073922	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.5041025464874	1	1	1	1	1	1
DLC1	1	172.396609248576	1	1	225.185812017941	1	1	1	1	1	1	1	161.070056019374	1	1	113.116876069136	101.943863642083	1	1	174.897925335794	136.297926088772	1	89.4560709546552	1	1	1	1	1
DLG1	20.2288643074701	1	1	1	1	57.0608506977058	27.0545569944427	1	47.2669756047008	1	34.2121946260437	1	1	1	1	1	1	49.4883019099167	1	1	1	37.7240627969436	10.7339042022114	1	1	1	1	1
DLG3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.5385328786033	1	1	1	1	1	1	1	1	1	1
DLG5	1	1	1	1	1	1	1	1	48.922609696328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.599516826163	1	1	1	1
DLGAP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.2986210082205	70.757944761569	1	1	1	1	1
DLK1	1	1	1	1	1	1	1	1	1	1	1	1	139.704751554843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DLK2	1	1	1	1	1	1	1	1	1	1	1	1	1	121.34768627999	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DLL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	380.84352710838	1	1	275.768259951832	64.0656585955331	1	77.2376226353911	1	1	1	1	1
DLST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.5079705505952	35.3192997616866	44.7620080175864	1	1	1	1
DLX5	1	1	1	1	83.4837473665762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DMAP1	32.2698327514533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.2232801462867	1	1	1	14.3425748384449	33.5957212381775	1	1	1	1
DMD	1	1	1	1	109.772697323497	1	1	1	1	1	1	1	1	60.8886400699203	1	1	1	1	33.0544475216708	1	1	1	1	1	1	1	1	1
DMKN	1	1	1	1	1	58.1207090216524	1	1	55.1931596305099	1	82.4203539663733	1	1	228.179713469379	1	1	1	78.0236328610875	82.6669984181357	1	1	1	1	91.212297141917	1	1	1	1
DMPK	1	85.8133405402408	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DMTN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.6594332642716	1	1	1	1	1
DMXL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.1050717659402	1	1	118.999157865842	1
DMXL2	1	1	1	1	1	1	1	1	1	126.032246487407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.085833028108	1	1
DNAAF1	1	1	1	1	1	1	1	138.444782179557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DNAH14	1	1	1	1	1	1	29.094723574219	1	65.137471138772	1	1	1	1	1	1	1	1	38.866036064844	1	1	1	23.5359839489742	1	1	1	1	1	1
DNAJA3	34.2216348516716	1	1	1	1	49.2202895471864	33.1792069272229	1	58.9986077718317	1	1	1	1	1	1	1	1	25.1594112360974	1	1	1	41.333584520052	1	1	1	1	1	1
DNAJA4	1	1	1	1	1	54.1763557654115	1	1	1	119.569790608395	60.0157279840227	1	1	1	1	1	1	26.1962024753124	1	1	1	1	1	43.3722008450162	1	64.6355587392597	1	1
DNAJB14	23.847553197829	1	95.8131017309398	95.7755223773694	1	35.3076701098027	32.0051320086695	1	45.9797294952504	50.3628741147122	51.7311540861894	95.5386838010668	1	1	107.687263680324	61.166889775112	100.548420515127	30.8356423383829	34.8100720304065	44.4887966963592	50.943541467667	1	43.3481633653521	53.3477827607466	43.7961804937428	1	1	1
DNAJB2	44.913644247306	1	1	1	1	79.5313410034188	24.4365557345857	1	47.8138446724496	1	31.4689645506494	1	1	1	1	1	1	31.9415992605063	28.9928253064225	1	1	43.6074465470563	1	39.2392775537316	1	1	1	1
DNAJC12	114.608541725563	1	1	1	1	1	1	1	123.152824627733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.5141727538538	1	1	1	1
DNAJC17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.9451713382745	1	1	1	1	1	1	1	1	1
DNAJC2	75.0026771720139	1	69.6756657417291	1	69.5913294905975	79.6362611797071	125.272050836902	1	54.6948390103619	47.4206092876002	66.8324922812764	1	63.9783061515955	1	84.0935782172394	46.9028496175986	59.2224519393734	70.8067650330316	52.8674211553569	52.2915110552337	51.6846167845312	98.6638964211802	1	61.5694093101384	50.0183367116104	49.5379594891106	1	1
DNAJC25.GNG10	1	1	1	1	1	1	1	1	1	48.8973425951599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.8723601744468	1	1
DNAJC3	78.2687557234746	94.4141055228433	1	1	85.3932457014447	94.8749746501929	102.806459669157	137.085576335251	55.8773618037195	113.204766125433	70.251286346919	1	92.9313882539421	84.5298164972686	1	111.613520783793	131.125761943156	125.867445305311	48.0827070302898	98.0566714528503	103.364572173218	109.764279388321	59.9933064236251	113.470805652973	80.8551053582948	84.0252343191416	1	1
DNAJC30	39.4935500156961	1	1	1	1	1	40.2748976746439	1	1	1	1	1	1	1	1	1	1	25.3452018627359	1	1	1	29.0858912969474	1	1	1	1	1	1
