NAME	CAFs MSC iCAF-like	Endothelial ACKR1	B cells Memory	T cells CD4+	Monocyte	GenMod5	T cells CD8+	Endothelial CXCL12	Plasmablasts	NK cells	GenMod4	DCs	CAFs myCAF-like	GenMod2	PVL Differentiated	Macrophage	GenMod1	Mature Luminal	Endothelial RGS5	Endothelial Lymphatic LYVE1	GenMod3	GenMod7	Luminal Progenitors	B cells Naive	PVL Immature	Myoepithelial	GenMod6	NKT cells
ENPP2	91.962989985822	145.472241139803	1	1	1	1	1	409.735878263348	1	1	1	61.4808565644933	1	1	1	58.4949674879515	1	1	272.332706911193	1	1	1	1	1	1	1	1	1
ENTPD1	67.9907353392933	142.85218453925	1	1	41.2640998393141	1	1	128.877656939577	1	1	1	68.5411999679149	77.7646155099354	1	68.8614389603605	42.3626780424829	1	1	78.9759563176915	1	1	1	1	1	1	1	1	1
ENTPD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.260962579576	1	1	1	32.3069625514766	1
ENTPD5	1	1	1	1	1	73.2460905500841	1	1	1	1	1	1	1	1	1	1	1	43.6558345026702	1	1	1	1	1	1	1	1	1	1
ENTPD6	1	1	1	1	1	38.3250503353857	1	1	1	1	1	1	1	23.2278458263344	1	1	34.6129291127843	1	1	1	1	1	38.9685956506378	1	1	1	35.889309932669	1
EOGT	1	1	1	1	1	1	1	68.6718830928624	1	1	1	1	1	1	1	1	1	1	37.0076935854868	1	1	1	1	1	1	1	1	1
EOMES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	115.176217357788
EP300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.769620703266	1	1	1	1	1	1	1	1	1	1
EP400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.7825558919297	47.9226318357226	1	1	1	1	1	1	1	1	1
EPAS1	1	441.667891832515	1	1	1	1	1	707.633539914924	1	1	1	1	51.0069080382884	1	445.610317825513	45.5946458298308	1	65.4508123845161	464.882171926374	271.420296299886	45.0853243337354	1	1	1	348.791180604821	119.035061610314	38.9032503932164	1
EPB41	1	1	1	87.020409282313	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EPB41L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.1746777197148	1	1	1
EPB41L2	115.149431804583	1	1	1	1	1	1	1	1	1	1	1	106.490062417898	1	1	56.6109082100729	1	1	45.5186370063702	136.988999937502	1	1	1	1	88.6193496968631	1	1	1
EPB41L3	1	78.7192474691028	1	1	87.249134297665	1	1	1	1	1	1	1	1	1	1	96.8839586106182	1	1	1	1	1	1	1	1	1	1	1	1
EPB41L4A	1	42.5417057453224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.0909561285839	1	1	1	1	1	1	1	1	1
EPB41L5	1	1	1	1	1	37.9953154915292	1	1	1	1	1	1	1	1	1	1	43.7493183870966	47.8427030653113	1	1	1	33.5306802989074	72.6499171629705	1	1	1	32.515229324293	1
EPCAM	1	1	1	1	1	229.674200060127	1	1	1	1	456.513335452435	1	1	371.206410861254	1	1	206.228032141778	246.383657250774	1	1	552.248264750403	258.369767109424	251.994213413795	1	1	57.2591339017604	403.08943135255	1
EPHA2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.5789200435506	1	1	41.1232528766724	1	1	1	1	1
EPHA4	1	45.9776332033836	1	1	1	1	1	71.3689028540272	1	1	1	1	1	1	1	1	1	1	109.704457752302	1	1	1	1	1	1	1	1	1
EPHB4	1	103.030537961498	1	1	1	1	1	87.6182509563527	1	1	1	1	1	1	1	1	1	1	72.5387388295205	131.160601411779	1	1	1	1	1	1	35.4312562480154	1
EPHX2	1	1	1	1	1	73.4191482278393	1	1	1	1	1	1	1	1	1	1	34.4885923100363	51.0392206569589	1	1	1	1	58.2754929616855	1	1	1	1	1
EPM2AIP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.0088766562967	1	1	1	1	1	1	1	1	1	1
EPN2	1	1	1	1	1	39.5468825209068	1	1	1	1	1	1	1	1	1	1	28.150077686761	29.7085144950587	90.6185250782356	1	1	1	1	1	1	1	1	1
EPS15	1	1	79.4409633256555	1	49.4108067207207	1	91.9600783724223	1	1	1	1	1	44.6189145087858	1	1	77.9260291687897	1	30.0883611275421	29.5571538172866	113.549724299143	34.3755914938123	1	1	1	1	1	1	1
EPS8	70.0800624428175	65.7162938701567	1	1	1	1	1	128.890460294759	1	1	26.3264328262184	1	64.5286263920744	1	265.67426425332	37.6056748154782	1	1	113.640874305041	1	64.9127861961569	1	60.1592943002465	1	409.998543815881	45.6867863731511	1	1
EPS8L1	1	1	1	1	1	61.0765853622204	1	1	1	1	1	1	1	34.2811334946917	1	1	44.2417931480264	25.9267521355493	1	1	1	47.0785204374244	1	1	1	1	45.3404945632903	1
EPS8L2	1	1	1	1	1	56.8253457705993	1	1	1	1	29.322729888775	1	1	31.5543499775697	1	1	47.4079214086639	34.2008761457407	1	1	49.3372570804738	42.0693467376924	57.2591436196183	1	1	92.765540420652	40.0313442810703	1
EPSTI1	1	1	183.424298153584	128.322945607323	120.997285785483	1	127.150644128388	1	1	89.7228996119901	1	130.888338971694	109.494633907604	1	1	174.220156277164	1	1	1	1	1	1	1	266.958531189593	74.4008637327673	1	1	1
ERAP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.6821234231971	1	1	1	1	1	1	1	1	1
ERBB2	1	1	1	1	1	151.384635538928	1	1	1	1	80.0373091552697	1	1	136.155785638082	1	1	144.343575775839	103.349443014578	1	1	1	176.113354330197	36.1640053882469	1	1	1	260.719338448488	1
ERBB2IP	1	46.7483161789418	1	1	52.602303207597	78.5684722308165	1	86.2886119566245	1	1	1	1	43.9748582122811	1	1	44.2427374522241	36.1754982769529	39.9733806934075	53.8678038390304	94.9860800180147	1	47.2639876526088	1	1	1	1	1	81.5984744297961
ERBB3	1	1	1	1	1	186.098203272479	1	1	1	1	33.2448619670226	1	1	43.6599940517989	1	1	123.681190874471	147.067446878757	1	1	1	114.506968540386	53.7935980419365	1	1	1	101.37292788625	1
ERBB4	1	1	1	1	1	93.1711453172916	1	1	1	1	1	1	1	1	1	1	1	130.827230885744	1	1	1	1	1	1	1	1	1	1
ERC1	1	1	1	1	1	1	1	83.7124401018427	1	1	1	1	1	1	1	1	1	1	46.5538508905102	61.4202759965324	20.911451925738	1	1	1	1	1	1	1
EREG	1	1	1	1	428.852329384035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ERF	1	1	1	1	1	1	1	54.7304844833059	1	1	1	1	1	1	1	1	44.9983241702024	42.2870039298928	58.8445593084029	38.3258805496384	1	1	40.6651365140468	1	1	53.4598424680267	1	1
ERG	1	126.49761881037	1	1	1	1	1	114.227669103189	1	1	1	1	1	1	1	1	1	1	144.980400050686	160.398232516217	1	1	1	1	1	1	1	1
ERGIC1	53.478425324296	1	1	1	54.7632934171744	124.7153639957	1	68.7167987477203	1	50.7115194495915	46.6758649671046	1	58.6719919563306	112.906270958886	1	44.2199004618523	106.519452163372	79.6211391180631	32.9748934951387	1	66.7674524368419	84.9818242833089	1	1	1	1	92.7968690674715	1
ERICH1	1	82.2906779214328	1	1	93.1262816443186	1	1	60.1798310671278	1	1	1	107.322185050016	1	1	1	52.1410609335392	1	32.9301338752543	84.7206616373808	80.9625975976297	32.08252490345	47.0836900573799	48.2197310375283	158.245133170365	1	56.5481494884641	1	1
ERLEC1	141.277328757467	63.3427440293302	1	1	39.9824341194589	123.885349018123	1	111.972334202988	288.675371989552	1	108.322879297952	84.6183149478158	149.110998823551	106.235604995909	91.5921555113586	63.4161586065033	121.960313861968	140.366268116615	108.096283361445	48.5915643564539	181.887341784638	134.942022149753	52.5549903028409	1	98.23086432726	1	127.351893207903	1
ERLIN2	1	1	1	1	1	53.6638423401872	1	1	1	1	1	1	1	1	1	1	1	31.6932201866121	1	1	1	1	1	1	1	1	1	1
ERN1	1	1	1	1	48.4198970234703	1	1	1	56.7505638496922	1	1	84.7912034172103	1	1	1	61.1605432697063	1	49.6681632241528	37.89926824024	1	1	44.854898300061	48.0049775095915	1	1	1	1	1
ERO1A	1	1	1	1	49.6456139803968	1	1	1	1	1	66.0692853388682	1	1	37.4753636968217	1	1	1	1	1	1	31.9402537241189	95.6304158868419	1	1	1	1	84.5764183459073	1
ERO1B	1	1	1	1	1	1	1	1	1	77.2575459681854	1	61.3778843390282	1	1	1	1	1	39.0309593729574	1	1	1	1	1	1	1	1	1	1
ERRFI1	136.278667217609	67.5375845955237	1	1	1	72.6728325371471	1	1	1	1	86.7396266427482	1	75.6506851391397	69.837582140767	113.612846322028	1	140.584306466418	336.001140407841	1	1	136.850452167696	99.102892253929	236.990052396868	1	129.062311738613	199.588983350135	93.3369877647479	1
ERV3.1	1	1	1	1	1	58.6029454408335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.1240828831831	1	1	1	1	1	1
ESAM	1	470.57936206346	1	1	1	1	1	817.883489563896	1	1	1	1	1	1	277.98675667339	1	1	1	703.623293914725	332.410388499671	1	1	1	1	167.11367911776	1	1	1
ESCO1	1	1	1	1	1	1	1	1	1	1	31.9573301729136	1	1	25.2133150226466	1	1	1	40.2069408340463	1	1	31.9236710270743	50.7259700448727	1	1	1	1	27.7035233725452	1
ESM1	1	1	1	1	1	1	1	238.208274602395	1	1	1	1	1	1	1	1	1	1	349.458791637997	1	1	1	1	1	1	1	1	1
ESR1	1	1	1	1	1	697.872962556133	1	1	1	1	1	1	1	44.7513428765116	1	1	139.070358753537	272.550807059129	1	1	1	66.7343474343192	1	1	1	1	51.1236012358237	1
ESRP1	1	1	1	1	1	96.6697186836328	1	1	1	1	55.2079882298363	1	1	34.0429621353205	1	1	49.579269778104	46.2598067865968	1	1	58.6759984988981	72.1693778472525	1	1	1	1	60.2454078132496	1
ESYT1	1	44.6297393502799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.9744219782551	1	1	1	1	1	1	1	1	1
ETF1	1	41.1509353320599	1	1	118.658669673672	55.7369848556484	90.5753169904553	62.7976789842522	1	112.812736213378	82.5712244568009	75.5900102914518	49.968039217769	58.7479485322419	52.4998339423715	78.1241336983129	61.7678167136553	81.1243132229928	41.6751107264261	13.5976380865108	75.1263812207873	64.0012244077316	77.5290264161406	1	1	57.6113180454143	43.8370297603295	1
ETNK1	1	1	1	1	50.9868888830857	64.7017813559942	1	1	1	78.3864631147481	36.1409531009905	1	44.9594072575495	30.5363956058987	1	64.2562273205515	83.9729919890024	62.767971673803	59.3034207686855	116.846035588408	51.4436263241491	75.6801947614493	65.5573392599495	1	91.4168681367748	85.737157584516	64.6823682801714	1
ETNK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.3057451588421	1	1	1	1	1	1	1	1	1	1	1
ETS1	1	111.688106523424	1	156.515949265221	1	1	127.462044675082	161.742220648231	1	113.7037760401	1	1	1	1	1	1	1	1	218.830268675503	53.5656656064413	1	1	1	1	114.582177394899	1	1	201.683878572704
ETS2	1	468.508750728765	1	1	232.840518763191	1	1	258.226839941939	1	1	41.5650140200847	65.5159920698413	1	1	94.0554375137455	164.054294635993	107.279508615153	200.109536024897	339.047932660019	183.885197314732	57.4880304707485	1	132.374966512367	1	54.3355637928024	107.425217064506	53.3387529598708	1
ETV1	1	1	1	1	1	1	1	1	1	1	1	1	46.6043103654917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ETV3	1	1	1	1	48.3040714435197	1	1	1	1	1	1	102.244577816352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ETV5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.2772071107582	1	1	1	1	36.7925651402346	1	1	1	1	64.6405232510497	1	1
ETV6	1	39.5252329454425	1	1	84.7725250755077	1	1	1	1	1	41.7978815727674	75.1114053515814	1	1	1	60.9072648054261	1	54.1000533456154	1	24.5651391220581	1	29.0548050509752	56.6096335576068	1	1	1	1	1
ETV7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.4900849470961	1	1	1	1	1	1	1
EVA1A	1	1	1	1	1	1	1	1	1	1	1	1	62.0630281789669	1	1	1	1	1	1	1	42.3663119923093	1	1	1	1	1	1	1
EVA1B	1	1	1	1	1	52.5769242130868	1	1	1	1	1	1	74.914222912224	1	53.0407700959937	1	35.0439450760966	54.2249884998708	51.3285764680577	1	1	1	1	1	93.3875124870111	1	1	1
EVA1C	1	180.900748658003	1	1	1	1	1	91.7428603138114	1	1	1	1	1	1	1	1	1	1	49.1338966845293	1	1	1	69.6628157283007	1	1	81.0440376529733	35.357209519041	1
EVI2A	1	1	1	114.852747432045	65.715680101989	1	112.75156074276	1	1	129.843988700223	1	50.8958719581093	1	1	1	52.1554673938326	1	1	1	1	1	1	1	1	1	1	1	1
EVI2B	1	1	149.904063787085	110.856305363544	131.855772102526	1	1	1	1	1	1	66.8777443342114	1	1	1	89.2287901282345	1	1	1	1	1	1	1	1	1	1	1	1
EVI5	1	1	1	1	1	1	1	1	1	1	1	1	45.7006606471034	1	1	33.906378725097	1	1	43.6479277297142	1	1	1	1	1	1	1	1	1
EVL	1	63.374756042914	269.600721423458	420.31228468546	77.701990394047	217.20614446271	650.935598096114	94.0883775155254	1	450.358030883674	1	42.7087996493692	57.3711806270974	69.6598068576415	1	84.9947846345676	82.7480479827628	149.157679676696	40.2440015373994	378.151513571424	1	62.9038656580893	1	291.50698140196	1	1	59.8789039643192	549.145109177299
EXOC3L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.9029937204606	55.397579313601	1	1	1	1	1	1	1	1
EXOC3L2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.704151775892	1	1	1	1	1	1	1	1	1
EXOC4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.6512674844972	1	48.337528338554	1	1	1	1	1	1	28.4472361217896	1
EXOC6	1	50.9488610940246	1	1	1	1	1	68.7342040929622	1	1	1	1	1	1	1	1	1	1	1	36.0354752118172	1	1	1	1	1	1	1	1
EXOSC10	1	1	1	1	1	1	1	1	1	1	28.7158605500729	1	1	28.3755300733959	1	1	1	1	1	129.314739063683	1	1	1	1	1	63.1928997634244	1	1
EXOSC3	1	1	1	1	1	37.3301745593062	1	1	1	1	50.6997356024316	1	1	44.1176914712424	1	1	1	1	1	1	54.8145863687796	1	1	1	1	1	26.910398374635	1
EXOSC4	1	1	1	1	1	65.7446595888982	1	1	1	1	98.8670734588256	1	1	98.6732165458449	1	1	60.285927725829	35.8161480660824	106.322147045511	1	70.0358636452885	45.9485463664555	65.1472148263368	1	1	1	50.0239157925021	1
EXOSC5	1	1	1	1	1	33.4675779429351	1	1	1	1	59.1421595234726	29.9969584624606	1	83.8506846222716	1	1	41.564523519584	1	1	1	62.4799672903753	54.0592266731687	40.1204482284725	1	1	1	46.6371123777286	1
EXOSC8	1	62.8433180298652	1	1	1	1	1	1	1	1	76.919628055434	1	89.903187115976	34.4480052143399	1	1	1	46.8313976838791	32.7120158254203	224.609443697402	44.4985681225247	1	28.7157021505955	1	1	55.4456748683508	24.7942313679709	1
EXOSC9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.8520952212324	1	1	1	1	1	1	1	1
EXT2	1	1	1	1	1	1	1	1	1	1	1	1	50.8448767864122	1	1	1	1	1	1	1	26.297815425557	1	1	1	1	1	1	1
EXTL2	1	1	1	1	1	1	1	1	1	1	1	1	45.3974396110504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EYA2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.0598367625419	1	1	1	1	1
EZH2	1	1	1	1	1	1	1	1	1	1	56.0395124803721	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EZR	1	46.3168256295457	654.115402822169	602.135970716885	243.833169592051	230.60673944721	747.13871976127	1	97.1871165445182	480.490777422336	185.602416004579	427.825156514364	1	155.637888342767	59.7045816301203	119.109860943029	523.326371221404	342.19323618951	1	77.5895950626014	110.892889672992	319.094098184519	271.036442228677	706.70422069669	1	77.3294527664151	333.623097004364	412.561361788124
F10	83.127664030447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
F11R	1	1	1	1	1	71.7060358052158	1	61.4244307460387	1	1	40.2519498070549	1	1	33.5190004922925	1	1	83.4766628411114	46.9487263176066	1	56.4740324468363	1	69.005014345897	30.5336307695473	1	1	1	72.0488790902025	1
F12	1	1	1	1	1	1	1	1	1	1	50.1670587653789	1	1	55.3277153390477	1	1	59.7348189971077	1	1	1	1	48.9900519984517	1	1	1	1	52.9303917087473	1
F13A1	1	1	1	1	143.660881308563	1	1	1	1	1	1	1	1	1	1	498.273100041378	1	1	1	1	1	1	1	1	1	1	1	1
F2R	268.050953722775	62.0088902642289	1	1	1	1	1	45.4127895382988	1	1	1	1	313.00434863633	1	1	1	1	1	106.059218764153	55.777353655421	1	1	1	1	59.1241283417575	1	1	1
F2RL2	1	1	1	1	1	1	1	1	1	1	1	1	78.2232036334449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
F2RL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	155.021728982637	1	1	1	1	1	1	1	1	1
F3	1	1	1	1	1	1	1	1	1	1	1	1	68.8464806146215	1	1	1	1	42.4361354459406	1	1	1	1	51.685312954899	1	1	94.1609992612519	1	1
F8	1	43.4630524658837	1	1	1	1	1	91.924321794688	1	1	1	1	1	1	1	1	1	1	59.0143530224057	113.064297521784	1	1	1	1	1	1	1	1
FAAH	1	1	1	1	1	46.9059493893079	1	1	1	1	1	1	1	1	1	1	1	32.100242042559	1	1	1	1	1	1	1	1	1	1
FABP4	1	2053.71969800961	1	1	1	1	1	5004.45829433459	1	1	1	1	1	1	459.945605538947	1	1	1	4289.87279749763	6278.41493411093	1	1	1	1	1505.02417138536	1	1	1
FABP5	1	819.450430869919	125.102352511593	126.532430489544	299.087314531615	1	310.40439906098	726.65376489752	1	111.205186951434	864.050056596872	162.208128613881	126.384598500412	621.927288815178	134.637829624037	495.948133114235	1	1	703.342493464455	1871.60825987471	380.267240796587	1	1	1	318.835389952611	1	202.168142412747	1
FABP7	1	1	1	1	1	1	1	1	1	1	292.501867304475	1	1	106.57677758653	1	1	1	1	1	1	1	123.582072127859	97.7848524573813	1	1	1	1	1
FADS1	1	1	1	1	1	1	1	1	1	1	1	88.2505923693574	1	1	1	1	1	1	1	1	50.4108439688119	1	1	1	1	1	1	1
FADS2	1	1	1	1	1	95.8082547002322	1	1	1	1	79.1983407334557	1	1	35.3121698915036	1	1	1	1	1	1	1	73.6613278574202	1	1	1	1	47.7560580719191	1
FADS3	1	1	1	1	1	1	1	74.8487830896448	1	1	1	1	1	1	126.714904348275	1	1	1	93.8709969213827	104.2888406449	48.1479890006346	1	1	1	68.1882444992491	1	1	1
FAF1	1	1	1	1	1	1	1	1	1	1	30.1068457364363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAH	1	1	1	1	1	43.7711269666539	1	1	1	1	54.1488737987442	1	1	72.1078630354498	1	1	39.7252717735889	68.0803201104501	1	1	32.8553987348538	34.9219225502332	1	1	1	1	38.3685464987455	1
FAHD2A	1	1	1	1	1	1	1	1	1	1	26.7567989785194	1	1	23.3828964671258	1	1	1	51.1960868950999	1	58.2283398132222	37.5476927677888	1	43.2899540138889	1	1	1	1	1
FAHD2B	1	1	1	1	1	1	1	1	1	1	1	1	1	29.8383046468039	1	1	1	46.8659949628861	1	1	1	1	24.8273467222718	1	1	1	1	1
FAIM	1	1	1	1	1	1	1	1	1	1	41.4601699746366	1	1	31.1936970141349	1	1	1	53.8495989945824	1	1	30.450146026845	1	1	1	1	1	1	1
FAM101B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.6686868484198	1	1	1	1	1	1	1	1	1
FAM102A	1	1	1	81.9593753724143	1	74.0768196907718	80.7931470125146	1	1	1	1	1	1	30.4543842670336	1	1	104.584950053989	124.485501192037	1	61.4202759965324	1	72.305024810015	29.2845121347618	1	1	1	48.436333026192	1
FAM104B	1	1	1	1	1	41.941989671802	1	1	1	1	28.6005326421167	1	1	47.435339506177	1	1	37.1634389881437	36.6230660584493	1	1	33.0660263162014	1	1	1	1	1	49.179087532676	1
FAM105A	1	1	1	1	78.4771070717436	1	1	1	1	1	1	95.9928109464077	1	1	1	91.8058130048175	1	1	1	1	1	1	1	1	1	1	1	1
FAM107A	1	123.399029766202	1	1	1	1	1	218.650908162545	1	1	1	1	1	1	1	1	1	1	71.269220425953	1	1	1	1	1	1	1	1	1
FAM107B	1	1	1	200.14654425164	77.259017316216	1	143.087589742602	1	1	206.235821872976	1	58.5825856289495	35.1668746504062	1	121.57153460358	41.47695696508	68.7607532981414	36.0134294894693	1	105.946895110676	1	1	28.9156005336123	103.153940005889	1	1	28.8712189319024	135.191973725616
FAM110A	1	1	1	1	1	67.7482649039705	1	1	1	1	69.4010132511744	1	1	51.7718491454502	1	1	63.5201470224757	1	1	1	43.1345328737377	74.5465087820375	1	1	1	1	57.2962908128541	1
FAM110D	1	71.8320308356419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	81.3375402213758	1	1	1	1	1	1	1	1	1
FAM111B	1	1	1	1	1	1	1	1	1	1	64.2433593112352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM118A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	153.867116618114	1	1	1	1	1	1	1	1	1
FAM120B	1	1	1	1	1	1	1	51.3186460399981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM122A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.9955454870717	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM124B	1	1	1	1	1	1	1	70.4211663291792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM126A	1	1	1	1	1	1	1	1	1	1	1	1	42.5308714379284	1	1	1	1	1	34.999970750335	204.6379050813	1	1	1	1	1	70.3006963834876	1	1
FAM129A	1	1	1	112.764438843512	61.5192927331674	55.3071919552379	115.089667644591	1	1	106.682332437549	1	116.41770296317	1	1	98.0547669468171	59.8227907196764	36.8643958782993	70.4067689742163	72.7018349811606	1	1	1	1	1	1	176.159106528637	36.280844609697	1
FAM129C	1	1	122.472186284985	1	1	1	1	1	1	1	1	107.635177063741	1	1	1	1	1	1	1	1	1	1	1	277.720190079561	1	1	1	1
FAM134A	1	1	1	1	1	51.3994636282843	1	1	1	1	1	1	1	1	1	1	29.3460915932495	41.5485826090303	1	1	1	38.7561678626492	1	1	1	1	36.0577813401814	1
FAM134B	1	1	1	1	1	30.54009751121	1	1	1	1	1	1	1	1	1	1	36.6050702093546	1	1	1	1	1	1	1	1	1	1	1
FAM136A	1	1	1	1	45.7880369152768	67.5726993235011	1	1	45.3424315593561	1	147.179494663945	1	44.8711245420403	77.4193201313531	1	45.9958822517501	48.8079082528149	42.6721996538349	1	1	153.614385885067	69.1883390583622	56.5748227302913	1	1	1	59.4753453752564	1
FAM13A	59.9471240461841	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.0063414303518	1	1	1	1	1
FAM13B	1	1	79.4150024958757	1	1	1	1	1	1	1	1	1	1	1	1	1	35.1486833636526	51.8159054896259	1	1	1	1	1	1	1	86.5489724362893	1	1
FAM13C	1	49.912066384042	1	1	1	1	1	1	1	1	1	1	1	1	55.7525024513261	1	1	1	121.151802952322	1	1	1	1	1	212.983701459519	1	1	1
FAM159A	1	1	95.0086461154572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123.122234552446	1	1	1	1
FAM160A2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.7227626855396	1	1	1	1	1	1	1	1	1
FAM160B2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.5650795571083	1	1	1	1	1	1	1	1
FAM162B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.334682038071	1	1	1	40.122078535043	45.3816738264411	1	1	1	1	241.333478932039	1	1	1
FAM167B	1	226.512025312711	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	214.60196887586	1	1	1	1	1	1	1	1	1
FAM171A1	1	60.9851944987411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.777353655421	1	1	1	1	1	1	1	1
FAM172A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.5996279696281	1	1	1	1	29.3795701140603	1	1	1	1	1
FAM173A	1	1	1	1	60.578877122429	157.598143077466	92.2989987886396	1	57.4685289184447	84.0354604813661	88.2269890978501	33.1224899092334	48.8380535889093	152.204501599809	60.5987463523263	71.5757664292291	177.88537814873	73.0478665852489	1	1	99.7259071852261	151.932816643015	49.61911219156	1	45.3203853477838	1	196.098727227119	1
FAM174A	1	75.2800245169159	1	1	1	135.001603853804	1	63.4479645654254	52.0562596983661	1	1	1	44.2797298357062	61.5938684488827	1	1	125.912590092397	64.0709925903954	61.1996631128555	103.952079861305	1	86.8274110238145	42.9544931721219	1	1	37.007220295889	90.807048515298	1
FAM174B	1	1	1	1	1	49.3832905699877	1	1	1	1	1	1	1	25.5036357874338	1	1	35.7397266116011	56.8934672698808	1	1	1	50.8844638146957	1	1	1	1	44.3310424347308	1
FAM175A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.3782678178488	1	1	1	1	1	1	1	1
FAM177A1	63.3983839022275	139.340679864657	96.2474996821656	393.188853686322	97.6185278294412	153.104444710483	462.787150136888	128.375788506288	46.3848081927631	645.328099120664	150.491594960374	99.9529147991163	130.441236398	145.371881121827	134.166839645167	96.1405810695636	179.554449912978	192.729851832933	147.440055032177	125.17772098183	146.262739762321	164.654619665835	97.4621900574136	1	99.909592072303	122.200002311377	167.604068237329	276.651628585155
FAM189B	1	1	1	1	1	1	1	1	1	1	31.0681540304613	1	1	1	1	1	1	1	1	1	45.3959376991388	1	1	1	1	1	1	1
FAM195A	1	1	1	1	54.1801125267981	110.416056973035	1	1	1	1	94.2581462309496	1	1	132.132055439494	1	45.3796972239901	111.005302462304	39.1611262822272	1	1	111.456128928783	80.6355784423869	29.332857131751	1	1	1	124.221033158069	1
FAM199X	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.8534719199655	1
FAM208A	1	1	1	1	1	53.4320903797509	1	1	1	1	1	1	34.5300375526352	1	1	1	1	33.5486133946831	61.993352812381	1	1	1	1	1	1	1	1	1
FAM208B	1	1	1	1	1	1	1	1	1	1	26.8487059266248	1	1	1	1	1	1	1	27.762282085676	1	45.6350189149377	42.9550649000722	1	1	1	1	27.4136245685851	1
FAM20A	125.70673261867	1	1	1	1	1	1	1	1	1	1	1	52.7218360974402	1	1	74.3912402839532	1	1	1	1	1	1	1	1	1	1	1	1
FAM20C	1	1	1	1	1	1	1	1	1	1	1	1	70.8035774059077	1	1	1	1	1	1	1	66.3801279789694	1	1	1	1	1	1	1
FAM210A	1	1	1	1	56.3504392449794	1	1	1	1	1	27.0383471158452	1	1	27.2964452649169	1	1	1	1	1	1	33.7717737967184	38.7761976453039	1	1	1	1	1	1
