NAME	PVL Differentiated	T cells CD8+	GenMod4	Luminal Progenitors	GenMod3	GenMod1	Plasmablasts	B cells Memory	B cells Naive	NKT cells	T cells CD4+	GenMod7	GenMod5	PVL Immature	CAFs myCAF-like	CAFs MSC iCAF-like	NK cells	Macrophage	Monocyte	Endothelial ACKR1	Endothelial RGS5	GenMod6	DCs	GenMod2	Mature Luminal	Endothelial CXCL12	Myoepithelial	Endothelial Lymphatic LYVE1
DNAJC17	1	1	1	57.7560958420285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.9842391128488	1	1	1
DNAJC21	1	1	35.2977679040056	1	37.2464088163389	1	1	1	1	1	1	40.4295316510781	1	1	1	1	1	1	1	1	1	30.4566113325552	1	1	28.793991546046	1	1	1
DNAJC25.GNG10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.2274978743125	1	1	1	1	1	1	1	1	1	1
DNAJC30	1	1	27.623357437877	1	1	28.9952640096712	1	1	1	1	1	1	36.112673590548	1	1	1	1	1	1	1	1	27.1131545960083	1	42.2825922642767	23.6723906667461	1	1	1
DNAJC9	1	1	140.653905359052	1	50.8924174363981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.8694423929898	50.9809949159721	1	49.3356054951247	1
DNAL4	1	1	30.6188119627866	1	1	34.9906102422207	1	1	1	1	1	35.2034606341885	32.0710112740016	1	1	1	1	1	1	1	1	30.6243823280215	1	48.1345762798928	1	1	1	1
DNALI1	1	1	1	1	1	34.1238889931282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.0086225745555	1	1	1
DNASE1L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.4121435332526	1	1	1	1	1	1	1	1	1	65.4622856161175
DNASE1L3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	106.366539031323	1	162.457538888075	1	1	1	1	58.8131453623106
DNM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.8558128659975	1	1	1	1	1	1	1	1	1	1	1	1	1
DNMT1	1	1	210.049771105138	32.3613793835622	79.4622606201406	39.1735852459214	1	1	1	1	1	70.7766910597837	40.8487914450536	1	1	1	81.6697602882908	86.2357906266716	71.8829035866485	47.4875613416376	112.387780154424	42.8728826951592	66.2435401045777	51.3574373430969	63.266803085314	80.2673756900907	1	39.7717809861433
DNTTIP2	1	93.3008526773414	61.114486868366	73.3002175020596	45.2442437105708	40.1343310059671	1	77.1017968007524	1	1	111.317530999948	43.4928625665092	35.2367627896581	59.9670788579068	1	49.4200293756673	117.629826439014	55.6853015128663	140.465372650826	100.674669351748	86.7611072938278	34.6696879149445	58.1592559424727	44.5875782293603	56.8845021040356	92.2474873813625	68.5354308927416	42.8121570774677
DOC2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.9005701028507	1	1	1	1	1	1	1	25.8503404727362
DOCK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.5576549083698	1	1	1	1	59.7490957355866	1	1
DOCK10	1	1	1	1	1	1	1	1	1	1	88.8574403053051	1	1	1	1	1	123.089763931175	62.0083442515021	77.4253547535506	1	1	1	102.587381679525	1	1	1	1	1
DOCK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.3646756962852	75.2750031954494	1	1	1	43.84384106237	1	1	1	1	1
DOCK4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.6332254186523	51.6806417429588	58.6655951389718	71.0006847001158	1	1	1	1	1	1	1
DOCK6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.8031495227884	174.11747248242	1	1	1	1	108.295485384891	1	62.1997041793722
DOCK8	1	178.132783803963	1	1	1	1	1	141.637889111434	158.199612743508	132.236150329573	130.546923152823	1	1	1	1	1	135.198500520928	82.8211452012633	159.094208706268	1	1	1	92.0206098098814	1	1	1	1	1
DOCK9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	91.5820369538807	129.6164533533	1	1	1	1	141.407332074799	1	1
DOHH	1	1	31.2043087826689	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.6512220599444	1	1	1	1
DOK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.7720144380148	1	1	1	1	1	1	1	1	1	1
DOK2	1	199.296481123573	1	1	1	1	1	1	1	359.976671147802	183.268073568099	1	1	1	1	1	154.111787406261	151.938820064557	123.595994699013	1	1	1	80.9140663872364	1	1	1	1	1
DOK3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.7123694740898	46.0906978296193	1	1	1	1	1	1	1	1	1
DOPEY2	1	1	1	1	1	38.7737955121223	1	1	1	1	1	42.3580301628547	1	1	1	1	1	1	1	1	1	36.0616947670143	1	1	1	1	1	1
DPAGT1	1	1	43.2382824832301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.3475540704815	1	36.231986862808	41.1822391988011	1	1	1
DPCD	1	1	40.2464351106076	1	40.9154795876058	28.9854084993887	1	1	1	1	1	1	55.0246873790923	1	1	1	1	1	1	1	1	40.261318972853	1	56.1692059542673	39.0719736975999	1	1	1
DPF2	1	1	1	1	37.7405015150712	1	1	1	1	1	1	1	31.922188370283	1	1	1	1	1	1	1	1	24.6116103023774	1	26.1706342991339	1	1	1	1
DPH2	1	1	1	1	38.414731804509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DPH5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.7279352606379	1	1	1	104.574249684584
DPM2	1	1	77.3718899755552	41.201608288541	68.9832907520715	50.0270956314147	46.1828466391087	1	1	1	1	52.5771157186476	87.8685699338275	1	62.6146408451852	1	1	47.5149966703529	1	36.6026825320599	46.2239859670635	64.124531370291	1	80.212749282499	67.743047208356	79.7761758310341	1	100.189852272793
DPP3	1	1	34.255373923613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.9906691173812	1	1	1	1
DPP8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.5306304160449	25.8806125841098	1	1	1	88.1845785472118	1	1
DPT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	626.157296770383	496.37828750275	1	1	1	1	1	1	1	1	1	1	1	1
DPYD	1	1	1	1	28.41830906228	1	1	1	1	1	1	1	1	1	1	1	1	67.8206126816722	94.8243212881365	1	1	1	1	1	1	1	1	1
DPYSL3	1	1	1	1	35.3872448787948	1	1	1	1	1	1	1	1	1	187.582448129663	101.031569951471	1	1	1	51.795447268826	132.441908980774	1	1	1	1	68.2859488955658	42.9783273950314	74.5607081718852
DR1	1	101.227969004478	62.9319563702178	1	35.6672431483164	30.7410800703946	1	1	1	158.596458410482	88.2860621489103	1	38.194037475408	1	49.3309448868637	1	135.188921931541	46.0926991021493	53.9596841423783	1	45.1680012760387	49.6664161493616	79.489925557863	41.8170709834505	65.125453264833	1	1	1
DRAM1	1	1	1	1	35.4826546625042	1	1	1	1	1	1	1	1	1	39.4760796638164	1	1	144.995182441785	51.9874622651967	1	1	1	1	1	41.8107653630278	1	1	1
DRAM2	1	1	38.5333569398995	56.1558975904335	45.0484698821362	88.6087733856607	1	143.22749480588	184.414800340749	1	1	59.8713643197732	82.5454001227961	45.1609537541346	1	1	1	166.693285486228	86.359876952984	45.8028858727509	48.4497513482776	83.893170992582	62.5794273957579	52.8952659232815	53.3464430220865	96.5551298918116	1	1
DRG2	1	1	1	35.2761784330447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.4296671164787	36.5734817068847	1	1	95.1616793053724
DSC2	1	1	112.674442266157	196.113873604587	108.001672807464	39.6927388120063	1	1	1	1	1	117.613131711521	1	1	1	1	1	56.6691205944478	1	1	1	77.4350681825423	1	96.7626394293034	30.137992990635	1	78.5874250208694	1
DSCC1	1	1	33.6547828021346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.5405682054977	1	1	127.707409779468	161.416962172461	1	1	1	65.5553563281696	1	1	1	1	1
DSEL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.73261422015	71.9846351472607	1	1	1	1	1	1	1	1	1	1	1	1
DSN1	1	1	41.83494201256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DSP	1	1	169.538126195834	168.141483279222	106.836780859453	215.490350155951	1	1	1	1	1	332.301945194353	257.962614177186	1	1	1	1	1	1	1	1	220.31512214495	1	150.649612343677	322.13558257754	1	195.687227901962	1
DST	143.337952477459	1	36.5725316062778	125.107304877848	79.058222401732	35.606290141064	1	1	1	1	1	64.0458746144861	1	147.092244286192	99.3071905202572	115.157447884378	1	58.3481038988719	1	76.8586493907384	84.4014523364064	29.8178545549937	1	1	66.6929921086055	171.798911525406	1499.54497794171	96.9306304057587
DTHD1	1	1	1	1	1	1	1	1	1	102.919415063717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DTNB	1	1	45.8806168127861	48.6392706204405	1	1	1	1	1	1	1	49.6687002079582	1	1	1	1	1	1	1	1	1	1	1	29.1071557830988	1	1	1	1
DTNBP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.4071470180131	1	1	1	1	1	1	1
DTWD1	51.6689011270589	1	37.090617407255	26.763828886568	29.1851220245164	39.1754102296144	1	1	1	1	1	40.4123740966826	39.3049313146748	49.9817992405773	63.1322297621732	105.25179699453	1	1	1	1	1	41.581866106509	1	25.5113036466076	1	1	70.8243585579534	1
DTX2	1	1	46.058745086889	1	1	1	1	1	1	1	1	37.5063968466808	1	1	1	1	1	1	1	1	1	28.6065327407463	1	33.9956928690323	1	1	1	1
DTX3	1	1	1	1	1	1	1	1	1	1	1	1	1	72.4521612735514	1	1	1	1	1	1	1	1	1	1	1	1	60.7617565814865	1
DTX3L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.0609388562352	1	1	1	1	1	1	1	1	1	1
DTYMK	1	1	218.908411858084	37.7727649084217	96.3817616168287	28.4164366486821	1	1	1	1	1	57.691834754261	1	1	1	1	1	1	1	1	1	46.0719453416572	1	65.0896835605975	43.9856429591776	47.3005446145142	1	107.427146237182
DUS1L	1	1	1	1	1	1	1	1	1	1	1	1	48.6112111326484	1	1	1	1	1	1	1	1	30.4224435192401	1	24.0565660949072	1	1	1	1
DUS3L	1	1	1	41.6554189101754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DUSP10	1	1	1	1	1	62.2028703197718	1	1	1	99.3363959043837	1	1	1	1	1	1	92.1755079009167	1	1	1	1	27.7380498050677	52.4911211402613	1	74.8698017964793	1	1	1
DUSP11	1	1	39.3199812487285	1	36.8572404309333	1	1	1	116.959802733628	1	1	1	1	1	1	1	65.4923658420664	1	1	1	30.448218967978	20.1252405681127	1	34.3356078138222	1	72.2346909296827	1	1
DUSP12	1	1	24.8977454334232	1	1	40.9148632136662	1	1	1	1	1	37.1109281942644	1	1	1	1	1	1	1	1	1	28.8716205344396	1	27.0642233712002	1	1	1	1
DUSP14	1	1	1	71.1636686368268	28.0131037713461	46.0012447681096	1	1	1	1	1	40.4431148393218	39.3978372891464	59.219046563297	55.307083563154	1	1	1	1	1	1	1	1	40.1474402982878	81.1023814724276	1	1	1
DUSP16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.9116796467267	1	1	1
DUSP2	1	2313.12185540138	1	101.500170626731	64.7665756282755	1	318.958387664226	779.302946077667	324.458805824553	1709.61918080673	1250.9708893389	1	1	1	1	1	2381.01618987174	532.671127672218	882.714188910219	1	1	1	639.226789866953	1	1	1	576.626378278849	1
DUSP4	1	785.447128467825	91.474144054464	59.86292974414	64.2782159875082	420.313287350767	1	1	1	183.062579564131	670.220566507759	256.255871239687	225.665138162275	1	1	1	410.701431157436	1	57.1868467293601	1	1	329.843136076448	230.388209316538	98.815063943986	318.79538279229	1	109.669015243956	131.414886498267
DUSP5	1	1	1	1	1	57.767930788299	87.3446869844872	1	1	1	1	1	1	1	1	1	97.7823437349343	1	63.9029710423539	73.8339428703835	62.6957229934938	1	201.11718180012	1	60.3894531940124	74.7281932083922	1	171.616114338443
DUSP6	1	1	1	1	1	38.06508415615	1	1	1	1	1	1	1	1	1	1	1	72.0070584143444	92.3906109672956	167.93967626789	180.030893258308	1	1	1	1	231.317784255569	164.65716976795	98.6371990732928
DXO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.4182105803624	1	1	1	1
DYM	1	1	31.9530516913085	39.4104304220255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.8799133144791	1	1	1
DYNC2H1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.3257088537032	1	1	1	1	1	1	1	1	1	1	1	1
DYNC2LI1	1	1	1	34.1248277982333	1	28.6907362963285	1	1	1	1	1	1	38.250309886685	1	1	72.740034224603	1	1	1	1	1	33.7944206185937	1	33.0127741425285	45.8763029456353	1	1	1
DYNLT3	84.6001590228061	1	53.4685348278046	25.3132309575459	51.0345592419229	78.8234693290106	1	1	1	1	88.5991500505806	49.157437156566	70.9395073564543	85.6778676266805	83.145755872143	67.2497037371759	73.5246461218497	57.6789173252599	1	1	49.3794250027568	82.9619293054262	1	55.3101097103613	61.835528347102	88.2782901848556	1	1
DYRK4	1	1	31.0260681498004	1	34.2642537290022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.8857766791358	1	1	1	1
DYSF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.021382093935	1	1	1	1	1	1	1
E2F4	1	1	33.1264389018916	1	40.5423829654628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.3210916932569	48.5157097208213	1	1	1	1	1	1	1
E4F1	1	1	1	1	1	38.164597155163	1	1	1	1	1	1	44.7981073772905	1	1	1	1	1	1	1	1	34.9752193403193	1	1	36.7577603606351	1	1	1
EAF2	1	1	1	1	1	1	96.6446901497417	137.404834902205	80.8437792922417	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EBAG9	1	1	36.6372927177067	42.5803571280011	54.6362505236952	49.4834363230479	40.9465168086617	1	73.3189650441553	1	1	57.525366969514	53.1559105285442	1	1	1	1	1	1	48.6701545054603	60.120996740031	41.7080646055574	1	59.7080441189842	49.7034538741311	47.5122461886396	63.1515308508448	1
EBF1	195.945532021591	1	1	1	1	1	1	1	1	1	1	1	1	255.73702854761	93.3763764624984	138.73447928732	1	1	1	74.4620023721112	84.8183653790413	1	1	1	1	1	1	154.49794513679
EBF2	74.9999141924968	1	1	1	1	1	1	1	1	1	1	1	1	90.0961275547166	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EBLN3	1	1	35.5569824017517	38.8928270350324	50.9877642798073	63.2301733740303	1	92.939129150553	221.822686284529	1	1	59.3879250313206	124.031960307588	49.5468491245007	60.1542147668581	47.9561062706294	1	1	1	1	68.1181464506083	52.1369340198238	1	57.8316414785861	119.937591869502	1	1	1
EBP	1	1	122.08549758275	1	31.9268526259743	52.4043989029573	1	1	1	121.462670606676	1	54.6266558472302	36.441504460979	1	1	1	1	1	1	1	1	86.6861533892519	1	95.7350305142707	37.6359878255287	1	1	1
ECE2	1	1	54.1761030157399	1	33.851527868969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.6473427532517	1	53.9923239252788	1	1	1	1
ECHDC1	1	1	41.0220231424146	44.3327849386834	40.142267918799	1	1	1	112.405784895866	1	1	1	1	1	52.5521157378522	1	1	58.2865776310906	46.7186352443423	46.500770301137	44.074566114468	27.5399017793682	78.3603334374478	44.8060743602299	63.1030705444074	48.4484208590964	1	67.6452916418013
ECHDC2	60.4841110421438	1	27.9621058608744	110.465773911613	31.2302540034038	72.8330411412407	1	1	1	1	1	65.6310298106971	64.149684665965	1	59.3371993401056	121.607738303258	1	1	1	1	1	66.3491706155599	1	57.9886882079613	143.781325954878	1	126.97881525663	1
ECHDC3	1	1	37.7546517178474	1	39.3687836711923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.3629234015614	1	1	1	1
ECM1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.9781341130035	147.818448942342	111.016455219722	1	1	1	1	1	41.5734644466882	1	1	1	1	1	1
ECM2	1	1	1	1	1	1	1	1	1	1	1	1	1	79.8945185155987	74.4282477398661	76.6873290116323	1	1	1	1	1	1	1	1	1	1	1	1
ECSCR.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	197.504382051014	139.010362978573	1	1	1	1	247.675327421771	1	468.111089625121
ECT2	1	1	72.5567098857461	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EDARADD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.5003502955022	1	1	1
EDEM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.2222379634135	1	1	1	68.7742185835204	1	1	1	1	1
EDEM2	1	1	1	1	27.150875780552	1	41.1737842174525	1	1	1	1	1	1	1	1	1	1	43.1889123237353	1	1	1	27.9711453418989	1	26.203578749613	1	1	1	273.013955080692
EDEM3	1	1	1	1	1	51.3462121496742	1	1	1	1	1	64.3074677522293	91.0246352118386	1	41.0005543087515	1	1	35.5472386694661	1	41.5968751097833	1	46.1474538806093	1	1	45.6236644869465	40.138712553539	1	1
EDIL3	110.67372856496	1	1	1	1	1	1	1	1	1	1	1	1	1	77.2637118058559	1	1	1	1	1	1	1	1	1	1	1	1	1
EDN1	1	1	60.9466466551826	179.59340122032	1	66.5977650682016	1	1	1	1	1	91.9757203504899	1	1	1	1	1	1	1	284.295571472703	146.937040490089	57.3312316266082	1	1	34.5033606308402	535.248167680087	1	396.83261518659
EDN3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.824882090792	1
EDNRA	232.118660017663	1	1	1	1	1	1	1	1	1	1	1	1	250.099421080846	94.951394757246	1	1	1	1	1	1	1	1	1	1	1	62.7664491865034	1
EDNRB	66.7934931374299	1	1	1	1	1	1	1	1	1	1	1	1	120.123019549777	1	85.7573863831468	1	1	1	1	160.942451694945	1	1	1	1	1	1	139.593981878207
EED	1	1	1	1	40.0451973490738	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EEF1E1	1	1	36.0720728481569	1	26.0954770270923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.563020085148	1	1	1	1
EEF1G	1	1	1	47.8664552280049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.5542487566437	1	44.770362690029	1	1	50.3251871367854	1
EEF2K	1	1	1	1	1	1	1	1	1	1	1	34.3045175578465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EEF2KMT	1	1	37.5929560509058	1	33.867800070363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EFEMP1	1	1	1	1	140.167040801855	1	1	1	1	1	1	1	1	1	381.742157971929	476.181769806754	1	1	1	1	1	1	1	1	1	1	514.672463249159	749.106232389842
EFEMP2	78.0609423941991	1	1	1	49.0318980474858	1	1	1	1	1	1	1	1	143.093867840626	362.364561055346	271.457249169824	1	1	1	1	42.8175290231544	1	1	1	1	92.3705169551783	124.390374041954	1
EFHC1	1	1	1	1	1	67.5298898644909	1	1	1	1	1	75.3655625585281	103.369933688837	1	66.6898098511247	60.0439705220806	1	1	1	1	1	58.8267694679036	1	35.4875965425878	82.634913939338	1	1	1
EFHD1	334.793312035903	1	312.355748532287	56.566357084701	74.8091684885891	275.007725825575	1	1	1	1	1	247.590385578716	345.281658814213	245.374110235527	1	1	1	1	1	1	42.4859996085905	216.184624176389	1	260.28579436689	768.457983214764	1	90.0417332906463	1
EFHD2	1	1	39.5546396831489	1	51.3205989443355	1	1	1	1	222.216278907817	1	1	1	1	1	1	77.6107088026064	132.183889065025	197.558789072537	80.7059959649621	52.7407613349321	30.266417958551	104.747540586271	1	1	1	1	1
EFNA1	1	1	101.647198540612	192.379967715989	82.3955356708632	1021.81921301628	1	1	1	1	1	274.222156122522	272.611701045901	1	1	1	1	1	1	100.706143422466	440.134998957674	270.709215504102	1	117.581530219472	478.725470745159	325.806997362545	133.3637324704	113.756047394979
EFNA3	1	1	1	1	1	1	1	1	1	1	1	45.9453430011706	1	1	1	1	1	1	1	1	1	37.3031795817237	1	44.1285661568329	1	1	1	1
EFNA4	1	1	34.2251474547758	1	26.1386453767698	34.4593459764291	1	1	1	1	1	39.6097655044016	1	1	1	1	1	1	1	1	1	55.238559943805	1	43.1600562279144	1	1	1	1
EFNA5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	156.41407545761
EFNB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.075318908417	1	1	1	1	1	48.3605486846725	1
EFNB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	104.254134362672	117.18058231381	1	1	1	1	424.318439868382	1	133.857914411129
EFTUD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.4682306326757	1	1	1	1
EGFL6	167.077981007062	1	1	1	1	1	1	1	1	1	1	1	1	90.3349605355493	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EGFL7	1	1	1	1	1	39.0647248966757	1	1	1	1	1	1	1	1	1	1	1	1	1	736.588612597977	1063.05336140909	48.9193204409485	1	1	1	1001.43577973597	1	770.777442135116
EGFL8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.4330478349933	1	1
EGFLAM	156.776926863829	1	1	1	1	1	1	1	1	1	1	1	1	127.328644271221	1	70.5262560546802	1	1	1	1	1	1	1	1	1	1	1	1
EGFR	1	1	29.5535546718392	26.449812388921	35.6098388796992	1	1	1	1	1	1	1	1	1	53.0469785481907	89.7135062165747	1	1	1	1	1	1	1	1	1	1	108.36662319302	1
EGLN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.5875747301931	65.1328623447303	1	1	1	1	1	1	34.9761120905766
EGLN2	1	1	1	1	1	1	1	1	1	1	1	1	76.7851962354867	1	1	1	1	1	1	1	67.5152826464716	1	1	46.2583714275425	1	1	1	1
EGLN3	1	1	110.466214288234	1	82.2271709398258	102.085708190534	1	1	1	1	1	177.270857314287	1	1	1	1	1	1	1	49.5499820009345	1	156.504358138203	95.6806331285153	89.6958019048863	79.4038986299209	1	1	1
EGOT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.5845257536966	1	1	1
EGR2	1	1	1	48.4868537968826	1	1	1	1	1	1	1	1	1	1	73.3469597555347	143.908167689513	1	113.651369115305	1	1	1	1	1	1	1	1	140.417288034463	1
EGR3	1	1	1	64.3286657792503	1	74.9272551962221	1	1	1	1	1	1	1	1	54.5270558295695	58.7624960922649	1	1	1	1	1	1	1	1	1	77.6741506795966	128.516747163951	1
EHBP1	1	1	1	1	51.6641838689752	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHD1	66.6111821364338	1	1	1	31.2654456096653	1	1	1	1	1	1	1	1	59.0415599821014	1	1	1	1	60.646473058568	1	1	1	1	1	1	1	1	1
EHD2	318.080989545902	1	1	1	45.713321437719	1	1	1	1	1	1	1	1	243.191217056442	128.343909424745	82.7620615950601	1	1	1	150.66372038017	159.796804509607	1	1	1	1	149.581090445882	88.280052941159	139.30015294583
EHD4	1	1	38.9638043866585	52.6911213544651	44.1284953358669	40.6326428415935	1	1	1	1	1	47.2291252748884	1	1	1	1	1	60.5123527576735	45.3140474600144	203.277240695122	236.54791876792	24.5321326720146	1	1	67.1775202415197	134.779202900312	1	130.223168777851
EHF	1	1	106.608639315265	138.473364104097	83.0099988726463	100.766560204463	1	1	1	1	1	124.267845714445	1	1	1	1	1	1	1	1	1	148.87613832486	1	60.5840563906397	76.4007035344318	1	1	1
EHMT1	1	1	36.1549839679218	23.3719608898822	27.2665477528292	26.4461736098999	112.536691457623	1	1	1	1	52.3647634514514	45.2539827651733	1	1	1	1	1	1	35.4966140326724	71.305175019426	30.1683966147239	42.0025196414498	31.1734003415972	37.8137903556679	1	1	1
EHMT2	1	1	43.8023337196318	30.0297451450686	30.7721454948496	1	1	1	1	1	1	42.1792626974047	1	1	1	1	1	1	1	1	1	1	1	35.796684053086	1	1	1	1
EIF2AK1	1	1	92.833238893909	29.9336990960411	97.4071489159921	66.8423635848942	1	1	1	1	1	121.923221195954	117.545058036002	1	40.9216244721968	1	1	30.7179129545834	56.8974522271911	1	1	94.6677580429212	1	90.5484134125392	72.4813904074265	1	1	1
EIF2B1	1	1	36.1744960080517	1	26.285137320159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.7340350075096	1	35.6014109347586	1	40.8260340262628	81.722264864663	1
EIF2B2	1	1	31.9275933398565	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.9158725517294	1	1	1	44.5871383139755	1	1	1
EIF2B3	1	1	37.0521011142624	32.7766368701134	33.3474548096206	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.0527502571656	29.3693708541429	1	1	1
EIF2B4	1	1	33.0936086558358	55.3448483865811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.6316771557965	1	38.4412069229562	1	1	1	1
EIF2D	1	1	33.505728163042	41.2860227808951	44.4347651927695	31.754479154733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.9428495231232	1	40.8833327756665	28.790112052742	1	1	1
EIF3J.AS1	1	1	1	28.2559978577872	1	1	1	1	1	1	1	1	1	1	1	53.6452721826711	1	1	1	1	1	1	1	1	42.8476158552916	1	72.2065222497636	1
EIF4EBP3	1	1	1	40.6219186516713	1	49.9019692753174	1	1	1	1	1	1	88.8857370558711	1	1	1	1	1	1	1	1	1	1	1	50.6094521040348	1	1	1
EIF4G3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.6997849790122	1	1	1	1	56.0460130319207	74.3351544911494	1	1	1	1	44.6418218072118	1	140.189971542684
ELF1	1	618.445045752856	40.231726007369	59.1060949110695	75.5552774906742	80.0920243915498	65.0586463718996	460.89257179098	608.706855543614	365.191922129764	602.552854880018	72.6057168501575	62.7418701637087	81.4484140908011	88.0612137342546	75.3978849382295	545.435454571589	143.557190459404	148.518596213276	167.393516555969	136.015026908118	54.3338154176885	165.770832465478	30.4729563433167	141.997101578916	188.484323690701	1	139.180530621946
ELF3	1	1	366.298678036396	639.817704598642	456.534784833893	2434.88299805369	1	1	1	1	1	1164.60190086532	1089.3752372458	1	1	1	1	1	1	1	1	998.327586611238	1	428.824969526044	1189.98930792542	1	212.088182012213	1
ELF5	1	1	1	145.250084781451	41.81311967597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELK3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	264.984035057225	237.6136805478	1	1	1	1	216.962066315217	1	340.319349188863
