NAME	Myoepithelial	GenMod1	PVL Differentiated	B cells Naive	T cells CD4+	T cells CD8+	Macrophage	Endothelial CXCL12	Endothelial ACKR1	GenMod4	NKT cells	GenMod2	Plasmablasts	GenMod5	GenMod3	Monocyte	B cells Memory	GenMod6	GenMod7	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Mature Luminal	NK cells	Luminal Progenitors	Endothelial RGS5	PVL Immature	Endothelial Lymphatic LYVE1
CD276	1	1	1	1	1	1	40.3749405035261	1	1	1	1	1	1	1	27.1238508968822	1	1	1	1	88.4780579882661	1	123.305530638756	1	1	1	47.3925671284498	49.4844375857483	1
CD28	1	1	1	1	123.099659425513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD300A	1	1	1	1	1	1	102.931098877123	1	1	1	158.225123843509	1	1	1	1	85.7278762204415	1	1	1	1	76.2501861635288	1	1	1	1	1	1	1
CD300C	1	1	1	1	1	1	32.9472508438154	1	1	1	1	1	1	1	1	67.0222914399473	1	1	1	1	1	1	1	1	1	1	1	1
CD300E	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	192.291725873527	1	1	1	1	1	1	1	1	1	1	1	1
CD300LG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	168.673764112535	1	1
CD302	1	1	1	1	1	1	70.7388844166223	1	1	1	1	1	1	1	1	90.4137629811819	1	1	1	89.1826314351538	1	1	1	1	1	1	1	1
CD320	1	40.0796786067595	1	1	1	1	1	305.05792254927	215.612967947636	68.8832528768385	1	46.6477586375059	47.26118085521	53.1405495408925	68.0801767651105	1	1	54.4040018916683	33.0507522544926	1	1	1	48.4327098060329	1	37.0908380901168	224.570421670133	1	136.561902201611
CD33	1	1	1	1	1	1	80.4079133512568	1	1	1	1	1	1	1	1	81.1536427767073	1	1	1	1	1	1	1	1	1	1	1	1
CD34	1	1	1	1	1	1	1	531.881202053736	399.690238210931	1	1	1	1	1	1	1	1	1	1	61.3506399104879	1	1	1	1	1	580.559648626628	1	182.692780159759
CD36	1	1	1	1	1	1	1	335.975357768443	387.72751944381	1	1	1	1	1	1	114.734082367212	1	1	1	1	56.0348475450044	1	1	1	1	577.054785256642	700.315284174392	459.587583349438
CD37	1	1	1	2743.51796589291	559.377011831965	528.587460716123	352.362271597742	1	1	1	401.450928259751	1	79.379911825935	1	1	353.104267342348	2092.94501498495	1	1	1	442.231214010475	1	1	506.238647405857	1	1	1	1
CD38	1	1	1	1	1	1	57.3944542393998	1	1	1	1	1	231.205607138639	1	1	1	1	1	1	1	42.5011578734262	1	1	158.613916669497	1	1	1	1
CD3D	1	1	1	1	791.130376609366	978.779024030862	1	1	1	1	360.712627075921	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3E	1	1	1	1	976.341488006334	1249.49152099717	1	1	1	1	407.486247938203	1	1	1	1	1	1	1	1	1	1	1	1	351.909032786418	1	1	1	65.2586939682715
CD3EAP	1	1	1	1	1	1	1	1	1	38.5181989737033	1	22.3766205139138	1	1	27.5772311691003	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3G	1	1	1	1	297.677737056546	376.551405046332	1	1	1	1	203.621303975186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD4	1	1	1	1	96.7945879447137	1	234.932302989776	1	1	1	1	1	1	1	1	172.734514502741	1	1	1	1	150.675411485118	1	1	1	1	1	1	1
CD40	1	1	1	172.292875940993	1	1	82.7995028770243	135.498595736794	141.171918076439	1	1	1	1	1	1	62.8263723836241	211.192166499254	1	1	60.3773828582962	91.9091880643089	39.4200449568816	1	1	1	110.28377277979	95.3191827165193	1
CD40LG	1	1	1	1	246.574121672374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD44	161.789616808061	154.616739807495	188.624216974216	150.395549817616	555.778851058031	610.06962004837	381.704377133241	1	1	229.499870659587	398.860441849811	145.725140467556	133.596371723576	292.937633206251	289.927517130701	554.538823594673	328.980838495197	164.419150635704	225.175514335371	250.265348596955	272.636301794206	129.008841039124	179.51204206563	750.823191205257	129.528678217837	34.0198043515275	392.987827968103	1
CD48	1	1	1	419.927794651494	341.022179950356	375.188958234862	131.53719441464	1	1	1	465.671201397171	1	1	1	1	214.685671664717	316.712238797276	1	1	1	160.470951117503	1	1	331.045562739117	1	1	1	1
CD5	1	1	1	1	139.646539383934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD52	1	1	1	2110.50239756072	1225.88852840102	1511.90182837258	110.359982755645	1	1	1	1486.57856902141	1	1	1	1	424.52491439445	1766.32186134975	1	1	1	368.938750029072	1	1	1004.07991263154	1	1	1	261.71213013104
CD53	1	1	1	396.277070856807	279.518249351847	333.607651842197	296.816397848798	1	1	1	680.432473942994	1	1	1	1	245.436443405768	518.828631063505	1	1	1	213.510436582026	1	1	355.580023656374	1	1	1	1
CD55	86.0668901060507	360.676489036683	1	503.775302324565	256.189844217519	222.014316776738	69.8883175876642	222.722580153998	150.240137447055	65.6352678740198	269.830722170534	63.7884882641101	67.0999814454333	55.5039594017682	110.958647767141	249.423727386656	575.580423466138	208.78427156759	189.902582831079	122.983838569268	259.852145726967	242.557483200269	67.4722290750637	316.208484895241	191.922596057797	85.0185298854315	109.565669652461	126.639407846835
CD58	1	1	1	1	1	82.3514697046637	96.1556428087998	153.821066045038	1	1	1	1	1	1	1	49.3591395841864	1	1	1	1	46.3253581073124	1	1	95.5642062353332	1	1	1	1
CD6	1	1	1	1	173.462783949724	155.348115261452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD68	1	1	1	1	1	1	1792.75371182456	1	1	1	1	1	1	1	1	884.896537076696	1	1	1	89.4590000732529	330.254439908398	65.9536773782787	1	1	1	1	1	1
CD69	1	1	1	1526.72876256882	1398.33411133294	2197.69766047363	1	1	1	1	1326.75566899235	1	1	1	1	86.3066965479203	1894.88113695833	1	1	1	139.354323425732	1	1	3165.3011870524	1	1	1	1
CD7	1	1	1	1	656.455393191971	1182.22561655627	1	1	1	1	956.462928983903	1	1	1	1	1	1	1	1	1	1	1	1	1858.83451352162	1	1	1	1
CD70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	144.551946394254	1	1	1	1	1	1	1	1	1	1	1
CD72	1	1	1	317.233440367587	1	1	65.0723556713235	1	1	1	1	1	1	1	1	34.1434963244854	103.189878636521	1	1	1	41.5935706732683	1	1	1	1	1	1	1
CD74	1869.15188068642	170.610664183894	309.764323031311	23265.9667128311	1583.1243828305	2693.95165749731	23769.1962992488	5326.96690405245	11672.73216066	436.793871382233	1022.06353311115	197.821427188572	2333.52519636945	265.869839388592	2011.87787590513	16840.3857705915	20182.8006731642	523.655879745777	154.164604116775	703.765575387984	26854.5575167771	313.743604593623	534.424215661551	1855.04236212664	1335.98631508289	3939.4211838571	406.023779292877	4847.8472504039
CD79A	1	1	1	2350.44369320865	1	1	1	1	1	1	1	1	791.77085696123	1	1	1	1497.68369591031	1	1	1	1	1	1	1	1	1	1	1
CD79B	1	1	1	603.64921809885	1	1	1	1	68.1330156029499	1	1	1	43.6751002699981	1	1	1	419.34222417738	1	1	1	1	1	1	1	1	36.5051776662746	1	1
CD82	89.6292473119775	73.9854543292244	50.0895600638196	1	182.960676967402	212.376742047856	63.8517945211637	1	1	180.522958221134	1	110.558284354415	1	1	167.004283098104	1	278.06624691195	126.462757170867	120.790513748212	1	1	1	72.9427767240758	1	109.253609173956	1	1	163.721217956521
CD83	1	1	1	1097.10781098491	114.809064248435	1	757.00204000368	1	1	1	1	1	1	1	1	564.732527363881	1575.88873883896	1	1	1	949.244579600944	1	1	299.675675474293	1	1	1	121.530463586764
CD84	1	1	1	1	1	1	163.784071231585	1	1	1	1	1	1	1	1	66.6659151568088	1	1	1	1	41.5503392414103	1	1	1	1	1	1	1
CD86	1	1	1	1	1	1	181.919246097874	1	1	1	1	1	1	1	1	143.974267371251	90.9358806485224	1	1	1	146.391725902048	1	1	1	1	1	1	1
CD8A	1	1	1	1	1	1081.15684371436	1	1	1	1	226.188595744602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD8B	1	1	1	1	1	611.910136573966	1	1	1	1	157.048047426225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD93	1	1	1	1	1	1	163.160780230521	453.612654859895	362.176635816875	1	1	1	1	1	1	211.218401462678	1	1	1	1	1	1	1	1	1	502.300181414078	1	132.716557375664
CD96	1	1	1	1	217.151981391488	374.612931795311	1	1	1	1	162.742808978755	1	1	1	1	1	1	1	1	1	1	1	1	384.679553196009	1	1	1	1
CDA	1	1	1	1	1	1	1	66.4155682122629	53.0356947011505	1	1	1	1	1	1	76.8537690831312	1	1	1	1	1	1	1	1	1	106.71925027727	1	1
CDC14A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.2359452127165	1	1	1	1	1
CDC16	1	1	1	1	1	1	1	1	1	28.7055865606678	1	44.9984480002808	1	1	1	1	1	27.0878970904388	1	1	1	1	1	1	30.2921164266767	1	1	1
CDC20	1	1	1	1	1	1	1	1	1	157.803189414963	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDC25B	1	1	1	1	1	1	1	1	68.3583475295577	61.6526694200706	1	1	1	1	35.5962016662312	1	1	1	1	1	1	1	1	1	1	1	1	76.5909947782738
CDC34	1	33.3906706898196	1	1	1	1	1	1	1	32.6200009069437	1	26.5350414500206	1	1	1	1	1	27.9530539379815	39.4916177564115	1	1	1	1	1	1	1	1	1
CDC37L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.0448413417873	1	1	30.9858686606627	1	1	1	1	38.2816823967706	1	1	1	1	1
CDC40	1	1	53.4726834194927	105.509203843978	1	1	34.2547378853751	52.1627485424666	1	44.4145497017865	139.49496744975	35.9031400534222	1	44.5221158930592	45.8213195332435	62.5470506516829	101.442590449609	25.8918246748339	41.1681555280938	77.0132757675883	43.5600391513877	1	45.9659143913962	75.4671178797705	28.5901463862952	37.1881486100431	51.788263393199	1
CDC42BPA	1	1	1	1	1	1	1	203.893598176486	55.0800118684347	1	1	1	1	1	42.7105658572867	1	1	1	1	1	1	57.9849848339983	1	1	1	107.280067088844	41.447191543115	22.4674829073201
CDC42BPB	1	1	1	1	1	1	1	63.5723641648806	74.9959868667166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.6324325431308	1	1
CDC42EP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.4264363685864	1	1	1	1	1	1	1	1	1	45.4784885325048	1	42.9267064735187
CDC42EP3	231.630082771471	54.8529265632651	1	1	124.118233689729	171.464872560965	1	299.075008141631	304.441736790784	44.6083307182882	242.060700497705	1	1	1	46.5171305352491	1	80.1957797767097	69.6149665653256	83.5787846606113	1	1	46.6611800570644	1	169.299302097043	50.5675395832873	238.539650291815	1	1
CDC42SE1	1	105.609111275399	1	129.09691090311	114.952246006839	112.294681578895	88.5300491388338	73.7735368838166	1	89.0696671252749	309.055431209019	89.6642420062309	1	93.4429526713784	50.8700931371751	139.084403463853	111.007996423932	92.4631590116829	101.832097847222	1	63.517286192823	70.3988069901081	73.2777921719576	227.262917948205	34.8009597639226	63.3477858954436	1	84.1009841750895
CDC42SE2	1	1	1	101.471978215487	238.404853735652	246.02940222791	50.3302207778729	1	1	1	182.898002859164	1	1	1	1	65.9843645213482	152.192086422011	1	1	1	103.040057966349	1	1	206.407726607746	1	1	1	104.400129197676
CDC45	1	1	1	1	1	1	1	1	1	32.8627123907033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDCA3	1	1	1	1	1	1	1	1	1	70.9221242434566	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDCA4	1	1	1	1	1	1	1	1	1	83.1958678675727	1	1	1	1	42.0733272796098	1	1	1	1	1	1	1	1	1	1	1	1	1
CDCA5	1	1	1	1	1	1	1	1	1	59.4616656489967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDCA7	1	1	1	1	1	1	1	1	1	47.7747660236311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDCA7L	52.3737550034148	1	1	164.665357107172	1	1	1	1	1	41.6435038242188	1	1	1	1	29.7342508207184	1	1	1	1	1	1	1	1	1	30.2314954474556	1	1	1
CDCA8	1	1	1	1	1	1	1	1	1	73.4788588657938	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDCP1	1	1	1	1	1	1	1	1	1	32.0434524302543	1	1	1	1	33.4298011164055	1	1	32.4771555249226	1	1	1	1	1	1	1	1	1	1
CDH1	1	73.6867690309747	1	1	1	1	1	1	1	39.1704913081157	1	45.5495318067656	1	99.8081196724324	1	1	1	54.3451699328565	95.178789178025	1	1	1	179.867669489634	1	67.5414199565122	1	1	1
CDH11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	144.368576097794	1	349.979826855748	1	1	1	1	35.3863872887252	1
CDH13	94.0417349824827	1	1	1	1	1	1	136.64832342345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	169.886211785825	1	42.9267064735187
CDH3	244.022833484008	1	1	1	1	1	1	1	1	1	1	1	1	1	31.6204395001127	1	1	1	1	1	1	1	1	1	1	1	1	1
CDH5	1	1	1	1	1	1	1	448.122476139688	180.057087189273	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	341.148771915295	1	200.569810185476
CDH6	1	1	143.402083477374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.174811433179	1
CDIP1	1	1	1	1	1	1	1	54.2490729254037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDK1	1	1	1	1	1	1	1	1	1	167.433784974594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDK10	1	1	1	1	1	1	1	1	38.6825096461035	1	1	1	1	1	31.9302414691014	1	1	1	1	1	1	1	42.3451991346949	1	26.752723114825	79.9490715712052	1	1
CDK12	1	68.2701364341833	1	123.533977479002	1	1	36.6228007454279	1	44.780123715976	41.7764221736014	1	36.1981486159738	1	41.4042217660293	43.3513561087707	50.9891735201621	1	76.0645188506008	70.4121997930075	1	70.7416898263655	1	71.882980467499	1	37.1538737541729	96.6710792494025	1	1
CDK17	1	1	1	1	1	117.977179825111	1	95.2565075722474	60.7754759700967	1	130.158887765663	1	1	1	1	1	1	1	1	1	1	1	1	115.738590762204	1	50.3787556926132	1	60.3637761972303
CDK5	1	28.8712225288015	1	1	1	1	1	1	1	1	1	42.0851822467459	1	38.1311111840898	1	1	1	49.2658454614143	1	1	1	1	1	1	1	1	1	1
CDK5RAP2	1	1	1	1	1	1	1	1	1	31.2356474463494	1	1	1	1	1	1	1	1	1	1	1	1	31.2621365915206	1	1	1	1	1
CDK6	1	1	1	1	1	1	1	1	1	39.2323659537649	1	1	1	1	95.1173630108934	1	1	1	1	1	1	46.5055032108743	1	1	46.5794088956333	1	1	77.5064825901575
CDK9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.7851074825236	1	88.5851437620385
CDKN1B	66.1810973870311	138.046884300669	91.2608233423423	195.19406983747	235.835985849097	216.921303335984	38.1573730916771	46.1709543162024	1	51.693109025776	113.837003479079	61.4974448775626	49.2758620122737	66.3409032782397	1	61.6830013059961	128.467547021321	58.793566897677	82.7461935672821	1	48.260903711559	1	61.6604390770169	154.760990264513	1	55.4609737449249	72.2473472565152	1
CDKN1C	151.031962330405	1	1	1	1	1	1	1	74.1162028087848	1	1	1	1	1	1	1	1	1	1	116.859215840553	1	76.9478205674024	1	1	40.5156109104543	52.4086737107685	1	22.4674829073201
CDKN2A	1	1	1	1	1	1	1	1	1	148.849970986156	1	64.2179810796197	1	1	108.255924281314	1	1	63.3606599100553	1	1	1	128.339716357792	1	1	1	1	1	1
CDKN2AIP	125.833365428601	44.7341386832558	1	150.734578548088	1	92.2115886239099	1	62.4632183597069	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.2479948934059	1	48.636631616138	88.9542524973758	103.730961370998	1
CDKN2AIPNL	1	36.819185899678	1	1	1	1	1	1	1	31.2412627924334	1	42.274060882542	1	54.0580700744714	1	1	1	31.7189836603296	1	1	1	1	1	1	1	1	1	1
CDKN2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.9248614978801	1	1	1	1	1	1
CDKN2C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.2151869393989	1	42.0999459148091	1	1	1	1	1	1
CDKN2D	1	1	1	75.8211274312407	1	1	1	1	1	35.112922968218	1	1	1	1	1	1	1	1	1	1	68.6131485246374	1	1	1	1	1	1	1
CDKN3	1	1	1	1	1	1	1	1	94.3929337479711	96.6752698500142	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDO1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.1674965958637	1	1	1	1	1	1	1	1
CDR2	1	50.214926028844	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.2879178475537	1	1	1	1	1	1	1	1	1
CDS1	1	48.4152705673118	1	1	1	1	1	1	1	1	1	1	1	32.7030753725173	1	1	1	35.8545584421368	1	1	1	1	25.8116264566501	1	1	1	1	1
CDS2	1	1	86.8798419872496	1	1	1	38.471686753359	48.7352734110886	53.4440170690674	1	1	25.6265457651729	1	1	1	1	1	31.9479789315872	1	1	1	1	48.8163954422702	1	1	48.7552991532088	53.2701565746859	1
CDT1	1	1	1	1	1	1	1	1	1	37.9776997009474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDV3	1	1	1	1	1	1	88.4476168720772	41.0067708231877	60.3170628718732	34.3031757903553	1	28.776571931639	75.8992921041014	198.807968058782	43.2649969676782	75.8570309492725	1	24.3264400803848	1	1	72.4851961606243	1	74.8016415893949	1	41.6600202166357	33.6089700377441	50.8905454977178	60.3637761972303
CEACAM6	1	84.282669568469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	159.431593227088	89.9620904864212	1	1	1	1	1	1	1	1	1
CEBPA	1	1	1	1	1	1	52.6676845668955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CEBPZ	53.9738136450252	35.309946774835	1	1	1	1	1	66.2999209690495	66.2303939236604	70.8019052441706	1	45.5921780344388	1	47.6139942982924	69.0476286039955	1	1	50.835239834959	60.6494755490518	70.8047009934028	44.2710109458786	48.3594586322445	53.6809404247904	107.589394453623	50.6740031423911	51.2962559699974	1	65.2586939682715
CECR1	1	1	1	1	1	1	160.988605103831	1	1	1	1	1	1	1	1	174.159600872959	1	1	1	1	63.2732184962409	1	1	1	1	1	1	1
CELF2	1	1	1	174.177730066335	203.262456115993	232.392598206318	133.238615116041	1	1	1	265.171647487974	1	1	1	1	149.287335408264	132.526522323898	1	1	108.546040092834	164.243016815434	64.7630249461416	1	200.759497624179	1	1	1	47.7532600439469
CELSR1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.4402800581026	1	1	1	1	1	1	1	1	34.5881704182907	1	1	1	1	1
CELSR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.6145560064602	1	1	1	1	1
CENPA	1	1	1	1	1	1	1	1	1	68.1560488922933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.8586570407354
CENPC	1	1	1	109.80591040809	112.585925771468	97.9824928541541	1	77.5006768158035	44.576614953162	1	84.5593865029149	1	1	1	1	1	100.04498245261	1	1	67.9863566339118	43.4112031625892	44.9485024528907	48.6563585107099	118.875536691956	1	37.571430786425	1	1
CENPF	1	1	1	1	1	1	1	1	1	246.107497847842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	179.13380137819
CENPH	1	1	1	1	1	1	1	1	1	59.2069261259282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPK	1	1	1	1	1	1	1	1	1	59.8467817343995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPM	1	1	1	1	1	1	1	1	1	77.7459334051588	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.3827322445998
CENPN	1	1	1	1	1	1	1	1	1	63.0848090840669	1	1	1	1	27.2937232564791	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPU	1	1	1	1	1	1	1	1	1	103.66827344927	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.4876977580017
CENPV	1	1	1	1	1	1	1	1	1	44.1548928985635	1	28.8850126166939	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPW	1	1	1	1	1	1	1	1	1	252.563912676618	1	105.544138014252	1	1	75.5879752747663	1	1	1	1	1	1	1	1	1	1	1	1	1
CEP104	1	1	1	1	1	1	1	1	1	1	1	24.4129389173697	1	1	1	1	1	1	1	1	1	1	25.4644426524038	1	1	1	1	1
CEP112	1	1	1	1	1	1	1	1	54.4000304020131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.8579896712021	1	1
CEP170	1	1	1	1	1	1	87.5344301776164	1	1	1	1	1	1	1	42.9847321406569	64.1357907168646	1	1	1	1	34.4977986683444	40.4549940701468	1	1	1	53.8743130495209	1	60.3871857761152
CEP290	1	1	1	1	1	1	1	1	1	1	1	24.1319569920537	1	1	1	1	1	1	1	1	1	46.3517360792887	33.6563554302517	1	1	1	1	1
CEP295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.7886380017072
CEP57	56.3673703774696	1	56.9200860011386	93.6699969150078	1	1	1	53.3193060598243	51.3795904366337	103.890103105896	1	41.350827576044	1	1	108.254209533449	1	88.2977276691883	47.241352942195	66.4021121164675	88.8371210811193	37.5108441261131	55.8309598017349	42.9541751247746	67.8229263541498	43.1771267293796	41.5867474888241	1	92.8120586907153
CEP68	1	1	1	1	1	1	1	100.148580320852	76.5489242212751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.269511810648	1	77.8549121169576
CEP70	1	1	1	1	1	1	1	1	1	45.3117081595288	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CEP85L	1	1	1	1	1	1	1	93.4857094678476	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.2787075262795	1
CEP95	1	1	1	1	1	1	1	1	1	1	1	1	1	32.1463945140889	1	1	1	1	47.381104125618	1	1	1	1	1	1	1	1	1
CEPT1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.3952505432492	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CERCAM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.6790306443252	1	1	1	1	124.199810253404	1	347.941426826392	1	1	1	1	1	1
CERK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.0518655974647	1	1
CERS4	1	97.4250935778748	1	1	1	1	1	1	1	80.4847402926328	1	105.298074200683	1	133.671940318242	1	1	1	75.9577243003666	139.034933014107	1	1	1	129.287007639937	1	41.3452385578767	1	1	1
CERS6	1	64.5364713817501	1	1	1	1	1	1	1	1	1	36.3246555998317	1	119.892796220259	1	1	1	39.9890070031581	51.6176203324371	1	1	1	54.7313304403753	1	1	1	1	1
CES1	98.4381948797492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CES2	31.8495888293478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CETN2	1	53.9542041912414	70.1777391756602	1	1	1	1	1	1	64.0842853405802	1	81.9242375388341	1	134.629549234029	38.6231309682544	1	1	58.417393152593	38.5400686628391	1	1	54.6378929642233	50.9422335966844	1	1	42.5380949435065	1	1
CETN3	1	1	1	1	1	1	1	1	1	1	1	25.7820393718438	1	32.0253928051922	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CFAP97	47.0284996465219	54.9795272153935	60.52022131248	177.551062442724	1	1	1	86.3369699770473	58.5187529068522	53.1652324870965	1	43.4208149586688	1	83.3792718454214	62.3854100795605	1	1	39.0428767728441	43.2670343305811	1	1	56.9168267766188	57.2187419834914	1	47.8249858548499	51.8258483331727	75.0898905689618	113.240093552888
CFB	1	49.6725484311466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.8691945024936	1	1	1	1	53.5127265931453	1	1	1	1	1
CFD	1	140.800257032467	1	1	1	1	383.275956447163	1	1	1	1	66.4016019970633	1	368.685428404773	1	315.39221215663	1	120.322944944388	1	2491.30463692852	1	570.777982748938	293.186118935847	1	1	1	320.326854735064	1
CFH	1	1	1	1	1	1	1	278.365288022784	114.384230842314	1	1	1	1	1	1	1	1	1	1	420.935092079943	1	235.575439770009	1	1	1	120.465276678624	238.950574594881	68.4473834611203
CFI	95.1532171781031	1	1	1	1	1	1	130.280692254206	218.160579417445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.3476370072642	1	145.818424399981
CFL2	1	1	110.046524528078	1	1	1	1	44.7853055232311	1	1	1	1	1	1	39.3273521266205	1	1	1	1	1	1	1	1	1	1	50.7785397994636	94.4912681946573	67.1885848101022
CFLAR	1	1	1	1	218.733576228001	179.889859627069	202.332679703022	191.716047649647	154.986277052762	42.8748130889209	216.999367356499	26.9940341692583	127.606219749941	33.5694171104311	54.4034862690518	258.472796371089	105.821015766872	26.8137581683376	34.3654602310456	63.7491969614603	254.349917130957	57.3235339670783	43.7717195201106	199.536868156092	50.1022313429748	175.779552608357	88.6470584432906	239.588512619478
CFP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.506483727318	1	1	1	1	102.795740886592	1	1	1	1	1	1	1
CGN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.9273275259325	1	1	1	1	1
CGNL1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.3034865524483	1	1	1	1	1	1	1	1	35.3922831937931	1	1	1	1	1
CH17.189H20.1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.9190526182061	1	1	1	1	1	1	1	1	1	83.8664061092358	1	1	1	1
CH17.212P11.4	1	1	1	1	1	1	1	1	1	1	1	1	122.944665922366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CH17.224D4.2	1	1	1	1	1	1	1	1	1	1	1	1	10427.5844224032	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CH17.262H11.1	1	1	1	1	1	1	1	1	1	1	1	1	173.631676349395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CH17.340M24.3	1	42.0292050953548	1	1	1	1	43.4151157335797	1	1	1	1	34.8901146041016	1	80.2503345306818	1	1	1	31.3664934699013	40.1209124036821	1	1	1	1	1	1	1	1	78.9869152189507
CHAD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.6332473851763	1	1	1	1	1
CHAF1A	1	1	1	1	1	1	1	1	1	44.6812810315399	1	1	1	1	1	1	1	1	1	1	85.1768987236948	1	1	1	1	1	1	1
CHAMP1	1	1	1	1	1	1	1	1	1	35.6440383837463	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
