NAME	T cells CD8+	CAFs myCAF-like	Macrophage	T cells CD4+	Mature Luminal	GenMod6	GenMod3	CAFs MSC iCAF-like	PVL Differentiated	Endothelial ACKR1	GenMod4	Plasmablasts	NKT cells	GenMod7	GenMod5	PVL Immature	NK cells	GenMod1	Monocyte	B cells Naive	Endothelial CXCL12	GenMod2	Endothelial RGS5	Myoepithelial	B cells Memory	DCs	Luminal Progenitors	Endothelial Lymphatic LYVE1
AHR	1	1	115.553073012818	1	47.7195138403585	39.767041071911	51.8463677061424	1	1	149.726625983815	1	1	1	50.5686074749911	1	102.677414912339	105.854098878212	48.2684922801151	122.489817081861	1	151.453238971967	1	140.386848105187	80.2026366241252	1	63.3083888554457	69.971646147059	119.218809109471
AHSA2	1	1	1	1	1	1	51.5021329571557	1	1	1	1	1	1	34.8048061203499	58.400988980762	1	1	1	1	1	1	1	1	1	1	1	1	1
AIF1	1	1	1582.01377192343	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1767.46703880612	1	1	1	1	1	1	410.13614166433	1	1
AIF1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	129.062577759115	1	52.1862640197692	1	1	1	60.9801441996107	1
AIFM1	1	1	1	1	1	31.6584590984951	1	1	1	1	36.3674972684796	1	1	1	1	1	1	1	1	1	1	40.9226324872308	1	1	1	1	1	1
AIFM2	1	1	1	1	1	1	56.8915049986765	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIG1	1	1	1	1	134.748099544849	77.6864297990764	49.6992882102214	1	118.663092775079	1	64.7804555572094	1	1	62.9328273105136	89.7110218047219	83.5865517136878	1	74.2845203319753	1	1	49.32647253703	68.8652489048582	1	58.7990658493245	1	1	45.7825399420388	136.904223491673
AIM1	137.7241277411	1	40.9282580350623	190.250987413934	29.3886954642373	1	71.3939721108535	1	1	1	601.762526995256	1	1	319.133496768561	63.7109073770778	1	102.545161601728	1	47.0296734769048	1	1	182.24766425332	1	52.3309209445175	1	57.6696153505756	57.9691581710136	1
AIM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	103.751807086157	1	1	1
AIMP2	1	1	1	1	31.5502348047049	46.0320208053695	45.2010137270906	1	1	1	54.8657792279915	1	1	46.2148593961754	1	1	1	1	1	1	1	68.9428177263452	1	1	1	1	1	1
AK4	1	1	1	1	53.9316213438355	46.6715410814384	77.2771693417305	1	1	1	79.4427120521218	1	1	55.1928038981912	1	1	1	39.0227194675168	1	1	1	58.5730277942666	1	114.53409810884	1	1	40.2064535329067	1
AK5	1	1	1	1	135.627879087946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.735046763121	1
AKAP1	1	1	1	1	1	21.0472950477401	1	1	95.4596727796089	1	28.6824747983813	1	1	41.032278187914	68.4800142142131	1	1	1	1	1	1	28.1808647932882	1	1	1	1	33.0469680959583	1
AKAP12	1	143.648409541353	1	1	1	1	1	180.356447528838	115.873927039058	93.8008882757412	1	1	1	1	1	129.055863424119	1	1	1	1	1	1	1	1	1	1	1	651.961230502486
AKAP13	287.680416001378	144.061951217741	150.172781976129	199.202989299473	42.9521077907937	40.0499538916418	65.7453624699263	145.188844461871	135.099359346624	190.626321439401	37.4972172320455	1	251.509580501637	43.9708580385749	1	115.300552922898	212.772153900067	1	205.823612213659	269.804992963329	267.851838254128	1	215.202851115304	1	189.190270211743	265.215978382543	96.1725855592024	187.825013996349
AKAP17A	1	1	1	1	1	1	1	1	1	1	1	1	1	37.2648147380882	1	1	1	1	1	1	1	1	58.2703101985463	1	1	1	37.817020261997	1
AKAP8L	1	1	1	1	1	27.332488875826	30.3672521269225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKIP1	1	1	48.523002738896	1	1	24.9384733079044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKIRIN2	160.486434760817	43.3671785266976	107.916768524053	127.018549894181	32.539968458331	30.8705564648671	53.5648470225398	1	1	48.0676676931361	53.4541726302141	1	1	41.9439469223826	1	72.3051918015278	169.90671869266	1	120.161596027462	108.193906790203	49.4284946553544	33.0551364058361	53.3420036400565	57.6191992498182	115.980598119923	171.723110021403	59.4265206069231	63.4304398639081
AKNA	127.450457027381	1	1	85.7445314563966	1	1	1	1	1	1	1	1	185.743787645306	1	1	1	126.576577371166	1	1	1	1	1	1	1	1	44.5126495289905	1	1
AKR1B1	1	57.5578990677764	206.460563897523	1	1	1	115.395978668788	68.7797551306123	1	1	51.498715445688	1	1	1	1	1	1	1	70.9831884517036	1	122.758445426603	1	47.8876331286088	54.3131716910702	1	57.2296638956401	1	1
AKR1C1	1	1	1	1	1	1	46.6981437446536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.2507925930292
AKR1C3	1	1	1	1	1	1	92.6690583621051	1	1	83.1506554364488	1	1	1	1	1	1	1	1	1	1	81.7833137059141	1	52.3334153365934	1	1	1	1	36.8538624163444
AKR7A3	1	1	1	1	132.932445759081	35.0401565098664	1	1	1	1	1	1	1	1	97.0694787310969	1	1	57.0110697154007	1	1	1	1	1	1	1	1	1	1
AKT3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.8308987322163	1	1	1	1	1
AKTIP	1	1	1	1	1	32.5360885751548	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALAD	1	1	1	1	63.8806175821067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALAS1	1	1	37.4373164613162	1	82.7212301288026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.763057339288	1	1	1	1	1	79.1722070985013
ALCAM	1	1	93.9389908399547	1	186.628214434381	124.816407808741	128.867651617381	1	1	1	96.0064504660347	1	1	132.259210668255	218.823280580322	1	1	120.925977708904	51.1473588960362	1	1	58.2086564999263	1	1	1	75.3989220327051	34.9015933086758	1
ALDH16A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.8715748020426	1	1	1	1	1	1	86.8264500947919	1	1	1	1	183.809939501308
ALDH1A1	1	53.0787348152059	52.3659159537629	1	1	1	1	202.156135469283	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALDH1A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	103.065680094886	1
ALDH1B1	1	55.0623449662135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALDH2	1	37.3025268775285	152.497230854173	1	126.174463211802	71.8955756591803	1	68.4365852805144	56.4939851142045	62.1722313176971	64.2885271989995	1	1	68.616310002239	62.7938264667119	1	1	45.2756992196999	161.20097883135	1	1	155.304999114836	1	1	1	182.130936736882	1	248.326940494221
ALDH3A2	1	1	1	1	48.3295981787314	42.2175053192278	1	1	1	1	1	1	1	1	56.9891487455512	1	1	47.5817263902737	1	1	1	1	1	75.9115719727311	1	1	1	1
ALDH3B2	1	1	1	1	124.70546369032	63.0856587268403	1	1	1	1	59.855448686107	1	1	91.8558013854926	92.9855430007102	1	1	60.0017119847358	1	1	1	67.6585524427666	1	1	1	1	1	1
ALDH6A1	1	1	1	1	33.6675794269036	28.9303349886537	1	1	1	1	1	1	1	1	51.2745667516502	1	1	39.7493046051885	1	1	1	25.4335314062143	1	1	1	1	1	1
ALDH7A1	1	46.1818888319528	1	1	47.6447956770132	25.787038277694	48.7754081724862	1	1	1	96.8814557682456	1	1	1	1	1	1	1	1	1	1	54.2493181509887	48.4644036106118	151.593475544875	1	1	40.7241581274772	1
ALG1	1	1	1	1	1	22.3774333161109	27.7691235317188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALG13	122.327980234643	1	51.3057191560668	130.330173957085	60.7576077884621	45.9489324993747	31.2704774050425	1	1	57.3085378505662	41.1457512854735	1	1	29.1360025391796	46.4532163533874	1	100.594956797905	40.0259218177381	60.8178718729508	217.558241386152	47.6153566844119	50.4938659805905	1	1	184.955441334354	85.2073335640663	31.9796729030897	1
ALG14	1	1	1	1	46.2422233825715	1	1	1	1	1	27.609389995333	1	1	1	1	1	1	1	1	1	1	30.537423938782	1	1	1	1	1	1
ALG2	1	42.4415060682626	1	1	42.8792213378529	27.3511544522245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.6438480926105	1	1	1	71.519495265435	1	1
ALG3	1	41.3651568804216	40.1570913686945	1	46.5702411860748	65.0670362035384	99.6678955208721	1	1	1	116.861508351293	47.1481650975901	1	61.3552889199218	57.1171205386954	1	1	49.2150951063001	40.3854982933355	1	1	107.769709533098	45.3219151130581	1	1	1	37.5882321489337	1
ALG5	1	73.6077444338564	42.6625253592466	1	68.5278587702669	67.0065331105941	60.2501506341845	65.8968141189501	46.6629735829447	68.1983352697665	57.3851182876257	81.7595333700928	1	42.9589711748009	35.0779989969065	47.9563439460244	1	47.3147439056707	36.5350976244342	1	60.5554229251843	60.4437289280877	57.6398567362322	1	1	39.3186067398587	51.3148965560498	81.5744964589585
ALKBH2	1	1	1	1	1	1	26.4556238284719	1	1	1	47.7610833216164	1	1	1	1	1	1	1	1	1	1	37.7108301774794	1	1	1	1	47.6775459075774	1
ALKBH5	1	1	1	1	45.6751132348849	48.8318350907566	1	1	1	1	1	1	1	1	45.8034797808909	1	1	33.9216200613942	1	1	36.8562281070463	30.2149388669603	1	1	1	97.6064502914158	1	127.932984203686
ALOX5	1	1	110.14920150915	1	41.1908942348945	1	1	1	1	1	1	1	1	1	1	1	1	1	97.2764641530938	1	1	1	1	1	1	105.922612833118	1	1
ALOX5AP	792.815576466853	1	472.973138351012	324.199896185505	1	1	1	1	1	1	1	1	598.675669930619	1	1	1	531.376818811771	1	394.925621402827	187.946085213122	1	1	1	1	126.347278497207	566.974944295558	1	1
ALPL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	232.709276141267	1	1	1	1	1	1	1
AMDHD2	1	1	39.1978438792362	1	1	25.7436091522831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMFR	1	1	1	1	45.7247314722927	1	1	1	1	1	1	1	1	1	234.037926040464	1	1	1	1	1	1	1	1	1	1	1	1	1
AMIGO2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.2289056630429	1	1	1	1
AMMECR1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	172.94896084356
AMOTL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.5673103554451	1	1	1	1	67.0185242639637	1	1	48.2370479664232	1	1	1	1
AMOTL2	1	41.8363703998414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.9487183814416	1	1	1	1
AMZ2	81.9285281048987	1	55.3404638739271	1	50.6328722335072	62.2503637838234	49.3995117158666	1	1	1	95.3739797679618	66.1730262656299	1	84.8367413557986	89.8343964421198	1	111.899546673466	75.5024253646161	35.3635450735708	1	1	82.7995186673336	1	52.5851761607112	1	69.5135190497568	43.4477569644278	1
ANG	1	1	1	1	70.5030890580144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANGEL2	1	1	1	1	1	26.5651757100437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANGPT1	1	1	1	1	1	1	1	1	84.7476225914859	1	1	1	1	1	1	87.1505336203639	1	1	1	1	1	1	1	1	1	1	1	1
ANGPT2	1	1	1	1	1	1	1	1	200.501072413735	178.124608290881	1	1	1	1	1	257.720639957736	1	1	1	1	197.255316601046	1	153.341962187774	1	1	1	1	1
ANGPTL2	1	121.825006856755	1	1	1	1	1	119.610098747981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	162.208416250064	1	1	1	1	1
ANGPTL4	1	169.398440526743	1	1	256.728445112538	81.766960300292	1	249.067014703774	369.729362352217	73.0192196685456	1	1	1	1	1	420.301284443049	1	62.9024334116934	1	1	1	1	76.0066378130611	170.970603223988	1	1	85.7211758624567	1
ANK2	1	1	1	1	1	1	1	82.165327940305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANK3	1	1	1	1	24.8410555434696	28.499828395425	1	1	1	1	1	1	1	38.9794780932668	1	1	1	33.3727269192676	1	1	1	1	1	1	1	1	37.6508082409364	1
ANKH	1	100.22769191655	63.1711488336313	1	1	1	1	52.4865012174177	1	1	1	1	1	1	1	1	1	1	1	1	43.6286702785771	1	1	56.7138758219511	1	1	1	36.442993185109
ANKIB1	1	35.4027243509753	1	1	23.0092873166582	27.1387046313679	36.1782013443857	1	1	1	1	1	1	37.5346725863358	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKLE2	1	73.9930601745442	1	1	1	21.9676594704669	29.74917230719	1	1	1	37.7993062649931	1	1	1	1	1	1	30.4706320961742	1	1	1	1	1	1	1	48.3068965942611	40.2747682476088	1
ANKRA2	1	1	1	1	28.5303202397216	1	1	1	1	1	1	1	1	1	51.1883275758303	1	1	33.2019234670457	1	1	1	1	1	1	1	1	1	1
ANKRD11	1	75.3344514123148	61.7299306124988	1	43.4037071685813	31.4828162428965	110.472835626212	97.4354456212882	63.9639419551829	103.814335181712	75.9546145613601	1	1	71.422396476941	1	58.5241364103648	85.8069081266619	1	62.8062976064557	218.338135958007	75.9710628131613	31.283708383756	97.842996382669	69.3075623216147	72.0346842686416	116.750382328162	43.1081322147277	59.9229027763841
ANKRD22	1	1	74.7246816657701	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.5720514210871	1	1	1	1	1	1	1	1	1
ANKRD26	1	1	1	1	1	1	31.5202473426387	1	1	1	32.7668238926506	1	1	40.0028156289242	1	1	1	1	1	1	1	1	1	1	1	1	1	119.448144008011
ANKRD28	182.582958541498	95.1122641568111	1	108.46578547977	45.6643443140558	1	33.513244212706	99.0039095344941	1	142.224589966738	1	175.918871432101	1	1	266.687941630448	116.160371250502	201.097906124518	68.6142787553084	1	1	158.188772698523	1	128.716001457855	1	1	84.986500361205	1	67.4412437158094
ANKRD29	1	1	1	1	1	1	1	1	82.7756928021066	124.540717975947	1	1	1	1	1	114.769375043844	1	1	1	1	135.208721174952	1	59.1995973697697	1	1	1	1	1
ANKRD30A	1	1	1	1	827.33241977428	356.942123404353	1	1	1	1	1	1	1	497.280243829027	1293.32288103351	1	1	533.683701550508	1	1	1	180.163426672276	1	1	1	1	1	1
ANKRD36C	1	1	1	1	28.5074620565368	1	42.0816289517826	1	1	1	41.4484687828823	1	1	58.1970145145082	1	1	1	1	1	1	1	1	1	1	1	1	84.2352108309257	1
ANKRD39	1	1	1	1	1	26.3109974516601	1	1	1	1	50.2831238610524	1	1	1	1	1	1	1	1	1	1	37.0034921854102	1	1	1	1	1	1
ANKRD42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.1814956063478	1	1	1	1	1	1	1	1	1	1
ANKRD44	122.746431225918	1	43.1500528796943	121.944663323734	1	1	1	1	1	1	1	1	190.059550266035	1	1	1	144.736645320131	1	62.468020500984	303.269332703111	1	1	1	1	178.841006489537	102.494017100396	1	1
ANKRD50	1	1	1	1	35.7418431454249	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD54	1	1	1	1	1	1	1	1	1	1	31.7549580351581	1	1	1	1	1	1	1	1	1	1	34.7688166351977	1	1	1	1	1	1
ANKRD65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.4804676094617	1	1	1	1
ANKS3	1	1	1	1	1	23.8955440539072	1	1	1	1	1	1	1	1	50.8152177855463	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKZF1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.5481147780538	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANLN	1	1	1	1	1	1	1	1	1	1	37.385832250377	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANO1	1	45.6102728182947	1	1	27.7085258190976	1	1	1	91.3840786252181	1	1	1	1	1	55.9696212364163	156.656408527544	1	1	1	1	1	1	1	141.549324153405	1	1	32.9278689020536	1
ANP32E	1	1	1	88.197009637278	1	37.4885195295236	59.4147581859119	48.4666599619065	1	1	180.234861053412	1	1	32.7496150058844	1	1	66.2408260171228	1	1	1	1	43.067847432469	1	66.7901797561251	1	50.2846021161259	30.8766847499904	36.442993185109
ANPEP	1	56.2699314412283	1	1	1	1	1	1	1	1	1	1	1	1	190.77104222066	1	1	1	101.501585972823	1	1	1	1	1	1	1	57.2718200091151	1
ANTXR1	1	349.707918215225	1	1	1	1	1	129.946617473283	75.3787000898546	1	1	1	1	1	1	84.3511073808791	1	1	1	1	1	1	1	112.294675490998	1	1	1	1
ANTXR2	1	70.943630845896	1	1	1	1	1	104.307145320459	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.9680083597342	1	1
ANXA1	1799.13526088039	542.976768123829	481.590551774503	1765.0051634514	50.2469965843861	108.044603243041	572.451552723092	455.811238909675	371.954051852716	484.069797546199	198.433381533644	1	1012.44968402838	166.712008902044	1	340.947584287112	990.577696926522	1	452.379399102023	1	345.374063437623	139.179603915678	169.882427203185	1928.97975836247	1	478.014684509575	1470.34850985797	898.25353507584
ANXA3	1	1	1	1	75.4812646272615	54.5488471215041	66.000986902542	1	1	1	44.5714431470154	1	1	1	1	1	1	1	1	1	131.935979488195	1	1	280.349553329854	1	1	71.2054120397537	1
ANXA6	210.606531270324	175.416290705112	1	143.5309769618	105.553733974411	40.3051865058366	66.4417176515628	126.904431107814	226.679331170557	48.1155692578637	1	64.1891221220474	257.041394166742	1	91.1589117686709	289.241860649642	106.816079921368	50.2833879624055	42.1264299737462	222.999086266236	1	53.2708976617213	75.2834272426963	83.6554391546637	236.510460786538	115.196415901063	39.0769889931021	1
ANXA8L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.8028914991005	1
ANXA9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.9267415702633	1	1	1	1	1	1	1	1	1	1	1	1	1
AOAH	1	1	92.8747632361622	1	1	1	1	1	1	1	1	1	112.620681746733	1	1	1	131.455217365424	1	96.2554322908109	1	1	1	1	1	1	1	1	1
AOC3	1	1	1	1	1	1	1	1	133.479549121127	61.2941382505096	1	1	1	1	1	76.1249991760252	1	1	1	1	1	1	75.8068515649258	1	1	1	1	1
AP000769.1	1	1	1	1	45.3302411733405	103.640835628633	90.0641844381554	1	1	1	1	1	1	226.24838564928	232.77136834924	1	1	182.88263962266	1	1	1	1	1	1	1	1	1	1
AP006222.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.932984203686
AP1AR	1	1	1	1	27.1648670888232	1	1	1	1	1	1	1	1	1	55.0624778492954	1	1	36.6501897918896	1	1	1	1	1	1	1	1	1	1
AP1B1	1	1	140.878095807459	1	29.5155335287444	1	1	1	1	1	27.5827675100221	1	1	1	1	1	1	1	40.0132706789327	1	1	34.5102046918449	1	1	1	1	1	1
AP1G1	1	1	1	1	29.8375409440768	1	26.6083380292493	1	1	1	1	1	1	1	1	1	1	1	1	58.377416768115	1	1	1	1	1	1	27.4788432809417	1
AP1G2	1	1	1	1	46.8254146384391	1	1	1	1	1	1	1	1	1	45.0843728735338	1	1	1	1	1	1	1	1	1	1	1	1	1
AP1M1	1	57.6350993873352	38.7326672639117	1	1	1	41.6916490164382	1	1	1	41.35587437117	1	1	1	1	1	1	1	1	1	34.548687063532	1	1	1	1	1	1	1
AP1M2	1	1	1	1	92.6713802606136	94.1399798903737	64.8532895156936	1	1	1	73.4038173044993	1	1	79.017594956908	87.5657435548021	1	1	80.2371730277924	1	1	1	112.511525500385	1	1	1	1	48.4705490904355	1
AP1S2	1	1	188.09876462148	1	1	1	1	1	1	165.715073432454	1	1	1	1	1	1	1	1	420.39738351249	82.6369410697803	244.290356173065	1	137.458622208935	1	108.006910841209	330.564827921621	1	1
AP2A2	1	1	97.8975599038198	1	1	1	1	1	1	37.5761834534334	1	1	1	1	1	1	1	1	1	1	43.7358204923324	1	43.1695652760526	1	1	1	1	1
AP3B1	1	30.2548676625179	44.9970327774279	1	46.399562190853	24.5018138504754	45.0717928297712	1	1	1	1	1	1	1	1	1	1	1	1	147.514191980751	48.5155836518651	25.9202983080906	1	1	1	1	1	1
AP3M2	1	1	1	90.6374707254077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.277681979811
AP4M1	1	1	1	1	1	32.1534293377351	1	1	1	1	35.0075708711898	1	1	30.9507075472094	1	1	1	26.1803396709456	1	1	1	25.8055382443423	1	1	1	1	1	1
AP5Z1	1	1	1	1	1	1	41.4473389398839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APBB1IP	194.402570687916	1	125.181012874394	147.775082164177	1	1	1	1	1	1	1	1	126.896032227554	1	1	1	113.653102873667	1	122.507251716921	126.520040129789	1	1	1	1	138.274113387698	120.107109182877	1	1
APBB2	1	48.840055777389	1	1	35.177765925333	1	1	1	72.8646440980896	56.9702195812969	1	1	1	1	1	41.4271615751488	1	1	1	1	115.683323679191	1	70.95664278052	1	1	1	1	1
APC	1	1	1	1	26.1960592867063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.6030871209288	1	1	1	1	1	1	1
APLNR	1	1	1	1	1	1	1	1	1	188.958751881769	1	1	1	1	1	1	1	1	1	1	1	1	282.493628771235	1	1	1	1	1
APMAP	113.177371113723	67.325720649402	77.9497452453635	1	131.75440263662	125.635474062258	66.0873085181785	51.9754461644385	1	62.761095353123	65.0449868898487	1	361.559257454381	71.7767291699149	101.515634044603	91.2354402588068	129.737186906452	90.1180239524823	64.1019258159512	1	60.1740362483844	71.9217785137527	57.6337464816172	74.0481540117642	1	1	40.5988439252068	1
APOBEC3A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	363.477259468133	1	1	1	1	1	1	1	1	1
APOBEC3C	132.626625293474	1	1	85.3301638132808	1	1	1	1	1	1	1	1	128.794813173547	1	1	1	1	1	46.542223670927	158.51294974063	1	1	1	1	1	1	1	1
APOBEC3G	396.959797176361	1	1	109.04591382524	1	1	1	1	1	1	1	1	366.136141129737	1	1	1	414.884551421168	1	1	1	1	1	1	1	89.3460517789185	57.3394826611887	1	1
APOC1	1	1	2683.62858016269	1	1	1	1	173.257844072277	1	1	1	1	1	1	1	1	1	1	268.597247985906	1	1	1	1	122.313399255108	1	1	1	1
APOD	1	2826.7694227957	1	1	71.4940636890455	538.912631446857	1	17971.2737498791	1	150.759366021158	443.004021963661	1	1	280.499979086591	543.773253377364	1	1	410.424897137667	1	1	1	480.959494008499	167.063128785586	198.934219863733	1	1	1	310.904409138293
APOE	1	712.202113191374	7632.1962970855	1	1	1	304.060688333027	1711.70893443398	733.987112769307	1	164.707373697718	1	1	186.345673177788	1	1679.90098843438	1	1	586.071083745838	1	1	218.707305074107	149.348099879162	906.349692424218	1	1	51.2929382266627	1
APOL1	1	82.0722903974248	1	1	1	1	1	73.9933089180766	1	71.2203864993489	1	1	1	1	1	1	1	1	1	1	74.3751356995338	1	51.1068313334907	1	1	1	1	1
APOL3	1	1	1	1	1	1	1	1	1	45.1340764988027	1	1	1	1	1	1	1	1	1	1	121.404625980729	1	76.7696341198329	1	1	1	1	1
APOL6	1	52.7605933109102	86.9450304849263	1	1	1	44.7420994863799	1	80.5697871110592	1	1	39.2957762886154	116.313659991551	1	1	71.561974594958	1	1	116.411589824679	1	1	1	35.0248158762942	1	1	1	1	1
APOLD1	1	1	1	1	1	1	1	1	174.612743476571	204.90879831483	1	1	1	1	1	119.827615450884	1	1	1	1	218.40145637584	1	217.208508897413	1	1	1	1	392.418772776854
APOO	1	1	1	1	32.2270230806279	39.1390582529767	28.5530395621122	1	1	1	56.3752011276609	1	1	42.4468576346369	1	1	1	37.2778186387841	1	1	1	48.8376228183701	1	1	1	1	1	1
APOOL	1	1	1	1	36.8134017335733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APOPT1	1	1	1	1	1	57.9927783128953	60.3169422245218	1	1	1	71.4763153533584	1	1	50.0223272904263	1	1	1	36.59588886593	1	1	1	50.8540305505824	1	1	1	1	1	1
APPL1	1	77.5647835455068	88.3754064190807	1	104.780730014946	74.2524821422024	56.4850734330487	115.227509463256	74.0099168873479	93.8142932318698	89.9592561181942	1	1	58.5813347366808	97.2141606933523	105.349056828778	1	81.7487141215848	84.063426190773	151.786732280052	93.8238792954151	60.3367789165153	92.738128836201	95.5123824925459	1	95.4377829160325	76.6916239858107	54.5929217585732
APTR	1	1	1	1	31.5197253595874	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APTX	1	1	1	1	34.8511396818394	1	38.8076184568916	1	1	1	38.9268700430681	1	1	1	1	1	1	1	1	1	1	28.7615991934461	1	1	1	1	1	1
AQP1	1	1	1	1	1	1	1	1	1	1356.74201374661	1	1	1	1	1	1	1	1	1	1	653.472231404054	1	1033.11758255183	80.5235911301743	1	1	1	1
AQP3	1	1	1	171.527815961464	145.015533462479	375.970669585333	1	1	1	1	1	49.158992399902	1	82.6980736625797	75.6824695481858	1	1	248.639106855398	1	1	1	109.284332512178	1	43.5721940467725	1	1	1	1
AQP5	1	1	1	1	1	1	50.4743838866208	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.4359521762097	1
AQP7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.1450702685045	1	43.219688871045	1	1	1	1	1
AQP9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.848701400628	1	1	1	1	1	1	1	1	1
AQR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.7986975239858	1	1	1	1	1
AR	1	1	1	1	268.941249994524	154.544774477875	1	1	1	1	118.800630967055	1	1	180.40762967283	220.133220168382	1	1	163.614505449911	1	1	1	108.181663455065	1	1	1	1	1	1
ARAF	1	1	1	1	22.3800719504816	23.2287087054746	1	1	1	1	1	1	1	1	1	1	1	35.4878310357017	1	1	1	22.9977416440507	1	1	1	1	1	1
ARAP1	1	46.9444773321037	65.5454633179062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.0424749431043	1	1	1	1	1	1	1	1	1
ARAP2	118.725660541304	1	1	87.0595159362508	1	1	1	1	1	1	1	1	94.0824044877682	1	1	1	128.565594676194	1	1	1	1	1	1	1	1	1	1	1
ARAP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.0115262037718	1	103.822740965213	1	1	1	1	1
ARC	1	1	1	1	1	1	1	84.7695818543601	61.8604361376172	1	1	1	1	1	1	1	1	1	1	1	56.9691133770188	1	1	308.615954383238	1	1	1	1
AREG	388.170242313598	1	271.135489624885	255.023413953703	1828.97350940749	60.8205823168704	55.9402958416634	1	1	1	1	107.749712426995	528.139859741315	101.322530026897	1	1	2318.99389379561	170.718580567611	1388.47252368952	274.496266790248	1	1	1	101.229787004573	415.842087897135	1330.08160190989	434.663751862494	1
